t	X	z11	Z	dz11	dZ	
1.08889	1.93297e-11	0.00418872	-0.00544494	-0.00553453	-0.00588348	
1.09	1.93284e-11	0.00418245	-0.00545158	-0.0055569	-0.00590132	
1.09	1.93283e-11	0.00418275	-0.0054513	-0.00561158	-0.00595501	
1.092	1.93258e-11	0.00417152	-0.00546321	-0.005654	-0.00598946	
1.093	1.93246e-11	0.00416582	-0.00546925	-0.00567764	-0.00600898	
1.098	1.93187e-11	0.00413709	-0.00549958	-0.0057706	-0.00608152	
1.09889	1.93177e-11	0.00413176	-0.00550518	-0.00575326	-0.00606094	
1.1	1.93164e-11	0.00412526	-0.00551202	-0.00577573	-0.00607919	
1.1	1.93163e-11	0.00412554	-0.00551174	-0.00582876	-0.00613156	
1.102	1.9314e-11	0.00411388	-0.00552401	-0.00587129	-0.0061667	
1.103	1.93128e-11	0.00410796	-0.00553022	-0.00589491	-0.0061865	
1.108	1.9307e-11	0.00407815	-0.00556144	-0.00598857	-0.0062611	
1.10889	1.9306e-11	0.00407263	-0.00556719	-0.00597242	-0.00624176	
1.11	1.93047e-11	0.00406589	-0.00557423	-0.005995	-0.00626042	
1.11	1.93046e-11	0.00406616	-0.00557396	-0.00604635	-0.00631142	
1.112	1.93024e-11	0.00405407	-0.00558659	-0.00608899	-0.00634722	
1.113	1.93013e-11	0.00404793	-0.00559298	-0.00611259	-0.00636729	
1.118	1.92955e-11	0.00401703	-0.00562511	-0.00620694	-0.00644391	
1.11889	1.92945e-11	0.00401132	-0.00563102	-0.00619199	-0.00642583	
1.12	1.92932e-11	0.00400434	-0.00563826	-0.00621466	-0.00644489	
1.12	1.92932e-11	0.0040046	-0.005638	-0.00626433	-0.00649448	
1.122	1.92907e-11	0.00399208	-0.00565099	-0.00630708	-0.00653092	
1.123	1.92895e-11	0.00398571	-0.00565757	-0.00633064	-0.00655125	
1.128	1.92838e-11	0.00395373	-0.00569062	-0.00642568	-0.00662986	
1.12889	1.92829e-11	0.00394783	-0.00569669	-0.00641193	-0.00661305	
1.13	1.92816e-11	0.00394061	-0.00570414	-0.0064347	-0.00663249	
1.13	1.92815e-11	0.00394087	-0.00570388	-0.00648266	-0.00668063	
1.132	1.92796e-11	0.0039279	-0.00571725	-0.00652551	-0.0067177	
1.133	1.92785e-11	0.00392132	-0.00572401	-0.00654905	-0.00673827	
1.138	1.92729e-11	0.00388824	-0.005758	-0.00664475	-0.00681881	
1.13889	1.92719e-11	0.00388216	-0.00576423	-0.00663222	-0.0068033	
1.14	1.92707e-11	0.00387469	-0.00577189	-0.00665509	-0.00682311	
1.14	1.92706e-11	0.00387494	-0.00577164	-0.00670133	-0.00686976	
1.142	1.92682e-11	0.00386154	-0.00578538	-0.00674427	-0.00690743	
1.143	1.92671e-11	0.00385474	-0.00579234	-0.00676778	-0.00692824	
1.148	1.92616e-11	0.00382057	-0.00582728	-0.00686414	-0.00701067	
1.14889	1.92606e-11	0.0038143	-0.00583368	-0.00685283	-0.00699647	
1.15	1.92594e-11	0.00380659	-0.00584154	-0.00687578	-0.00701664	
1.15	1.92593e-11	0.00380683	-0.00584131	-0.0069203	-0.00706177	
1.152	1.92571e-11	0.00379299	-0.00585543	-0.00696333	-0.00710002	
1.153	1.9256e-11	0.00378597	-0.00586258	-0.00698681	-0.00712105	
1.158	1.92505e-11	0.00375071	-0.00589848	-0.00708382	-0.00720532	
1.15889	1.92496e-11	0.00374425	-0.00590505	-0.00707373	-0.00719244	
1.16	1.92484e-11	0.0037363	-0.00591313	-0.00709677	-0.00721296	
1.16	1.92483e-11	0.00373653	-0.0059129	-0.00713955	-0.00725653	
1.162	1.92463e-11	0.00372225	-0.00592742	-0.00718267	-0.00729533	
1.163	1.92452e-11	0.00371501	-0.00593476	-0.0072061	-0.00731657	
1.168	1.92398e-11	0.00367865	-0.00597165	-0.00730375	-0.00740264	
1.16889	1.92389e-11	0.003672	-0.00597838	-0.00729489	-0.0073911	
1.17	1.92377e-11	0.00366381	-0.00598668	-0.00731802	-0.00741195	
1.17	1.92377e-11	0.00366403	-0.00598646	-0.00735905	-0.00745393	
1.172	1.92356e-11	0.00364931	-0.00600137	-0.00740224	-0.00749326	
1.173	1.92345e-11	0.00364186	-0.00600892	-0.00742563	-0.00751469	
1.178	1.92292e-11	0.0036044	-0.00604679	-0.00752391	-0.00760251	
1.17889	1.92283e-11	0.00359756	-0.0060537	-0.00751629	-0.00759232	
1.18	1.92271e-11	0.00358913	-0.00606222	-0.0075395	-0.00761349	
1.18	1.92271e-11	0.00358934	-0.00606201	-0.00757876	-0.00765384	
1.182	1.92249e-11	0.00357418	-0.00607732	-0.00762203	-0.00769368	
1.183	1.92239e-11	0.0035665	-0.00608506	-0.00764538	-0.00771529	
1.188	1.92187e-11	0.00352795	-0.00612394	-0.00774428	-0.0078048	
1.18889	1.92178e-11	0.00352093	-0.00613102	-0.00773789	-0.00779598	
1.19	1.92166e-11	0.00351225	-0.00613977	-0.00776118	-0.00781746	
1.19	1.92166e-11	0.00351245	-0.00613956	-0.00779867	-0.00785614	
1.192	1.92146e-11	0.00349685	-0.00615528	-0.00784201	-0.00789646	
1.193	1.92136e-11	0.00348895	-0.00616323	-0.00786531	-0.00791824	
1.198	1.92084e-11	0.00344931	-0.00620312	-0.00796482	-0.0080094	
1.19889	1.92076e-11	0.00344209	-0.00621038	-0.00795968	-0.00800195	
1.2	1.92064e-11	0.00343317	-0.00621935	-0.00798304	-0.00802373	
1.2	1.92064e-11	0.00343336	-0.00621915	-0.00801875	-0.00806072	
1.202	1.92042e-11	0.00341732	-0.00623528	-0.00806215	-0.00810149	
1.203	1.92031e-11	0.0034092	-0.00624343	-0.0080854	-0.00812342	
1.208	1.91981e-11	0.00336846	-0.00628435	-0.0081855	-0.00821617	
1.20889	1.91972e-11	0.00336105	-0.00629179	-0.00818162	-0.0082101	
1.21	1.91961e-11	0.00335188	-0.00630099	-0.00820505	-0.00823217	
1.21	1.91961e-11	0.00335207	-0.0063008	-0.00823897	-0.00826743	
1.212	1.91944e-11	0.00333559	-0.00631734	-0.00828243	-0.00830864	
1.213	1.91934e-11	0.00332725	-0.0063257	-0.00830563	-0.00833071	
1.218	1.91884e-11	0.00328541	-0.00636765	-0.00840631	-0.00842499	
1.21889	1.91876e-11	0.00327781	-0.00637527	-0.00840368	-0.00842032	
1.22	1.91865e-11	0.0032684	-0.0063847	-0.00842719	-0.00844265	
1.22	1.91864e-11	0.00326857	-0.00638452	-0.0084593	-0.00847615	
1.222	1.91843e-11	0.00325165	-0.00640148	-0.00850281	-0.00851777	
1.223	1.91833e-11	0.0032431	-0.00641005	-0.00852595	-0.00853997	
1.228	1.91784e-11	0.00320015	-0.00645305	-0.00862722	-0.00863572	
1.22889	1.91776e-11	0.00319236	-0.00646085	-0.00862584	-0.00863245	
1.23	1.91765e-11	0.00318271	-0.00647051	-0.00864941	-0.00865504	
1.23	1.91765e-11	0.00318287	-0.00647034	-0.00867972	-0.00868676	
1.232	1.91747e-11	0.00316551	-0.00648772	-0.00872328	-0.00872876	
1.233	1.91737e-11	0.00315674	-0.0064965	-0.00874636	-0.00875107	
1.238	1.91689e-11	0.00311269	-0.00654056	-0.00884819	-0.00884824	
1.23889	1.9168e-11	0.00310472	-0.00654854	-0.00884808	-0.00884638	
1.24	1.9167e-11	0.00309482	-0.00655843	-0.00887171	-0.0088692	
1.24	1.91669e-11	0.00309497	-0.00655828	-0.0089002	-0.00889912	
1.242	1.91647e-11	0.00307717	-0.00657608	-0.0089438	-0.00894147	
1.243	1.91638e-11	0.00306817	-0.00658507	-0.00896682	-0.00896387	
1.248	1.9159e-11	0.00302303	-0.00663019	-0.0090692	-0.00906241	
1.24889	1.91582e-11	0.00301486	-0.00663836	-0.00907036	-0.00906196	
1.25	1.91571e-11	0.00300472	-0.00664849	-0.00909405	-0.00908501	
1.25	1.91571e-11	0.00300487	-0.00664834	-0.00912071	-0.0091131	
1.252	1.91551e-11	0.00298662	-0.00666657	-0.00916435	-0.00915578	
1.253	1.91542e-11	0.0029774	-0.00667578	-0.00918731	-0.00917826	
1.258	1.91495e-11	0.00293116	-0.00672197	-0.00929023	-0.00927809	
1.25889	1.91487e-11	0.0029228	-0.00673032	-0.00929265	-0.00927906	
1.26	1.91476e-11	0.00291242	-0.00674069	-0.0093164	-0.00930232	
1.26	1.91476e-11	0.00291255	-0.00674055	-0.00934124	-0.00932855	
1.262	1.91459e-11	0.00289387	-0.00675921	-0.00938491	-0.00937154	
1.263	1.91449e-11	0.00288443	-0.00676864	-0.00940779	-0.00939408	
1.268	1.91403e-11	0.00283709	-0.00681591	-0.00951126	-0.00949515	
1.26889	1.91395e-11	0.00282854	-0.00682444	-0.00951494	-0.00949754	
1.27	1.91385e-11	0.00281791	-0.00683506	-0.00953875	-0.00952101	
1.27	1.91385e-11	0.00281804	-0.00683493	-0.00956174	-0.00954536	
1.272	1.91365e-11	0.00279891	-0.00685402	-0.00960544	-0.00958861	
1.273	1.91356e-11	0.00278925	-0.00686366	-0.00962826	-0.00961122	
1.278	1.91311e-11	0.00274081	-0.00691202	-0.00973224	-0.00971346	
1.27889	1.91303e-11	0.00273207	-0.00692074	-0.0097372	-0.00971727	
1.28	1.91293e-11	0.0027212	-0.00693159	-0.00976106	-0.00974092	
1.28	1.91293e-11	0.00272131	-0.00693147	-0.00978221	-0.00976337	
1.282	1.91277e-11	0.00270175	-0.006951	-0.00982593	-0.00980687	
1.283	1.91268e-11	0.00269187	-0.00696086	-0.00984867	-0.00982951	
1.288	1.91223e-11	0.00264233	-0.00701031	-0.00995317	-0.00993287	
1.28889	1.91215e-11	0.0026334	-0.00701922	-0.0099594	-0.00993811	
1.29	1.91205e-11	0.00262229	-0.00703031	-0.0099833	-0.00996192	
1.29	1.91205e-11	0.00262239	-0.00703021	-0.0100026	-0.00998245	
1.292	1.91187e-11	0.00260238	-0.00705017	-0.0100463	-0.0100262	
1.293	1.91178e-11	0.00259228	-0.00706025	-0.010069	-0.0100488	
1.298	1.91134e-11	0.00254164	-0.0071108	-0.010174	-0.0101532	
1.29889	1.91126e-11	0.00253252	-0.0071199	-0.0101815	-0.0101599	
1.3	1.91117e-11	0.00252117	-0.00713123	-0.0102055	-0.0101839	
1.3	1.91117e-11	0.00252126	-0.00713113	-0.0102229	-0.0102025	
1.302	1.91101e-11	0.00250081	-0.00715154	-0.0102667	-0.0102464	
1.303	1.91093e-11	0.00249049	-0.00716184	-0.0102893	-0.0102691	
1.308	1.91049e-11	0.00243875	-0.00721348	-0.0103947	-0.0103745	
1.30889	1.91042e-11	0.00242945	-0.00722277	-0.0104035	-0.0103825	
1.31	1.91032e-11	0.00241784	-0.00723435	-0.0104275	-0.0104066	
1.31	1.91032e-11	0.00241793	-0.00723427	-0.0104431	-0.0104233	
1.312	1.91011e-11	0.00239704	-0.00725511	-0.0104869	-0.0104674	
1.313	1.91003e-11	0.0023865	-0.00726564	-0.0105094	-0.01049	
1.318	1.9096e-11	0.00233366	-0.00731838	-0.0106153	-0.0105963	
1.31889	1.90952e-11	0.00232417	-0.00732786	-0.0106254	-0.0106058	
1.32	1.90943e-11	0.00231232	-0.00733969	-0.0106494	-0.0106301	
1.32	1.90943e-11	0.0023124	-0.00733961	-0.0106632	-0.0106448	
1.322	1.90927e-11	0.00229107	-0.0073609	-0.0107069	-0.010689	
1.323	1.90918e-11	0.00228031	-0.00737164	-0.0107293	-0.0107116	
1.328	1.90876e-11	0.00222637	-0.00742549	-0.0108358	-0.0108188	
1.32889	1.90869e-11	0.00221669	-0.00743516	-0.0108471	-0.0108297	
1.33	1.90859e-11	0.0022046	-0.00744723	-0.0108712	-0.010854	
1.33	1.90859e-11	0.00220466	-0.00744717	-0.0108831	-0.0108667	
1.332	1.90846e-11	0.0021829	-0.0074689	-0.0109268	-0.0109111	
1.333	1.90838e-11	0.00217192	-0.00747987	-0.0109492	-0.0109337	
1.338	1.90796e-11	0.00211688	-0.00753483	-0.011056	-0.0110416	
1.33889	1.90789e-11	0.00210701	-0.00754469	-0.0110686	-0.0110539	
1.34	1.9078e-11	0.00209468	-0.00755701	-0.0110927	-0.0110784	
1.34	1.9078e-11	0.00209473	-0.00755695	-0.0111028	-0.0110891	
1.342	1.90759e-11	0.00207253	-0.00757913	-0.0111465	-0.0111335	
1.343	1.90751e-11	0.00206133	-0.00759032	-0.0111688	-0.0111561	
1.348	1.9071e-11	0.0020052	-0.00764639	-0.0112761	-0.0112647	
1.34889	1.90703e-11	0.00199514	-0.00765644	-0.0112899	-0.0112785	
1.35	1.90694e-11	0.00198256	-0.007669	-0.0113141	-0.011303	
1.35	1.90694e-11	0.00198261	-0.00766895	-0.0113223	-0.0113117	
1.352	1.9068e-11	0.00195996	-0.00769158	-0.011366	-0.0113562	
1.353	1.90672e-11	0.00194854	-0.00770299	-0.0113882	-0.0113787	
1.358	1.90631e-11	0.00189132	-0.00776017	-0.0114959	-0.011488	
1.35889	1.90624e-11	0.00188107	-0.00777041	-0.011511	-0.0115031	
1.36	1.90615e-11	0.00186825	-0.00778322	-0.0115352	-0.0115276	
1.36	1.90615e-11	0.00186829	-0.00778319	-0.0115415	-0.0115344	
1.362	1.90601e-11	0.0018452	-0.00780626	-0.0115852	-0.0115789	
1.363	1.90593e-11	0.00183357	-0.00781789	-0.0116073	-0.0116013	
1.368	1.90554e-11	0.00177525	-0.00787618	-0.0117155	-0.0117112	
1.36889	1.90547e-11	0.00176481	-0.00788662	-0.0117319	-0.0117277	
1.37	1.90538e-11	0.00175175	-0.00789967	-0.0117561	-0.0117523	
1.37	1.90538e-11	0.00175178	-0.00789965	-0.0117605	-0.0117571	
1.372	1.90522e-11	0.00172826	-0.00792316	-0.0118042	-0.0118016	
1.373	1.90514e-11	0.0017164	-0.00793502	-0.0118262	-0.0118239	
1.378	1.90475e-11	0.00165699	-0.00799442	-0.0119348	-0.0119343	
1.37889	1.90468e-11	0.00164636	-0.00800504	-0.0119525	-0.0119522	
1.38	1.90459e-11	0.00163306	-0.00801834	-0.0119767	-0.0119768	
1.38	1.90459e-11	0.00163308	-0.00801833	-0.0119793	-0.0119796	
1.382	1.90444e-11	0.00160912	-0.00804229	-0.0120229	-0.012024	
1.383	1.90436e-11	0.00159704	-0.00805437	-0.0120448	-0.0120463	
1.388	1.90398e-11	0.00153654	-0.00811488	-0.0121538	-0.0121571	
1.38889	1.90391e-11	0.00152573	-0.0081257	-0.0121727	-0.0121763	
1.39	1.90383e-11	0.00151219	-0.00813924	-0.012197	-0.012201	
1.39	1.90383e-11	0.00151219	-0.00813924	-0.0121977	-0.0122017	
1.392	1.90362e-11	0.0014878	-0.00816364	-0.0122413	-0.0122461	
1.393	1.90354e-11	0.0014755	-0.00817594	-0.0122631	-0.0122683	
1.398	1.90316e-11	0.00141392	-0.00823756	-0.0123725	-0.0123795	
1.39889	1.9031e-11	0.00140291	-0.00824857	-0.0123927	-0.0124	
1.4	1.90301e-11	0.00138913	-0.00826236	-0.0124169	-0.0124247	
1.4	1.90301e-11	0.00138913	-0.00826236	-0.0124158	-0.0124235	
1.402	1.9029e-11	0.00136429	-0.00828721	-0.0124594	-0.0124678	
1.403	1.90282e-11	0.00135178	-0.00829973	-0.0124811	-0.0124898	
1.408	1.90245e-11	0.00128911	-0.00836245	-0.0125909	-0.0126013	
1.40889	1.90238e-11	0.00127792	-0.00837365	-0.0126123	-0.0126232	
1.41	1.9023e-11	0.0012639	-0.00838768	-0.0126366	-0.0126478	
1.41	1.9023e-11	0.00126388	-0.0083877	-0.0126336	-0.0126446	
1.412	1.90214e-11	0.00123861	-0.00841299	-0.0126772	-0.0126888	
1.413	1.90207e-11	0.00122588	-0.00842574	-0.0126987	-0.0127107	
1.418	1.9017e-11	0.00116212	-0.00848956	-0.0128089	-0.0128224	
1.41889	1.90163e-11	0.00115075	-0.00850094	-0.0128315	-0.0128456	
1.42	1.90155e-11	0.00113648	-0.00851522	-0.0128558	-0.0128702	
1.42	1.90155e-11	0.00113646	-0.00851525	-0.012851	-0.012865	
1.422	1.90142e-11	0.00111075	-0.00854098	-0.0128945	-0.0129091	
1.423	1.90134e-11	0.00109781	-0.00855394	-0.012916	-0.0129308	
1.428	1.90098e-11	0.00103296	-0.00861886	-0.0130265	-0.0130427	
1.42889	1.90092e-11	0.0010214	-0.00863044	-0.0130504	-0.0130672	
1.43	1.90083e-11	0.0010069	-0.00864496	-0.0130747	-0.0130918	
1.43	1.90084e-11	0.00100686	-0.008645	-0.013068	-0.0130846	
1.432	1.90068e-11	0.000980726	-0.00867117	-0.0131115	-0.0131285	
1.433	1.90061e-11	0.00096756	-0.00868435	-0.0131329	-0.01315	
1.438	1.90025e-11	0.000901636	-0.00875036	-0.0132437	-0.0132621	
1.43889	1.90019e-11	0.000889887	-0.00876213	-0.0132688	-0.0132878	
1.44	1.90011e-11	0.000875146	-0.00877689	-0.0132932	-0.0133123	
1.44	1.90011e-11	0.000875099	-0.00877694	-0.0132846	-0.0133032	
1.442	1.89999e-11	0.00084853	-0.00880354	-0.0133281	-0.0133469	
1.443	1.89992e-11	0.000835148	-0.00881694	-0.0133493	-0.0133682	
1.448	1.89956e-11	0.000768144	-0.00888404	-0.0134605	-0.0134803	
1.44889	1.8995e-11	0.000756209	-0.00889599	-0.0134869	-0.0135073	
1.45	1.89942e-11	0.000741229	-0.00891099	-0.0135112	-0.0135318	
1.45	1.89942e-11	0.000741173	-0.00891105	-0.0135008	-0.0135206	
1.452	1.89927e-11	0.000714171	-0.00893809	-0.0135443	-0.0135641	
1.453	1.8992e-11	0.000700573	-0.00895171	-0.0135654	-0.0135853	
1.458	1.89885e-11	0.000632492	-0.00901989	-0.0136769	-0.0136973	
1.45889	1.89879e-11	0.000620371	-0.00903203	-0.0137045	-0.0137256	
1.46	1.89871e-11	0.000605153	-0.00904727	-0.0137288	-0.0137499	
1.46	1.89872e-11	0.000605086	-0.00904734	-0.0137166	-0.0137369	
1.462	1.89859e-11	0.000577653	-0.00907481	-0.01376	-0.0137801	
1.463	1.89853e-11	0.000563839	-0.00908865	-0.013781	-0.0138011	
1.468	1.89818e-11	0.000494683	-0.0091579	-0.0138928	-0.013913	
1.46889	1.89812e-11	0.000482377	-0.00917022	-0.0139216	-0.0139425	
1.47	1.89804e-11	0.000466921	-0.0091857	-0.0139459	-0.0139667	
1.47	1.89804e-11	0.000466845	-0.00918578	-0.0139319	-0.0139517	
1.472	1.89787e-11	0.000438981	-0.00921368	-0.0139752	-0.0139947	
1.473	1.8978e-11	0.000424952	-0.00922773	-0.0139961	-0.0140155	
1.478	1.89746e-11	0.000354723	-0.00929805	-0.0141082	-0.0141272	
1.47889	1.8974e-11	0.000342232	-0.00931056	-0.0141382	-0.0141579	
1.48	1.89732e-11	0.000326539	-0.00932627	-0.0141626	-0.014182	
1.48	1.89733e-11	0.000326453	-0.00932636	-0.0141467	-0.0141651	
1.482	1.89721e-11	0.000298159	-0.00935469	-0.01419	-0.0142078	
1.483	1.89714e-11	0.000283915	-0.00936895	-0.0142108	-0.0142283	
1.488	1.89681e-11	0.000212617	-0.00944034	-0.0143231	-0.0143398	
1.48889	1.89675e-11	0.000199941	-0.00945302	-0.0143544	-0.0143717	
1.49	1.89667e-11	0.000184011	-0.00946897	-0.0143787	-0.0143957	
1.49	1.89667e-11	0.000183915	-0.00946907	-0.0143611	-0.0143769	
1.492	1.89653e-11	0.000155193	-0.00949782	-0.0144042	-0.0144192	
1.493	1.89647e-11	0.000140735	-0.00951229	-0.0144249	-0.0144395	
1.498	1.89614e-11	6.83684e-05	-0.00958473	-0.0145375	-0.0145507	
1.49889	1.89607e-11	5.5509e-05	-0.0095976	-0.01457	-0.0145837	
1.5	1.896e-11	3.93425e-05	-0.00961378	-0.0145943	-0.0146076	
1.5	1.896e-11	3.9237e-05	-0.00961389	-0.0145749	-0.0145869	
1.502	1.89587e-11	1.00872e-05	-0.00964306	-0.014618	-0.0146289	
1.503	1.89581e-11	-4.58462e-06	-0.00965774	-0.0146385	-0.0146489	
1.508	1.89548e-11	-7.80163e-05	-0.00973122	-0.0147514	-0.0147598	
1.50889	1.89542e-11	-9.10592e-05	-0.00974426	-0.0147851	-0.0147939	
1.51	1.89534e-11	-0.000107461	-0.00976067	-0.0148094	-0.0148176	
1.51	1.89535e-11	-0.000107577	-0.00976079	-0.0147882	-0.0147951	
1.512	1.89524e-11	-0.000137153	-0.00979038	-0.0148312	-0.0148367	
1.513	1.89517e-11	-0.000152038	-0.00980527	-0.0148516	-0.0148565	
1.518	1.89485e-11	-0.000226532	-0.00987978	-0.0149648	-0.0149669	
1.51889	1.89479e-11	-0.000239758	-0.009893	-0.0149996	-0.0150021	
1.52	1.89472e-11	-0.000256395	-0.00990964	-0.0150239	-0.0150257	
1.52	1.89472e-11	-0.00025652	-0.00990977	-0.0150009	-0.0150013	
1.522	1.89513e-11	-0.000286522	-0.00993977	-0.0150438	-0.0150425	
1.523	-7.04262e-11	-0.000301619	-0.00995487	-0.0150641	-0.015062	
1.528	7.74866e-11	-0.000377173	-0.0100304	-0.0151775	-0.015172	
1.52889	8.06208e-10	-0.000390582	-0.0100438	-0.0152136	-0.0152083	
1.53	7.17344e-10	-0.000407453	-0.0100607	-0.0152379	-0.0152316	
1.53	-3.49047e-10	-0.000407588	-0.0100608	-0.015213	-0.0152054	
1.532	-5.95543e-11	-0.000438014	-0.0100912	-0.0152559	-0.0152463	
1.533	-6.83372e-12	-0.000453323	-0.0101065	-0.0152761	-0.0152655	
1.538	-3.77539e-10	-0.000529934	-0.0101831	-0.0153897	-0.0153748	
1.53889	-1.19198e-09	-0.000543525	-0.0101966	-0.0154268	-0.0154121	
1.54	-1.14585e-09	-0.00056063	-0.0102137	-0.0154511	-0.0154353	
1.54	-1.03568e-11	-0.000560774	-0.0102139	-0.0154246	-0.0154073	
1.542	3.12654e-11	-0.000591623	-0.0102447	-0.0154674	-0.0154478	
1.543	3.19988e-11	-0.000607144	-0.0102602	-0.0154875	-0.0154667	
1.548	3.18675e-11	-0.000684809	-0.0103377	-0.0156013	-0.0155754	
1.54889	2.74043e-11	-0.000698581	-0.0103515	-0.0156396	-0.0156138	
1.55	2.80145e-11	-0.00071592	-0.0103688	-0.0156639	-0.0156367	
1.55	3.46695e-11	-0.000716073	-0.0103689	-0.0156356	-0.015607	
1.552	3.55311e-11	-0.000747344	-0.0104001	-0.0156783	-0.015647	
1.553	3.57644e-11	-0.000763076	-0.0104158	-0.0156982	-0.0156656	
1.558	3.69982e-11	-0.000841791	-0.0104944	-0.0158123	-0.0157736	
1.55889	3.73514e-11	-0.000855745	-0.0105083	-0.0158517	-0.015813	
1.56	3.75502e-11	-0.000873316	-0.0105258	-0.015876	-0.0158357	
1.56	3.72913e-11	-0.000873479	-0.010526	-0.015846	-0.0158042	
1.562	3.76443e-11	-0.00090517	-0.0105576	-0.0158886	-0.0158437	
1.563	3.77748e-11	-0.000921112	-0.0105735	-0.0159084	-0.015862	
1.568	3.84693e-11	-0.00100088	-0.010653	-0.0160226	-0.0159693	
1.56889	3.86746e-11	-0.00101501	-0.0106671	-0.0160632	-0.0160096	
1.57	3.87864e-11	-0.00103281	-0.0106848	-0.0160875	-0.0160321	
1.57	3.86299e-11	-0.00103298	-0.010685	-0.0160557	-0.0159989	
1.572	3.88275e-11	-0.0010651	-0.010717	-0.0160982	-0.016038	
1.573	3.89001e-11	-0.00108125	-0.0107331	-0.0161179	-0.0160559	
1.578	3.9287e-11	-0.00116205	-0.0108136	-0.0162323	-0.0161624	
1.57889	3.94021e-11	-0.00117637	-0.0108278	-0.016274	-0.0162037	
1.58	3.9464e-11	-0.0011944	-0.0108458	-0.0162983	-0.0162259	
1.58	3.93755e-11	-0.00119458	-0.0108459	-0.0162648	-0.016191	
1.582	3.94844e-11	-0.00122711	-0.0108783	-0.0163072	-0.0162296	
1.583	3.95243e-11	-0.00124347	-0.0108946	-0.0163267	-0.0162472	
1.588	3.97373e-11	-0.00132532	-0.010976	-0.0164413	-0.0163529	
1.58889	3.98014e-11	-0.00133982	-0.0109904	-0.0164842	-0.016395	
1.59	3.98351e-11	-0.00135808	-0.0110086	-0.0165084	-0.016417	
1.59	3.97851e-11	-0.00135827	-0.0110088	-0.0164732	-0.0163805	
1.592	3.98444e-11	-0.00139122	-0.0110415	-0.0165155	-0.0164184	
1.593	3.98659e-11	-0.00140779	-0.011058	-0.0165349	-0.0164358	
1.598	3.99808e-11	-0.00149067	-0.0111404	-0.0166496	-0.0165405	
1.59889	4.0016e-11	-0.00150535	-0.011155	-0.0166936	-0.0165835	
1.6	4.00338e-11	-0.00152384	-0.0111733	-0.0167178	-0.0166052	
1.6	4.00056e-11	-0.00152404	-0.0111735	-0.0166809	-0.0165671	
1.602	4.00372e-11	-0.0015574	-0.0112067	-0.0167231	-0.0166045	
1.603	4.00483e-11	-0.00157418	-0.0112233	-0.0167424	-0.0166215	
1.608	4.01077e-11	-0.0016581	-0.0113066	-0.0168573	-0.0167252	
1.60889	4.01266e-11	-0.00167295	-0.0113213	-0.0169023	-0.0167691	
1.61	4.01355e-11	-0.00169167	-0.0113399	-0.0169265	-0.0167905	
1.61	4.01196e-11	-0.00169188	-0.0113401	-0.016888	-0.0167508	
1.612	4.01352e-11	-0.00172566	-0.0113736	-0.01693	-0.0167877	
1.613	4.01403e-11	-0.00174264	-0.0113904	-0.0169492	-0.0168043	
1.618	4.01685e-11	-0.00182759	-0.0114746	-0.0170642	-0.016907	
1.61889	4.01781e-11	-0.00184262	-0.0114895	-0.0171104	-0.0169517	
1.62	4.01819e-11	-0.00186157	-0.0115083	-0.0171345	-0.0169728	
1.62	4.0173e-11	-0.00186179	-0.0115085	-0.0170943	-0.0169316	
1.622	4.01794e-11	-0.00189598	-0.0115424	-0.0171363	-0.0169678	
1.623	4.01812e-11	-0.00191317	-0.0115594	-0.0171553	-0.0169841	
1.628	4.01917e-11	-0.00199915	-0.0116445	-0.0172704	-0.0170858	
1.62889	4.01962e-11	-0.00201435	-0.0116595	-0.0173177	-0.0171312	
1.63	4.01971e-11	-0.00203353	-0.0116785	-0.0173418	-0.017152	
1.63	4.01921e-11	-0.00203376	-0.0116787	-0.0172999	-0.0171093	
1.632	4.01937e-11	-0.00206836	-0.0117129	-0.0173418	-0.0171449	
1.633	4.01936e-11	-0.00208575	-0.0117301	-0.0173607	-0.0171608	
1.638	4.01941e-11	-0.00217275	-0.0118161	-0.0174759	-0.0172613	
1.63889	4.01957e-11	-0.00218814	-0.0118313	-0.0175242	-0.0173075	
1.64	4.0195e-11	-0.00220754	-0.0118504	-0.0175483	-0.0173281	
1.64	4.01922e-11	-0.00220778	-0.0118507	-0.0175048	-0.0172838	
1.642	4.01908e-11	-0.00224279	-0.0118852	-0.0175465	-0.0173188	
1.643	4.01897e-11	-0.00226038	-0.0119026	-0.0175653	-0.0173344	
1.648	4.01845e-11	-0.00234841	-0.0119894	-0.0176806	-0.0174337	
1.64889	4.01844e-11	-0.00236397	-0.0120048	-0.01773	-0.0174806	
1.65	4.01828e-11	-0.0023836	-0.0120241	-0.017754	-0.0175008	
1.65	4.01813e-11	-0.00238384	-0.0120244	-0.0177089	-0.0174551	
1.652	4.01788e-11	-0.00241926	-0.0120593	-0.0177505	-0.0174895	
1.653	4.01771e-11	-0.00243706	-0.0120768	-0.0177691	-0.0175047	
1.658	4.01688e-11	-0.0025261	-0.0121645	-0.0178846	-0.0176028	
1.65889	4.01678e-11	-0.00254184	-0.01218	-0.0179349	-0.0176503	
1.66	4.01657e-11	-0.00256169	-0.0121995	-0.017959	-0.0176702	
1.66	4.01649e-11	-0.00256194	-0.0121997	-0.0179123	-0.0176231	
1.662	4.0161e-11	-0.00259777	-0.012235	-0.0179537	-0.0176569	
