t	dx	dy	dz	da	db	dc	
0.034038	0.0203473	-3.88362e-08	-3.96252e-14	2.01259e-09	0.0994685	1.68769e-06	
0.0315742	0.0276161	-4.09171e-08	-4.1976e-14	2.12042e-09	0.025147	1.57693e-06	
0.031711	0.026402	-4.03513e-08	-4.13771e-14	2.0911e-09	0.0354978	1.5822e-06	
0.0323954	0.0303136	-4.30724e-08	-4.41605e-14	2.23212e-09	0.0106041	1.61942e-06	
0.0325171	0.0428635	-5.01472e-08	-5.15187e-14	2.59875e-09	-0.084845	1.63893e-06	
0.0326692	0.0417272	-4.96366e-08	-5.09768e-14	2.57229e-09	-0.0749779	1.64502e-06	
0.0326692	0.0237257	-3.96275e-08	-4.05535e-14	2.05359e-09	0.0632451	1.62544e-06	
0.0329429	0.0229309	-3.94036e-08	-4.02998e-14	2.04199e-09	0.0714043	1.63776e-06	
0.0330798	0.0242394	-4.0242e-08	-4.11612e-14	2.08544e-09	0.0623856	1.64542e-06	
0.0337642	0.0191987	-3.79785e-08	-3.87497e-14	1.96814e-09	0.106231	1.67354e-06	
0.0338859	0.00454713	-2.99101e-08	-3.03409e-14	1.55001e-09	0.219646	1.66648e-06	
0.034038	0.00575408	-3.07037e-08	-3.11534e-14	1.59114e-09	0.211521	1.67477e-06	
0.034038	0.0266423	-4.23446e-08	-4.32713e-14	2.1944e-09	0.0511327	1.69308e-06	
0.0328827	0.0231057	-3.94529e-08	-4.03556e-14	2.04454e-09	0.0696097	1.63505e-06	
0.0329895	0.0241264	-4.01069e-08	-4.10276e-14	2.07844e-09	0.0625747	1.64102e-06	
0.0335234	0.0201945	-3.83416e-08	-3.91478e-14	1.98695e-09	0.0967764	1.66296e-06	
0.0336183	0.00876548	-3.20479e-08	-3.25898e-14	1.6608e-09	0.185246	1.65745e-06	
0.0337369	0.00970696	-3.26671e-08	-3.3224e-14	1.69289e-09	0.178908	1.66392e-06	
0.0337369	0.0260008	-4.17475e-08	-4.26749e-14	2.16346e-09	0.0537968	1.67821e-06	
0.0339504	0.0265637	-4.22312e-08	-4.31605e-14	2.18853e-09	0.0510794	1.68885e-06	
0.0340572	0.0264947	-4.22783e-08	-4.32002e-14	2.19096e-09	0.0524111	1.69431e-06	
0.0345911	0.028529	-4.38349e-08	-4.47745e-14	2.27163e-09	0.0408013	1.72069e-06	
0.034686	0.0317161	-4.56811e-08	-4.66885e-14	2.3673e-09	0.0170425	1.72428e-06	
0.0348046	0.0316902	-4.57613e-08	-4.67615e-14	2.37146e-09	0.0181328	1.73032e-06	
0.0348046	0.0273996	-4.33778e-08	-4.42795e-14	2.24794e-09	0.0510773	1.73199e-06	
0.0350332	0.0276687	-4.37096e-08	-4.46043e-14	2.26514e-09	0.0507283	1.74352e-06	
0.0351475	0.0276477	-4.37893e-08	-4.46768e-14	2.26927e-09	0.0517481	1.74928e-06	
0.035719	0.0285989	-4.47712e-08	-4.56458e-14	2.32015e-09	0.048738	1.77811e-06	
0.0358206	0.0300222	-4.56385e-08	-4.65388e-14	2.3651e-09	0.0385728	1.78329e-06	
0.0359476	0.0300214	-4.57393e-08	-4.66317e-14	2.37032e-09	0.039533	1.78968e-06	
0.0359476	0.0281169	-4.46872e-08	-4.55368e-14	2.3158e-09	0.0541566	1.7896e-06	
0.0362355	0.0282817	-4.50076e-08	-4.58428e-14	2.33241e-09	0.0550541	1.80412e-06	
0.0363795	0.0284255	-4.52027e-08	-4.60315e-14	2.34251e-09	0.0550314	1.81138e-06	
0.0370992	0.0287275	-4.59388e-08	-4.67256e-14	2.38066e-09	0.0581189	1.84764e-06	
0.0372272	0.0282861	-4.57859e-08	-4.65535e-14	2.37274e-09	0.0624693	1.85399e-06	
0.0373871	0.028437	-4.59971e-08	-4.67567e-14	2.38368e-09	0.0625123	1.86206e-06	
0.0373871	0.0291888	-4.64277e-08	-4.72047e-14	2.406e-09	0.0567396	1.8622e-06	
0.0378237	0.0295215	-4.69588e-08	-4.77121e-14	2.43352e-09	0.0574651	1.88422e-06	
0.038042	0.029714	-4.72401e-08	-4.79809e-14	2.4481e-09	0.0576272	1.89524e-06	
0.0391336	0.0304989	-4.85332e-08	-4.92053e-14	2.51511e-09	0.0598004	1.95028e-06	
0.0393277	0.0304276	-4.86292e-08	-4.92827e-14	2.52008e-09	0.0618055	1.96002e-06	
0.0395702	0.0306377	-4.89383e-08	-4.95762e-14	2.5361e-09	0.0620146	1.97226e-06	
0.0395702	0.0309579	-4.9141e-08	-4.97871e-14	2.54661e-09	0.0595565	1.97233e-06	
0.0396562	0.0310279	-4.92477e-08	-4.98881e-14	2.55214e-09	0.0596642	1.97666e-06	
0.0396992	0.0310571	-4.92985e-08	-4.99358e-14	2.55477e-09	0.0597628	1.97883e-06	
0.039914	0.0312427	-4.95697e-08	-5.01926e-14	2.56882e-09	0.059952	1.98967e-06	
0.0399522	0.0313227	-4.96388e-08	-5.02598e-14	2.5724e-09	0.0596249	1.9916e-06	
0.04	0.031356	-4.96955e-08	-5.03131e-14	2.57534e-09	0.059728	1.99401e-06	
0.04	0.0312847	-4.96638e-08	-5.02803e-14	2.5737e-09	0.0602757	1.994e-06	
0.0402088	0.0314423	-4.99171e-08	-5.05188e-14	2.58683e-09	0.0606339	2.00453e-06	
0.0403132	0.0315231	-5.0045e-08	-5.06391e-14	2.59345e-09	0.0607973	2.0098e-06	
0.0408351	0.0319135	-5.06746e-08	-5.12297e-14	2.62608e-09	0.061721	2.03612e-06	
0.0409279	0.0319664	-5.07751e-08	-5.13227e-14	2.63129e-09	0.062012	2.0408e-06	
0.0410439	0.032056	-5.09167e-08	-5.14554e-14	2.63863e-09	0.0621958	2.04665e-06	
0.0410439	0.032081	-5.09339e-08	-5.14733e-14	2.63952e-09	0.0620033	2.04665e-06	
0.0416691	0.0325584	-5.16934e-08	-5.21845e-14	2.67888e-09	0.063034	2.07818e-06	
0.0419817	0.0328098	-5.20805e-08	-5.25449e-14	2.69894e-09	0.0634516	2.09394e-06	
0.0435445	0.0339805	-5.39517e-08	-5.42761e-14	2.79591e-09	0.0662034	2.17276e-06	
0.0438224	0.034086	-5.42095e-08	-5.45041e-14	2.80927e-09	0.0674808	2.18675e-06	
0.0441697	0.0343635	-5.4636e-08	-5.4897e-14	2.83137e-09	0.0679589	2.20427e-06	
0.0441697	0.0345194	-5.47481e-08	-5.50138e-14	2.83718e-09	0.066762	2.20429e-06	
0.0454825	0.0355457	-5.63429e-08	-5.64794e-14	2.91982e-09	0.0687441	2.27051e-06	
0.046139	0.0360648	-5.71513e-08	-5.72098e-14	2.96172e-09	0.0696898	2.30361e-06	
0.0494211	0.03862	-6.10471e-08	-6.06907e-14	3.16361e-09	0.0747264	2.46913e-06	
0.0500046	0.0390266	-6.15732e-08	-6.11256e-14	3.19087e-09	0.0759879	2.49855e-06	
0.050734	0.0396025	-6.24574e-08	-6.19041e-14	3.23669e-09	0.0770452	2.53533e-06	
0.050734	0.0396749	-6.27019e-08	-6.21616e-14	3.24936e-09	0.0764892	2.53534e-06	
0.0540368	0.0422701	-6.66556e-08	-6.56245e-14	3.45426e-09	0.0813741	2.70188e-06	
0.0556882	0.0434991	-6.86441e-08	-6.7267e-14	3.5573e-09	0.0843431	2.78512e-06	
0.0639452	0.0501097	-7.79525e-08	-7.46499e-14	4.03969e-09	0.0956127	3.20142e-06	
0.0654131	0.0518379	-7.89133e-08	-7.5137e-14	4.08948e-09	0.0933703	3.27554e-06	
0.0672479	0.0532134	-8.10241e-08	-7.67108e-14	4.19886e-09	0.096593	3.36801e-06	
0.0672479	0.0523737	-8.20107e-08	-7.77908e-14	4.25e-09	0.103041	3.36782e-06	
0.0697983	0.0543306	-8.48699e-08	-7.98741e-14	4.39817e-09	0.107174	3.49636e-06	
0.0710736	0.0556467	-8.67543e-08	-8.13025e-14	4.49582e-09	0.106648	3.56065e-06	
0.0774496	0.0599345	-9.2677e-08	-8.47198e-14	4.80275e-09	0.121623	3.88185e-06	
0.0785831	0.0579741	-8.96207e-08	-8.10062e-14	4.64436e-09	0.145191	3.93865e-06	
0.08	0.0593876	-9.15811e-08	-8.23396e-14	4.74596e-09	0.144982	4.01006e-06	
0.08	0.0635221	-9.77692e-08	-8.87765e-14	5.06664e-09	0.113236	4.01051e-06	
0.0830904	0.066257	-1.01491e-07	-9.11016e-14	5.25952e-09	0.115452	4.16623e-06	
0.0846357	0.0656376	-1.02346e-07	-9.11101e-14	5.3038e-09	0.131817	4.24346e-06	
0.0923618	0.0760318	-1.12747e-07	-9.72559e-14	5.84284e-09	0.110047	4.63374e-06	
0.0937353	0.0939014	-1.21933e-07	-1.05816e-13	6.31887e-09	-0.0168454	4.70805e-06	
0.0954522	0.0935007	-1.22894e-07	-1.0569e-13	6.36867e-09	-0.000870765	4.79393e-06	
0.0954522	0.069171	-1.11681e-07	-9.41334e-14	5.78757e-09	0.185943	4.78644e-06	
0.0983533	0.0700804	-1.14033e-07	-9.45772e-14	5.90945e-09	0.200754	4.93203e-06	
0.0998039	0.07827	-1.19607e-07	-9.9066e-14	6.19833e-09	0.148768	5.00225e-06	
0.107057	0.0666973	-1.16847e-07	-9.0187e-14	6.05532e-09	0.292113	5.37054e-06	
0.108346	0.00226877	-8.01017e-08	-5.14691e-14	4.15106e-09	0.796508	5.45651e-06	
0.109958	0.0102488	-8.55704e-08	-5.54618e-14	4.43447e-09	0.747342	5.53485e-06	
0.109958	0.104962	-1.40497e-07	-1.11635e-13	7.28088e-09	0.0200959	5.50369e-06	
0.0975274	0.0698215	-1.13363e-07	-9.44501e-14	5.87475e-09	0.196537	4.89058e-06	
0.098565	0.0756795	-1.17368e-07	-9.7708e-14	6.0823e-09	0.159352	4.94081e-06	
0.103753	0.0674015	-1.15524e-07	-9.17665e-14	5.98671e-09	0.261887	5.20431e-06	
0.104675	0.0213155	-8.92752e-08	-6.43258e-14	4.62646e-09	0.622683	5.26582e-06	
0.105828	0.0270237	-9.32154e-08	-6.72921e-14	4.83065e-09	0.587514	5.32187e-06	
0.105828	0.0947724	-1.32519e-07	-1.07255e-13	6.86748e-09	0.0673119	5.29959e-06	
0.0964898	0.0694962	-1.12522e-07	-9.42905e-14	5.83116e-09	0.19124	4.83851e-06	
0.0970086	0.0724252	-1.14536e-07	-9.59489e-14	5.93551e-09	0.172647	4.86363e-06	
0.0996026	0.0682863	-1.13692e-07	-9.3228e-14	5.89178e-09	0.223915	4.99541e-06	
0.100064	0.0452432	-1.00593e-07	-7.96657e-14	5.21296e-09	0.404313	5.02617e-06	
0.10064	0.0480973	-1.02584e-07	-8.12248e-14	5.31618e-09	0.386729	5.05421e-06	
0.10064	0.0819717	-1.22236e-07	-1.01063e-13	6.33458e-09	0.126627	5.04307e-06	
0.101678	0.084756	-1.24451e-07	-1.02501e-13	6.44933e-09	0.113043	5.09431e-06	
0.102197	0.0824207	-1.23601e-07	-1.01253e-13	6.40533e-09	0.134872	5.12031e-06	
0.104791	0.0960539	-1.3255e-07	-1.08199e-13	6.86905e-09	0.0496773	5.24772e-06	
0.105252	0.128534	-1.49818e-07	-1.25158e-13	7.76393e-09	-0.196256	5.26731e-06	
0.105828	0.126479	-1.49141e-07	-1.24039e-13	7.72883e-09	-0.176145	5.29614e-06	
0.105828	0.0808367	-1.25324e-07	-1.00123e-13	6.49461e-09	0.174316	5.30079e-06	
0.106687	0.0803988	-1.25684e-07	-9.97812e-14	6.51323e-09	0.18413	5.34348e-06	
0.107116	0.0820415	-1.26861e-07	-1.00585e-13	6.57427e-09	0.174743	5.36542e-06	
0.109264	0.0776142	-1.25904e-07	-9.77961e-14	6.52464e-09	0.224868	5.47105e-06	
0.109645	0.0618156	-1.17609e-07	-8.92158e-14	6.09479e-09	0.349044	5.48501e-06	
0.110122	0.0633713	-1.18762e-07	-8.99292e-14	6.15452e-09	0.340682	5.5093e-06	
0.110122	0.0861671	-1.31091e-07	-1.02191e-13	6.79346e-09	0.165648	5.51662e-06	
0.110939	0.0873244	-1.32247e-07	-1.02611e-13	6.85337e-09	0.162897	5.55771e-06	
0.111348	0.0872909	-1.32521e-07	-1.02509e-13	6.86758e-09	0.166222	5.57825e-06	
0.11339	0.0912801	-1.35893e-07	-1.03963e-13	7.0423e-09	0.150933	5.68098e-06	
0.113753	0.0969254	-1.38875e-07	-1.06577e-13	7.19683e-09	0.110313	5.69931e-06	
0.114207	0.0969768	-1.39212e-07	-1.06483e-13	7.21432e-09	0.113327	5.72213e-06	
0.114207	0.0894811	-1.35587e-07	-1.02886e-13	7.02646e-09	0.170882	5.72203e-06	
0.115177	0.0902096	-1.36606e-07	-1.02968e-13	7.07924e-09	0.172578	5.77083e-06	
0.115662	0.0905319	-1.37113e-07	-1.02989e-13	7.10551e-09	0.173749	5.7952e-06	
0.118088	0.0924282	-1.39571e-07	-1.02994e-13	7.23292e-09	0.177412	5.91723e-06	
0.118519	0.0931036	-1.39927e-07	-1.02902e-13	7.25135e-09	0.175466	5.93914e-06	
0.119058	0.0934677	-1.40474e-07	-1.02886e-13	7.27973e-09	0.17672	5.96622e-06	
0.119058	0.0929541	-1.40588e-07	-1.03e-13	7.28559e-09	0.180664	5.96589e-06	
0.119247	0.0930882	-1.40777e-07	-1.02991e-13	7.2954e-09	0.181049	5.97535e-06	
0.119341	0.0931769	-1.4089e-07	-1.03005e-13	7.30126e-09	0.181075	5.98008e-06	
0.119812	0.0934735	-1.41326e-07	-1.02943e-13	7.32385e-09	0.182334	6.00373e-06	
0.119895	0.093352	-1.41249e-07	-1.0278e-13	7.31986e-09	0.183896	6.00791e-06	
0.12	0.0934474	-1.41371e-07	-1.02791e-13	7.32621e-09	0.183949	6.01317e-06	
0.12	0.093712	-1.41606e-07	-1.03019e-13	7.33835e-09	0.181918	6.01321e-06	
0.120437	0.0940676	-1.42079e-07	-1.03026e-13	7.36288e-09	0.182468	6.03516e-06	
0.120655	0.0942419	-1.42315e-07	-1.03024e-13	7.3751e-09	0.182769	6.04614e-06	
0.121747	0.095137	-1.43481e-07	-1.02999e-13	7.43551e-09	0.184097	6.101e-06	
0.121941	0.0953238	-1.43674e-07	-1.02979e-13	7.44555e-09	0.18412	6.11076e-06	
0.122183	0.095518	-1.43933e-07	-1.02969e-13	7.45896e-09	0.184451	6.12295e-06	
0.122183	0.0954759	-1.43951e-07	-1.02987e-13	7.45991e-09	0.184775	6.12295e-06	
0.123646	0.0966564	-1.45505e-07	-1.02919e-13	7.5404e-09	0.186696	6.19645e-06	
0.124377	0.0972174	-1.46265e-07	-1.02824e-13	7.57981e-09	0.187881	6.23318e-06	
0.128032	0.100221	-1.49953e-07	-1.02184e-13	7.77093e-09	0.192281	6.41689e-06	
0.128682	0.100991	-1.50495e-07	-1.0193e-13	7.79901e-09	0.191253	6.4496e-06	
0.129495	0.101618	-1.51303e-07	-1.01733e-13	7.8409e-09	0.192537	6.4904e-06	
0.129495	0.10126	-1.51451e-07	-1.0188e-13	7.84854e-09	0.195286	6.49032e-06	
0.132718	0.103805	-1.54618e-07	-1.01032e-13	8.0127e-09	0.19996	6.65224e-06	
0.13433	0.105004	-1.56266e-07	-1.00441e-13	8.09811e-09	0.202861	6.73313e-06	
0.142388	0.111498	-1.629e-07	-9.56251e-14	8.44189e-09	0.213536	7.13775e-06	
0.14382	0.113245	-1.62287e-07	-9.28417e-14	8.41011e-09	0.210884	7.2099e-06	
0.145611	0.114588	-1.63908e-07	-9.16795e-14	8.49412e-09	0.214025	7.29974e-06	
0.145611	0.113688	-1.66494e-07	-9.42694e-14	8.62812e-09	0.220935	7.29937e-06	
0.148489	0.115902	-1.68895e-07	-9.21608e-14	8.75255e-09	0.225555	7.44376e-06	
0.149928	0.117152	-1.70667e-07	-9.14437e-14	8.84436e-09	0.226764	7.51591e-06	
0.157122	0.122429	-1.74634e-07	-8.29183e-14	9.04998e-09	0.240288	7.87667e-06	
0.158401	0.122211	-1.6964e-07	-7.57466e-14	8.79114e-09	0.251575	7.94082e-06	
0.16	0.123579	-1.71357e-07	-7.44298e-14	8.88014e-09	0.253078	8.02095e-06	
0.16	0.125336	-1.79891e-07	-8.27358e-14	9.32236e-09	0.239588	8.0209e-06	
0.164807	0.129247	-1.83974e-07	-7.77288e-14	9.534e-09	0.245671	8.26183e-06	
0.167211	0.130685	-1.86223e-07	-7.48071e-14	9.65052e-09	0.252683	8.38206e-06	
0.179229	0.141389	-1.92969e-07	-5.51835e-14	1.00001e-08	0.260782	8.98399e-06	
0.181366	0.147462	-1.89147e-07	-4.64372e-14	9.80207e-09	0.230201	9.09206e-06	
0.184036	0.149135	-1.91096e-07	-4.18663e-14	9.90308e-09	0.237418	9.22553e-06	
0.184036	0.142802	-1.98351e-07	-4.89804e-14	1.0279e-08	0.286042	9.22384e-06	
0.187229	0.145095	-2.00244e-07	-4.30461e-14	1.03772e-08	0.292427	9.38346e-06	
0.188825	0.147215	-2.02623e-07	-4.10451e-14	1.05004e-08	0.288139	9.46332e-06	
0.196807	0.151201	-2.03309e-07	-2.05142e-14	1.0536e-08	0.317489	9.86184e-06	
0.198226	0.144055	-1.90287e-07	-4.59171e-15	9.86114e-09	0.383023	9.9318e-06	
0.2	0.14627	-1.92487e-07	-1.51766e-15	9.97512e-09	0.379341	1.00204e-05	
0.2	0.158198	-2.12259e-07	-1.9764e-14	1.09998e-08	0.287749	1.00217e-05	
0.203772	0.161929	-2.15196e-07	-1.17105e-14	1.1152e-08	0.287437	1.02101e-05	
0.205658	0.161422	-2.16087e-07	-6.75262e-15	1.11982e-08	0.305496	1.03036e-05	
0.215087	0.174996	-2.223e-07	1.70055e-14	1.15201e-08	0.272107	1.07753e-05	
0.216763	0.196539	-2.25705e-07	1.94453e-14	1.16966e-08	0.119289	1.0864e-05	
0.218859	0.196319	-2.26403e-07	2.57282e-14	1.17328e-08	0.136718	1.09679e-05	
0.218859	0.16727	-2.22663e-07	2.90579e-14	1.15389e-08	0.359765	1.09604e-05	
0.223087	0.169089	-2.24276e-07	4.17274e-14	1.16225e-08	0.377565	1.11706e-05	
0.225201	0.17462	-2.27839e-07	4.64028e-14	1.18072e-08	0.350974	1.12761e-05	
0.235772	0.170892	-2.2395e-07	8.90647e-14	1.16056e-08	0.459008	1.17998e-05	
0.237651	0.132958	-1.97809e-07	1.19256e-13	1.0251e-08	0.764401	1.18879e-05	
0.24	0.138435	-2.00915e-07	1.2612e-13	1.04119e-08	0.739993	1.2005e-05	
0.24	0.195034	-2.39175e-07	9.25188e-14	1.23946e-08	0.305406	1.20124e-05	
0.243826	0.200396	-2.4162e-07	1.05784e-13	1.25213e-08	0.292968	1.22025e-05	
0.245738	0.195185	-2.4071e-07	1.14513e-13	1.24742e-08	0.347355	1.22944e-05	
0.255302	0.222721	-2.48294e-07	1.49128e-13	1.28672e-08	0.207768	1.2775e-05	
0.257003	0.291263	-2.64311e-07	1.4371e-13	1.36973e-08	-0.305755	1.28856e-05	
0.259128	0.286615	-2.63191e-07	1.53925e-13	1.36392e-08	-0.254097	1.29881e-05	
0.259128	0.189964	-2.4065e-07	1.72243e-13	1.24711e-08	0.488025	1.29497e-05	
0.262433	0.188536	-2.40195e-07	1.87502e-13	1.24475e-08	0.523826	1.31114e-05	
0.264086	0.198447	-2.44741e-07	1.92026e-13	1.26831e-08	0.460135	1.3194e-05	
0.27235	0.175854	-2.32974e-07	2.41577e-13	1.20733e-08	0.695698	1.3594e-05	
0.273819	0.0861515	-1.90096e-07	2.82505e-13	9.85121e-09	1.39551	1.36494e-05	
0.275656	0.0956267	-1.94141e-07	2.89046e-13	1.00608e-08	1.33655	1.37408e-05	
0.275656	0.225744	-2.5582e-07	2.40669e-13	1.32572e-08	0.337455	1.37644e-05	
0.276524	0.227851	-2.56572e-07	2.44652e-13	1.32962e-08	0.327801	1.38072e-05	
0.276959	0.225853	-2.56093e-07	2.47231e-13	1.32714e-08	0.346408	1.38283e-05	
0.279131	0.236584	-2.59384e-07	2.56144e-13	1.34419e-08	0.280326	1.39359e-05	
0.279517	0.263101	-2.66743e-07	2.52936e-13	1.38233e-08	0.0796186	1.39581e-05	
0.28	0.261323	-2.66315e-07	2.55747e-13	1.38011e-08	0.0969011	1.39815e-05	
0.28	0.223953	-2.56011e-07	2.63071e-13	1.32671e-08	0.383844	1.39769e-05	
0.280908	0.22332	-2.55942e-07	2.67878e-13	1.32635e-08	0.395522	1.40213e-05	
0.281362	0.223804	-2.56218e-07	2.70088e-13	1.32778e-08	0.395217	1.40433e-05	
0.283632	0.22079	-2.55341e-07	2.82813e-13	1.32324e-08	0.435412	1.41545e-05	
0.284035	0.213802	-2.52517e-07	2.87043e-13	1.3086e-08	0.492103	1.41757e-05	
0.28454	0.214223	-2.52753e-07	2.89593e-13	1.30982e-08	0.492653	1.42002e-05	
0.28454	0.224022	-2.56788e-07	2.86641e-13	1.33074e-08	0.417416	1.41979e-05	
0.285779	0.224129	-2.5698e-07	2.93188e-13	1.33173e-08	0.425907	1.42583e-05	
0.286399	0.224857	-2.57347e-07	2.96359e-13	1.33364e-08	0.424978	1.42892e-05	
0.289499	0.223919	-2.57061e-07	3.13615e-13	1.33215e-08	0.455465	1.44386e-05	
0.29005	0.218319	-2.54511e-07	3.18302e-13	1.31894e-08	0.502607	1.4459e-05	
0.290739	0.21903	-2.54831e-07	3.21967e-13	1.3206e-08	0.502324	1.44933e-05	
0.290739	0.227281	-2.58595e-07	3.19577e-13	1.3401e-08	0.438968	1.45025e-05	
0.292492	0.228279	-2.5903e-07	3.29137e-13	1.34236e-08	0.444468	1.45887e-05	
0.293368	0.229189	-2.59478e-07	3.33895e-13	1.34468e-08	0.444067	1.4632e-05	
0.29775	0.23095	-2.59586e-07	3.59245e-13	1.34524e-08	0.463457	1.48468e-05	
0.298529	0.227954	-2.57131e-07	3.65498e-13	1.33252e-08	0.492311	1.48829e-05	
0.299502	0.228905	-2.57497e-07	3.71037e-13	1.33441e-08	0.492322	1.4931e-05	
0.299502	0.23393	-2.61191e-07	3.68532e-13	1.35356e-08	0.45374	1.49341e-05	
0.302238	0.236058	-2.61791e-07	3.84397e-13	1.35666e-08	0.457953	1.50688e-05	
0.303606	0.237198	-2.62336e-07	3.9248e-13	1.35949e-08	0.459476	1.51361e-05	
0.310444	0.242381	-2.62001e-07	4.35317e-13	1.35775e-08	0.471054	1.54723e-05	
0.31166	0.242689	-2.58437e-07	4.45538e-13	1.33928e-08	0.477822	1.55318e-05	
0.31318	0.243944	-2.5877e-07	4.55101e-13	1.34101e-08	0.479598	1.56065e-05	
0.31318	0.244876	-2.63932e-07	4.51507e-13	1.36776e-08	0.472446	1.56069e-05	
0.314544	0.24597	-2.64027e-07	4.60245e-13	1.36825e-08	0.474288	1.56739e-05	
0.315226	0.24647	-2.64357e-07	4.64513e-13	1.36996e-08	0.475573	1.57074e-05	
0.318636	0.249292	-2.63738e-07	4.87411e-13	1.36675e-08	0.479526	1.58749e-05	
0.319242	0.250176	-2.6096e-07	4.9327e-13	1.35236e-08	0.477292	1.59049e-05	
0.32	0.250738	-2.61227e-07	4.98181e-13	1.35374e-08	0.478667	1.59421e-05	
0.32	0.250157	-2.65238e-07	4.95556e-13	1.37453e-08	0.483127	1.59417e-05	
0.323278	0.252687	-2.65694e-07	5.17264e-13	1.37689e-08	0.488331	1.61025e-05	
0.324917	0.253973	-2.66057e-07	5.28501e-13	1.37877e-08	0.490766	1.61828e-05	
0.333112	0.260257	-2.64927e-07	5.87072e-13	1.37292e-08	0.504076	1.65843e-05	
0.334569	0.261199	-2.61423e-07	5.99911e-13	1.35476e-08	0.507787	1.66557e-05	
0.33639	0.262625	-2.61462e-07	6.13211e-13	1.35496e-08	0.510517	1.67449e-05	
0.33639	0.262891	-2.66248e-07	6.10057e-13	1.37976e-08	0.508474	1.67447e-05	
0.341112	0.266563	-2.65763e-07	6.45003e-13	1.37725e-08	0.515758	1.69758e-05	
0.343473	0.268444	-2.66494e-07	6.62893e-13	1.38103e-08	0.519048	1.7091e-05	
0.355278	0.277541	-2.59353e-07	7.60106e-13	1.34403e-08	0.537885	1.76675e-05	
0.357377	0.278789	-2.45698e-07	7.85927e-13	1.27327e-08	0.544066	1.77704e-05	
0.36	0.280873	-2.45693e-07	8.07604e-13	1.27324e-08	0.547773	1.78982e-05	
0.36	0.281433	-2.63996e-07	7.95698e-13	1.36809e-08	0.543473	1.78973e-05	
0.368	0.287722	-2.61443e-07	8.63347e-13	1.35486e-08	0.555283	1.8287e-05	
0.372	0.290783	-2.6258e-07	8.98801e-13	1.36075e-08	0.561825	1.8481e-05	
0.392	0.306654	-2.40196e-07	1.0959e-12	1.24476e-08	0.590211	1.94517e-05	
0.395556	0.310144	-2.04272e-07	1.15285e-12	1.05859e-08	0.590124	1.96255e-05	
0.4	0.313557	-2.03524e-07	1.19731e-12	1.05471e-08	0.597301	1.98403e-05	
0.4	0.312542	-2.50473e-07	1.16702e-12	1.29801e-08	0.605096	1.98378e-05	
0.408	0.318757	-2.44816e-07	1.24945e-12	1.26869e-08	0.617473	2.02243e-05	
0.412	0.321999	-2.4783e-07	1.29111e-12	1.28431e-08	0.622633	2.04166e-05	
0.432	0.337297	-2.12488e-07	1.52883e-12	1.10116e-08	0.655414	2.1379e-05	
0.435556	0.338937	-1.48058e-07	1.60498e-12	7.67275e-09	0.669527	2.1552e-05	
0.44	0.342519	-1.49381e-07	1.65662e-12	7.74129e-09	0.67541	2.17647e-05	
0.44	0.344158	-2.35931e-07	1.60815e-12	1.22265e-08	0.662827	2.17613e-05	
0.448	0.350492	-2.30535e-07	1.70505e-12	1.19469e-08	0.67429	2.21443e-05	
0.452	0.353386	-2.32567e-07	1.75496e-12	1.20522e-08	0.68212	2.23347e-05	
0.472	0.36971	-2.0056e-07	2.02648e-12	1.03935e-08	0.707021	2.32879e-05	
0.475556	0.374816	-1.46319e-07	2.09931e-12	7.58263e-09	0.694529	2.34598e-05	
0.48	0.378071	-1.46726e-07	2.16013e-12	7.6037e-09	0.702925	2.36703e-05	
0.48	0.374725	-2.18879e-07	2.12598e-12	1.13428e-08	0.728618	2.3666e-05	
0.488	0.380816	-2.13103e-07	2.23837e-12	1.10435e-08	0.741946	2.40451e-05	
0.492	0.38436	-2.14405e-07	2.29687e-12	1.1111e-08	0.744784	2.42337e-05	
0.512	0.398696	-1.83179e-07	2.60654e-12	9.49277e-09	0.784952	2.51761e-05	
0.515556	0.397227	-1.34157e-07	2.6802e-12	6.95233e-09	0.82294	2.53436e-05	
0.52	0.401092	-1.33893e-07	2.75061e-12	6.93865e-09	0.826648	2.55521e-05	
0.52	0.407193	-1.9849e-07	2.72564e-12	1.02862e-08	0.779806	2.55514e-05	
0.528	0.413727	-1.92238e-07	2.85467e-12	9.96223e-09	0.789734	2.59265e-05	
0.532	0.4162	-1.93049e-07	2.92204e-12	1.00043e-08	0.800789	2.61125e-05	
0.552	0.433956	-1.62218e-07	3.27316e-12	8.40653e-09	0.814704	2.70455e-05	
0.555556	0.443509	-1.16576e-07	3.35035e-12	6.04126e-09	0.768056	2.72156e-05	
0.56	0.446373	-1.15986e-07	3.43067e-12	6.01067e-09	0.779459	2.74212e-05	
0.56	0.436658	-1.75684e-07	3.41171e-12	9.10439e-09	0.854051	2.74139e-05	
0.568	0.442487	-1.69229e-07	3.55833e-12	8.76984e-09	0.869393	2.77843e-05	
0.572	0.446502	-1.69503e-07	3.63515e-12	8.78406e-09	0.868615	2.79687e-05	
0.592	0.459104	-1.39822e-07	4.0301e-12	7.24591e-09	0.922097	2.88877e-05	
0.595556	0.452471	-9.86887e-08	4.11073e-12	5.11429e-09	0.999738	2.90484e-05	
0.6	0.456773	-9.76357e-08	4.20168e-12	5.05972e-09	1.0001	2.9252e-05	
0.6	0.470247	-1.50989e-07	4.18949e-12	7.82463e-09	0.896633	2.92552e-05	
