0.066	-0.0731044	-0.273891	-0.0103843	2.36547	-0.0271899	-2.09629	-0.560906	-0.335645	-25.1118	-5.56377	-6.3005	0	0	0	0	0	0	0	
0.067	-0.0752132	-0.274455	-0.0107231	2.36508	-0.0274035	-2.1214	-0.566453	-0.341945	-24.8647	-5.45349	-6.34938	0	0	0	0	0	0	0	
0.068	-0.0773471	-0.275024	-0.0110682	2.36468	-0.0276213	-2.14626	-0.57189	-0.348295	-24.6173	-5.34296	-6.39859	0	0	0	0	0	0	0	
0.069	-0.0795056	-0.275599	-0.0114197	2.36428	-0.0278432	-2.17088	-0.577216	-0.354693	-24.3695	-5.23224	-6.44811	0	0	0	0	0	0	0	
0.07	-0.0816887	-0.276179	-0.0117776	2.36386	-0.0280693	-2.19525	-0.582432	-0.361141	-24.1215	-5.12137	-6.49792	0	0	0	0	0	0	0	
0.071	-0.083896	-0.276764	-0.012142	2.36344	-0.0282995	-2.21937	-0.587536	-0.367639	-23.8733	-5.01039	-6.548	0	0	0	0	0	0	0	
0.072	-0.0861273	-0.277354	-0.0125129	2.36301	-0.0285341	-2.24324	-0.592529	-0.374187	-23.6251	-4.89935	-6.59834	0	0	0	0	0	0	0	
0.073	-0.0883824	-0.277949	-0.0128904	2.36258	-0.0287728	-2.26687	-0.597412	-0.380786	-23.377	-4.78828	-6.64892	0	0	0	0	0	0	0	
0.074	-0.0906609	-0.278548	-0.0132745	2.36213	-0.0290159	-2.29025	-0.602183	-0.387435	-23.1291	-4.67724	-6.69971	0	0	0	0	0	0	0	
0.075	-0.0929627	-0.279153	-0.0136653	2.36168	-0.0292633	-2.31338	-0.606843	-0.394134	-22.8815	-4.56625	-6.75069	0	0	0	0	0	0	0	
0.076	-0.0952875	-0.279762	-0.0140628	2.36122	-0.029515	-2.33626	-0.611392	-0.400885	-22.6342	-4.45537	-6.80185	0	0	0	0	0	0	0	
0.077	-0.0976351	-0.280376	-0.0144671	2.36075	-0.0297711	-2.35889	-0.61583	-0.407687	-22.3874	-4.34463	-6.85318	0	0	0	0	0	0	0	
0.078	-0.100005	-0.280994	-0.0148782	2.36027	-0.0300316	-2.38128	-0.620157	-0.41454	-22.1411	-4.23407	-6.90464	0	0	0	0	0	0	0	
0.079	-0.102398	-0.281616	-0.0152962	2.35979	-0.0302966	-2.40342	-0.624374	-0.421445	-21.8955	-4.12373	-6.95622	0	0	0	0	0	0	0	
0.08	-0.104812	-0.282242	-0.0157211	2.35929	-0.030566	-2.42532	-0.62848	-0.428401	-21.6507	-4.01364	-7.0079	0	0	0	0	0	0	0	
0.081	-0.107248	-0.282873	-0.016153	2.35879	-0.0308399	-2.44697	-0.632476	-0.435409	-21.4066	-3.90385	-7.05967	0	0	0	0	0	0	0	
0.082	-0.109706	-0.283507	-0.016592	2.35828	-0.0311183	-2.46837	-0.636362	-0.442468	-21.1635	-3.79439	-7.1115	0	0	0	0	0	0	0	
0.083	-0.112185	-0.284145	-0.017038	2.35776	-0.0314012	-2.48954	-0.640139	-0.44958	-20.9213	-3.68529	-7.16338	0	0	0	0	0	0	0	
0.084	-0.114685	-0.284787	-0.0174911	2.35724	-0.0316887	-2.51046	-0.643807	-0.456743	-20.6803	-3.57658	-7.21528	0	0	0	0	0	0	0	
0.085	-0.117205	-0.285433	-0.0179515	2.3567	-0.0319808	-2.53114	-0.647366	-0.463959	-20.4403	-3.46831	-7.2672	0	0	0	0	0	0	0	
0.086	-0.119747	-0.286082	-0.0184191	2.35616	-0.0322776	-2.55158	-0.650817	-0.471226	-20.2017	-3.36049	-7.3191	0	0	0	0	0	0	0	
0.087	-0.122309	-0.286735	-0.018894	2.35561	-0.0325789	-2.57178	-0.65416	-0.478545	-19.9643	-3.25317	-7.37098	0	0	0	0	0	0	0	
