t	ddtheta1	ddtheta2	ddpsi	ddy	ddz	
31.992	0.0324621	-0.00817909	0.0245656	0.0207202	0.0113195	
31.9956	0.032659	-0.00822879	0.0247138	0.020845	0.0113877	
32	0.032913	-0.0082929	0.0249049	0.0210059	0.0114756	
32	0.0329341	-0.00829822	0.0249208	0.0210193	0.0114829	
32.008	0.0333782	-0.00841028	0.0252549	0.0213007	0.0116366	
32.012	0.0335527	-0.00845432	0.0253861	0.021411	0.0116969	
32.032	0.0343636	-0.00865901	0.0259958	0.0219243	0.0119773	
32.0356	0.0344703	-0.00868593	0.0260759	0.0219918	0.0120141	
32.04	0.0346041	-0.00871972	0.0261764	0.0220764	0.0120604	
32.04	0.0346182	-0.00872329	0.0261871	0.0220853	0.0120653	
32.048	0.0348466	-0.00878092	0.0263586	0.0222297	0.0121442	
32.052	0.0349116	-0.00879735	0.0264073	0.0222707	0.0121665	
32.072	0.035179	-0.00886491	0.0266076	0.0224391	0.0122585	
32.0756	0.0351935	-0.0088686	0.0266184	0.0224481	0.0122635	
32.08	0.0352049	-0.00887149	0.0266267	0.0224551	0.0122673	
32.08	0.0352118	-0.00887323	0.0266319	0.0224595	0.0122697	
32.088	0.0352208	-0.00887553	0.0266383	0.0224648	0.0122726	
32.092	0.0351761	-0.00886428	0.0266044	0.0224362	0.0122569	
32.112	0.0349005	-0.00879484	0.0263959	0.0222604	0.0121609	
32.1156	0.034824	-0.00877555	0.0263382	0.0222117	0.0121343	
32.12	0.0347146	-0.00874797	0.0262556	0.0221421	0.0120963	
32.12	0.0347142	-0.00874785	0.0262552	0.0221418	0.0120961	
32.128	0.0345071	-0.00869565	0.026099	0.0220101	0.0120242	
32.132	0.034356	-0.00865753	0.025985	0.021914	0.0119717	
32.152	0.0335548	-0.00845548	0.0253808	0.0214049	0.0116936	
32.1556	0.0333911	-0.00841419	0.0252574	0.0213009	0.0116367	
32.16	0.0331663	-0.00835749	0.0250879	0.0211581	0.0115587	
32.16	0.0331586	-0.00835555	0.0250821	0.0211532	0.0115561	
32.168	0.0327455	-0.00825136	0.0247707	0.0208909	0.0114127	
32.172	0.0324943	-0.00818799	0.0245813	0.0207313	0.0113255	
32.192	0.031201	-0.00786179	0.0236063	0.0199099	0.0108768	
32.1956	0.0309566	-0.00780015	0.0234221	0.0197546	0.010792	
32.2	0.0306252	-0.00771657	0.0231723	0.0195442	0.010677	
32.2	0.0306106	-0.0077129	0.0231613	0.0195349	0.010672	
32.208	0.0300077	-0.00756081	0.0227068	0.019152	0.0104628	
32.212	0.0296657	-0.00747458	0.0224489	0.0189348	0.0103441	
32.232	0.0279284	-0.0070364	0.021139	0.0178311	0.00974115	
32.2356	0.0276122	-0.00695665	0.0209006	0.0176301	0.00963139	
32.24	0.0271862	-0.00684923	0.0205794	0.0173595	0.00948354	
32.24	0.0271654	-0.00684397	0.0205637	0.0173463	0.00947631	
32.248	0.0263943	-0.0066495	0.0199822	0.0168563	0.00920864	
32.252	0.0259737	-0.00654345	0.019665	0.016589	0.00906261	
32.272	0.0238533	-0.00600873	0.0180655	0.0152412	0.00832628	
32.2756	0.0234762	-0.00591364	0.017781	0.0150014	0.0081953	
32.28	0.0229705	-0.00578611	0.0173994	0.0146798	0.00801961	
32.28	0.0229441	-0.00577945	0.0173795	0.014663	0.00801044	
32.288	0.0220314	-0.00554932	0.0166908	0.0140827	0.0076934	
32.292	0.0215466	-0.00542706	0.0163249	0.0137742	0.00752491	
32.312	0.0191149	-0.00481395	0.0144893	0.0122272	0.00667974	
32.3156	0.0186895	-0.00470672	0.0141682	0.0119565	0.00653187	
32.32	0.0181208	-0.00456335	0.0137388	0.0115946	0.00633414	
32.32	0.0180898	-0.00455552	0.0137154	0.0115748	0.00632335	
32.328	0.0170661	-0.00429744	0.0129424	0.0109232	0.00596739	
32.332	0.0165329	-0.00416302	0.0125396	0.0105837	0.00578191	
32.352	0.0138699	-0.00349175	0.0105279	0.00888777	0.00485541	
32.3556	0.0134102	-0.00337589	0.0101806	0.00859492	0.00469542	
32.36	0.0127972	-0.00322136	0.00971728	0.00820429	0.00448202	
32.36	0.0127625	-0.00321263	0.00969112	0.00818223	0.00446997	
32.368	0.0116611	-0.00293502	0.0088587	0.00748038	0.00408655	
32.372	0.0110968	-0.00279279	0.00843207	0.00712064	0.00389002	
32.392	0.00828825	-0.00208501	0.00630849	0.0053299	0.00291174	
32.3956	0.00780892	-0.00196422	0.00594595	0.00502416	0.00274471	
32.4	0.00717102	-0.00180348	0.00546344	0.00461723	0.0025224	
32.4	0.00713391	-0.00179412	0.00543538	0.00459357	0.00250948	
32.408	0.0059899	-0.00150585	0.00456995	0.00386368	0.00211074	
32.412	0.00541227	-0.00136031	0.00413286	0.00349501	0.00190933	
32.432	0.00254682	-0.000638371	0.0019641	0.00166566	0.000909954	
32.4356	0.00206286	-0.00051645	0.0015977	0.00135657	0.0007411	
32.44	0.00142012	-0.000354531	0.00111104	0.000946029	0.000516818	
32.44	0.00138172	-0.000344855	0.00108198	0.000921511	0.000503424	
32.448	0.000230889	-5.49464e-05	0.000210521	0.000186329	0.000101792	
32.452	-0.000342106	8.93865e-05	-0.000223508	-0.000179861	-9.82587e-05	
32.472	-0.0031758	0.000803132	-0.00237039	-0.00199129	-0.00108785	
32.4756	-0.00364949	0.000922433	-0.00272938	-0.00229422	-0.00125334	
32.48	-0.00427732	0.00108055	-0.00320523	-0.00269576	-0.0014727	
32.48	-0.00431582	0.00109025	-0.0032344	-0.00272037	-0.00148615	
32.488	-0.00543813	0.0013729	-0.00408512	-0.00343828	-0.00187834	
32.492	-0.00598905	0.00151163	-0.00450286	-0.00379082	-0.00207094	
32.512	-0.00870488	0.0021955	-0.00656252	-0.00552918	-0.0030206	
32.5156	-0.009154	0.00230859	-0.00690324	-0.00581677	-0.00317771	
32.52	-0.00974799	0.00245814	-0.00735389	-0.00619716	-0.00338552	
32.52	-0.00978541	0.00246756	-0.00738227	-0.00622111	-0.00339861	
32.528	-0.0108454	0.00273445	-0.00818656	-0.00690002	-0.0037695	
32.532	-0.0113578	0.00286344	-0.00857547	-0.00722834	-0.00394886	
32.552	-0.0138749	0.00349709	-0.0104863	-0.0088415	-0.00483014	
32.5556	-0.0142861	0.00360062	-0.0107986	-0.00910519	-0.00497419	
32.56	-0.0148287	0.0037372	-0.0112106	-0.0094531	-0.00516425	
32.56	-0.0148639	0.00374606	-0.0112374	-0.00947566	-0.00517658	
32.568	-0.0158303	0.00398931	-0.0119713	-0.0100954	-0.00551514	
32.572	-0.0162892	0.00410481	-0.01232	-0.0103898	-0.00567597	
32.592	-0.0185341	0.0046698	-0.0140258	-0.0118303	-0.0064629	
32.5956	-0.0188956	0.00476078	-0.0143005	-0.0120623	-0.00658968	
32.6	-0.0193711	0.00488045	-0.014662	-0.0123676	-0.00675645	
32.6	-0.0194031	0.0048885	-0.0146863	-0.0123881	-0.00676765	
32.608	-0.0202481	0.00510112	-0.0153286	-0.0129306	-0.007064	
32.612	-0.0206404	0.00519984	-0.0156269	-0.0131826	-0.00720166	
32.632	-0.0225493	0.00568017	-0.0170787	-0.0144088	-0.00787158	
32.6356	-0.0228509	0.00575605	-0.0173081	-0.0146026	-0.00797746	
32.64	-0.023246	0.00585546	-0.0176087	-0.0148566	-0.00811618	
32.64	-0.0232738	0.00586246	-0.0176299	-0.0148744	-0.00812594	
32.648	-0.0239736	0.00603853	-0.0181623	-0.0153242	-0.00837164	
32.652	-0.0242886	0.00611775	-0.0184019	-0.0155267	-0.00848227	
32.672	-0.0258091	0.00650027	-0.0195593	-0.0165045	-0.00901644	
32.6756	-0.0260426	0.00655901	-0.0197371	-0.0166547	-0.0090985	
32.68	-0.0263467	0.00663549	-0.0199686	-0.0168503	-0.00920536	
32.68	-0.0263695	0.00664124	-0.019986	-0.016865	-0.00921339	
32.688	-0.0269053	0.00677602	-0.0203939	-0.0172097	-0.00940169	
32.692	-0.0271346	0.00683368	-0.0205685	-0.0173573	-0.00948231	
32.712	-0.028227	0.00710844	-0.0214007	-0.0180605	-0.00986648	
32.7156	-0.0283865	0.00714853	-0.0215222	-0.0181631	-0.00992257	
32.72	-0.0285917	0.00720015	-0.0216786	-0.0182953	-0.00999478	
32.72	-0.028609	0.00720451	-0.0216918	-0.0183065	-0.0100009	
32.728	-0.0289673	0.0072946	-0.0219647	-0.0185372	-0.0101269	
32.732	-0.0291053	0.00732931	-0.02207	-0.0186262	-0.0101755	
32.752	-0.0297435	0.00748978	-0.0225566	-0.0190375	-0.0104002	
32.7556	-0.0298252	0.00751033	-0.022619	-0.0190903	-0.0104291	
32.76	-0.0299271	0.00753593	-0.0226967	-0.019156	-0.010465	
32.76	-0.0299384	0.00753879	-0.0227054	-0.0191633	-0.0104689	
32.768	-0.0301112	0.00758221	-0.0228372	-0.0192747	-0.0105298	
32.772	-0.0301553	0.00759329	-0.0228709	-0.0193033	-0.0105454	
32.792	-0.0303273	0.0076365	-0.0230027	-0.0194148	-0.0106064	
32.7956	-0.0303302	0.00763721	-0.023005	-0.0194168	-0.0106075	
32.8	-0.0303272	0.00763645	-0.023003	-0.0194151	-0.0106065	
32.8	-0.0303324	0.00763774	-0.0230069	-0.0194184	-0.0106083	
32.808	-0.0303174	0.00763395	-0.0229957	-0.019409	-0.0106032	
32.812	-0.0302678	0.00762146	-0.0229581	-0.0193773	-0.0105859	
32.832	-0.0299761	0.00754802	-0.0227367	-0.0191904	-0.0104838	
32.8356	-0.0299013	0.00752918	-0.0226799	-0.0191424	-0.0104576	
32.84	-0.0297953	0.00750251	-0.0225994	-0.0190744	-0.0104204	
32.84	-0.0297942	0.00750223	-0.0225985	-0.0190737	-0.01042	
32.848	-0.029595	0.0074521	-0.0224471	-0.0189458	-0.0103501	
32.852	-0.0294547	0.0074168	-0.0223404	-0.0188557	-0.0103009	
32.872	-0.0287156	0.00723083	-0.0217784	-0.018381	-0.0100416	
32.8756	-0.0285666	0.00719334	-0.0216651	-0.0182853	-0.0099893	
32.88	-0.0283625	0.00714199	-0.0215098	-0.0181542	-0.00991767	
32.88	-0.0283553	0.00714016	-0.0215043	-0.0181495	-0.00991511	
32.888	-0.0279809	0.00704596	-0.0212195	-0.0179089	-0.00978369	
32.892	-0.0277556	0.00698929	-0.0210482	-0.0177642	-0.00970465	
32.912	-0.0265988	0.00669823	-0.0201683	-0.017021	-0.00929859	
32.9156	-0.0263814	0.00664352	-0.0200029	-0.0168813	-0.00922228	
32.92	-0.026087	0.00656943	-0.019779	-0.0166921	-0.00911893	
32.92	-0.0260739	0.00656614	-0.019769	-0.0166837	-0.00911433	
32.928	-0.0255385	0.00643143	-0.0193618	-0.0163397	-0.00892641	
32.932	-0.0252365	0.00635545	-0.0191321	-0.0161457	-0.00882044	
32.952	-0.0237039	0.0059698	-0.0179665	-0.0151612	-0.00828258	
32.9556	-0.0234257	0.0058998	-0.017755	-0.0149825	-0.00818499	
32.96	-0.0230513	0.0058056	-0.0174704	-0.0147421	-0.00805363	
32.96	-0.0230329	0.00580096	-0.0174563	-0.0147302	-0.00804715	
32.968	-0.0223554	0.00563047	-0.0169412	-0.0142951	-0.00780944	
32.972	-0.021987	0.00553779	-0.0166612	-0.0140586	-0.00768025	
32.992	-0.0201311	0.00507074	-0.0152503	-0.0128671	-0.00702931	
32.9956	-0.0198017	0.00498783	-0.0149999	-0.0126556	-0.00691378	
33	-0.01936	0.00487668	-0.0146642	-0.0123721	-0.00675892	
33	-0.0193369	0.00487086	-0.0146467	-0.0123573	-0.0067508	
33.008	-0.0185401	0.00467033	-0.0140411	-0.0118459	-0.00647143	
33.012	-0.0181177	0.00456403	-0.0137202	-0.0115749	-0.00632338	
33.032	-0.0160001	0.00403106	-0.0121114	-0.0102164	-0.00558123	
33.0356	-0.0156302	0.00393795	-0.0118304	-0.00997913	-0.00545162	
33.04	-0.0151358	0.0038135	-0.0114549	-0.00966204	-0.0052784	
33.04	-0.0151088	0.00380669	-0.0114344	-0.00964468	-0.00526892	
33.048	-0.0142189	0.0035827	-0.0107585	-0.00907402	-0.00495716	
33.052	-0.0137561	0.00346622	-0.0104071	-0.00877739	-0.00479511	
33.072	-0.0114457	0.00288458	-0.00865303	-0.00729647	-0.00398608	
33.0756	-0.0110472	0.00278427	-0.00835061	-0.00704116	-0.0038466	
33.08	-0.0105159	0.00265052	-0.00794737	-0.00670076	-0.00366064	
33.08	-0.0104859	0.00264295	-0.00792454	-0.00668148	-0.00365011	
33.088	-0.00953148	0.00240267	-0.00720025	-0.00607006	-0.00331609	
33.092	-0.00904316	0.00227972	-0.00682975	-0.00575733	-0.00314524	
33.112	-0.00661332	0.00166791	-0.00498647	-0.00420148	-0.00229528	
33.1156	-0.00619897	0.00156357	-0.00467222	-0.00393625	-0.00215039	
33.12	-0.00564763	0.00142474	-0.00425411	-0.00358338	-0.00195761	
33.12	-0.00561549	0.00141665	-0.00422973	-0.0035628	-0.00194637	
33.128	-0.00462678	0.00116767	-0.00348001	-0.00293006	-0.0016007	
33.132	-0.0041282	0.00104211	-0.00310204	-0.00261109	-0.00142645	
33.152	-0.00165514	0.000419273	-0.00122755	-0.00102929	-0.000562304	
33.1556	-0.00123779	0.000314157	-0.000911302	-0.000762442	-0.000416524	
33.16	-0.000683581	0.000174567	-0.000491376	-0.00040812	-0.000222957	
33.16	-0.00065039	0.000166208	-0.000466219	-0.00038689	-0.000211359	
33.168	0.00034187	-8.37201e-05	0.000285549	0.000247415	0.000135163	
33.172	0.000835298	-0.000208013	0.000659288	0.000562733	0.000307423	
33.192	0.00327522	-0.000822648	0.00250704	0.00212158	0.00115903	
33.1956	0.00368274	-0.000925314	0.00281557	0.00238185	0.00130121	
33.2	0.00422281	-0.00106137	0.00322443	0.00272674	0.00148963	
33.2	0.00425602	-0.00106974	0.00324958	0.00274796	0.00150122	
33.208	0.00522139	-0.00131295	0.00398033	0.00336438	0.00183797	
33.212	0.00569463	-0.00143219	0.00433846	0.00366645	0.00200299	
33.232	0.00802716	-0.00201991	0.00610335	0.00515501	0.0028162	
33.2356	0.00841252	-0.00211701	0.00639485	0.00540085	0.0029505	
33.24	0.0089221	-0.00224543	0.00678029	0.00572591	0.00312808	
33.24	0.00895432	-0.00225354	0.00680466	0.00574647	0.00313931	
33.248	0.00986361	-0.00248268	0.00749238	0.00632644	0.00345615	
33.252	0.0103025	-0.00259328	0.0078242	0.00660625	0.00360901	
33.272	0.0124577	-0.00313646	0.00945358	0.00798018	0.00435959	
33.2756	0.0128094	-0.00322511	0.0097194	0.00820431	0.00448203	
33.28	0.0132734	-0.00334205	0.01007	0.00849994	0.00464354	
33.28	0.0133036	-0.00334967	0.0100929	0.00851922	0.00465407	
33.288	0.0141298	-0.00355791	0.0107172	0.00904562	0.00494164	
33.292	0.0145214	-0.00365661	0.011013	0.00929499	0.00507788	
33.312	0.016436	-0.00413924	0.0124593	0.0105142	0.00574395	
33.3156	0.0167438	-0.00421683	0.0126917	0.0107102	0.00585099	
33.32	0.0171485	-0.00431888	0.0129974	0.0109678	0.00599175	
33.32	0.0171759	-0.00432578	0.0130181	0.0109853	0.00600128	
33.328	0.0178949	-0.00450704	0.013561	0.0114429	0.0062513	
33.332	0.0182278	-0.00459098	0.0138123	0.0116548	0.00636702	
33.352	0.0198467	-0.00499916	0.0150343	0.0126847	0.00692967	
33.3556	0.0201018	-0.00506348	0.0152268	0.0128469	0.0070183	
33.36	0.0204359	-0.00514772	0.0154789	0.0130594	0.00713437	
33.36	0.0204596	-0.00515369	0.0154968	0.0130745	0.00714261	
33.368	0.021051	-0.00530282	0.0159431	0.0134506	0.00734807	
33.372	0.021316	-0.00536965	0.016143	0.013619	0.0074401	
33.392	0.0225941	-0.00569195	0.017107	0.0144314	0.00788388	
33.3956	0.0227895	-0.00574123	0.0172544	0.0145555	0.00795171	
33.4	0.0230437	-0.00580535	0.0174461	0.0147171	0.00803996	
33.4	0.023063	-0.00581023	0.0174607	0.0147294	0.00804669	
33.408	0.0235107	-0.00592312	0.0177982	0.0150138	0.00820207	
33.412	0.0237007	-0.00597105	0.0179415	0.0151345	0.00826799	
33.432	0.024604	-0.00619889	0.0186223	0.0157081	0.00858137	
33.4356	0.0247346	-0.00623184	0.0187208	0.015791	0.00862667	
33.44	0.0249025	-0.00627418	0.0188473	0.0158976	0.00868488	
33.44	0.024917	-0.00627783	0.0188582	0.0159068	0.00868991	
33.448	0.0252094	-0.00635159	0.0190785	0.0160924	0.00879131	
33.452	0.0253197	-0.00637944	0.0191616	0.0161624	0.00882955	
33.472	0.0258265	-0.00650729	0.0195432	0.0164838	0.00900513	
33.4756	0.0258894	-0.00652316	0.0195906	0.0165236	0.00902691	
33.48	0.0259671	-0.00654276	0.019649	0.0165729	0.00905379	
33.48	0.0259763	-0.00654509	0.019656	0.0165787	0.009057	
33.488	0.026107	-0.00657806	0.0197543	0.0166615	0.00910223	
33.492	0.0261356	-0.00658529	0.0197757	0.0166795	0.00911207	
33.512	0.0262366	-0.00661082	0.0198513	0.0167431	0.0091468	
33.5156	0.0262309	-0.0066094	0.0198469	0.0167394	0.00914477	
33.52	0.0262175	-0.00660602	0.0198367	0.0167307	0.00914003	
33.52	0.0262213	-0.00660698	0.0198396	0.0167331	0.00914135	
33.528	0.0261888	-0.0065988	0.0198149	0.0167123	0.00912996	
33.532	0.0261361	-0.00658552	0.019775	0.0166786	0.00911158	
33.552	0.0258349	-0.00650961	0.0195473	0.0164867	0.00900671	
33.5556	0.0257619	-0.00649122	0.0194922	0.0164402	0.00898133	
33.56	0.0256593	-0.00646534	0.0194147	0.0163749	0.00894563	
33.56	0.0256576	-0.00646492	0.0194134	0.0163738	0.00894505	
33.568	0.0254657	-0.00641652	0.0192685	0.0162516	0.00887831	
33.572	0.0253346	-0.00638348	0.0191695	0.0161682	0.00883273	
33.592	0.024647	-0.00621013	0.0186505	0.0157307	0.00859375	
33.5956	0.0245101	-0.00617561	0.0185472	0.0156437	0.00854617	
33.6	0.0243229	-0.00612841	0.0184058	0.0155246	0.0084811	
33.6	0.0243159	-0.00612665	0.0184006	0.0155201	0.00847868	
33.608	0.023973	-0.00604018	0.0181418	0.015302	0.00835952	
33.612	0.0237689	-0.00598872	0.0179877	0.0151721	0.00828858	
33.632	0.0227226	-0.0057249	0.0171979	0.0145065	0.00792494	
33.6356	0.022527	-0.00567559	0.0170503	0.0143821	0.00785697	
33.64	0.0222624	-0.00560887	0.0168506	0.0142137	0.00776501	
33.64	0.0222504	-0.00560584	0.0168415	0.0142061	0.00776083	
33.648	0.0217696	-0.00548461	0.0164786	0.0139002	0.00759374	
33.652	0.0214999	-0.00541664	0.0162751	0.0137287	0.00750001	
33.672	0.0201329	-0.00507198	0.0152431	0.0128588	0.00702482	
33.6756	0.0198857	-0.00500965	0.0150564	0.0127015	0.00693886	
33.68	0.0195531	-0.0049258	0.0148053	0.0124898	0.00682323	
33.68	0.0195365	-0.00492162	0.0147928	0.0124793	0.00681747	
33.688	0.0189349	-0.00476995	0.0143386	0.0120964	0.00660831	
33.692	0.0186092	-0.00468782	0.0140926	0.011889	0.00649502	
33.712	0.0169689	-0.00427431	0.0128538	0.0108448	0.00592455	
33.7156	0.0166785	-0.0042011	0.0126344	0.0106599	0.00582352	
33.72	0.0162893	-0.00410299	0.0123404	0.010412	0.00568813	
33.72	0.0162687	-0.0040978	0.0123249	0.010399	0.00568098	
33.728	0.0155668	-0.00392088	0.0117947	0.00995201	0.00543681	
33.732	0.0151959	-0.00382737	0.0115145	0.00971571	0.00530772	
33.752	0.0133373	-0.00335891	0.0101101	0.00853174	0.00466091	
33.7556	0.0130134	-0.00327725	0.00986528	0.00832529	0.00454813	
33.76	0.0125804	-0.00316813	0.00953809	0.00804942	0.00439742	
33.76	0.0125566	-0.00316212	0.00952009	0.00803424	0.00438913	
33.768	0.0117777	-0.00296581	0.00893138	0.00753786	0.00411795	
33.772	0.0113737	-0.00286399	0.00862594	0.00728031	0.00397725	
33.792	0.00935765	-0.00235591	0.00710166	0.00599496	0.00327506	
33.7956	0.00901062	-0.00226845	0.00683922	0.00577365	0.00315416	
33.8	0.00854802	-0.00215188	0.00648937	0.00547861	0.00299298	
33.8	0.0085217	-0.00214524	0.00646946	0.00546183	0.00298381	
33.808	0.00769098	-0.00193591	0.00584117	0.00493197	0.00269435	
33.812	0.00726687	-0.00182904	0.00552033	0.00466138	0.00254652	
33.832	0.0051578	-0.00129761	0.00392461	0.00331552	0.00181128	
33.8356	0.00479875	-0.00120715	0.00365289	0.00308633	0.00168607	
33.84	0.00432115	-0.00108682	0.00329144	0.00278145	0.00151951	
33.84	0.00429319	-0.00107977	0.00327028	0.00276361	0.00150977	
33.848	0.00343698	-0.000864054	0.00262224	0.00221698	0.00121114	
33.852	0.00300612	-0.000755505	0.00229605	0.00194183	0.00106082	
33.872	0.000870221	-0.000217428	0.000678846	0.000577553	0.000315519	
33.8756	0.000510355	-0.000126776	0.000406307	0.000347624	0.000189908	
33.88	3.26394e-05	-6.43925e-06	4.4494e-05	4.23735e-05	2.31488e-05	
33.88	3.91822e-06	7.96194e-07	2.27476e-05	2.40283e-05	1.31267e-05	
33.888	-0.000851118	0.000216176	-0.000624893	-0.000522379	-0.000285377	
33.892	-0.00127543	0.000323052	-0.00094636	-0.000793615	-0.000433554	
33.912	-0.00337233	0.000851196	-0.00253524	-0.00213428	-0.00116596	
33.9156	-0.00372199	0.000939258	-0.00280025	-0.00235791	-0.00128813	
33.92	-0.0041852	0.00105592	-0.00315134	-0.00265418	-0.00144999	
33.92	-0.00421379	0.00106312	-0.003173	-0.00267246	-0.00145997	
33.928	-0.00504152	0.00127158	-0.00380043	-0.00320193	-0.00174922	
33.932	-0.00544641	0.00137354	-0.00410742	-0.00346101	-0.00189076	
33.952	-0.00744085	0.00187578	-0.0056198	-0.0047374	-0.00258806	
33.9556	-0.00776979	0.0019586	-0.00586929	-0.00494798	-0.00270309	
33.96	-0.00820459	0.00206809	-0.0061991	-0.00522635	-0.00285517	
33.96	-0.00823217	0.00207503	-0.00622001	-0.00524399	-0.00286481	
33.968	-0.00900776	0.00227032	-0.00680835	-0.00574059	-0.0031361	
33.972	-0.00938119	0.00236434	-0.0070917	-0.00597976	-0.00326676	
33.992	-0.011214	0.00282578	-0.00848251	-0.00715381	-0.00390814	
33.9956	-0.0115125	0.00290093	-0.00870908	-0.00734508	-0.00401264	
34	-0.0119061	0.00300002	-0.00900784	-0.0075973	-0.00415042	
34	-0.0119318	0.0030065	-0.00902738	-0.00761379	-0.00415943	
34.008	-0.0126325	0.00318289	-0.00955925	-0.0080628	-0.00440473	
34.012	-0.0129636	0.00326623	-0.00981065	-0.00827506	-0.00452069	
34.032	-0.0145815	0.0036735	-0.0110393	-0.00931238	-0.00508738	
34.0356	-0.014841	0.00373882	-0.0112363	-0.0094788	-0.00517829	
34.04	-0.0151821	0.00382466	-0.0114954	-0.00969754	-0.00529779	
34.04	-0.0152052	0.00383049	-0.011513	-0.00971239	-0.0053059	
34.048	-0.0158108	0.00398292	-0.011973	-0.0101008	-0.0055181	
34.052	-0.0160902	0.00405324	-0.0121853	-0.0102801	-0.00561603	
34.072	-0.0174475	0.00439484	-0.0132166	-0.011151	-0.00609183	
34.0756	-0.0176607	0.0044485	-0.0133787	-0.0112879	-0.00616659	
34.08	-0.0179397	0.00451872	-0.0135907	-0.011467	-0.00626443	
34.08	-0.0179596	0.00452373	-0.0136059	-0.0114797	-0.00627141	
34.088	-0.0184533	0.00464797	-0.0139811	-0.0117966	-0.00644452	
34.092	-0.0186733	0.00470333	-0.0141484	-0.0119379	-0.0065217	
34.112	-0.019733	0.00496999	-0.014954	-0.0126184	-0.00689345	
34.1156	-0.0198942	0.00501055	-0.0150766	-0.0127219	-0.00695002	
34.12	-0.0201037	0.00506327	-0.015236	-0.0128565	-0.00702354	
34.12	-0.0201198	0.00506732	-0.0152482	-0.0128668	-0.00702919	
34.128	-0.0204884	0.00516006	-0.0155285	-0.0131036	-0.00715852	
34.132	-0.0206433	0.00519904	-0.0156464	-0.0132032	-0.00721292	
34.152	-0.021378	0.00538389	-0.0162053	-0.0136753	-0.00747087	
34.1556	-0.0214832	0.00541035	-0.0162853	-0.0137429	-0.00750781	
34.16	-0.0216179	0.00544425	-0.0163879	-0.0138296	-0.00755514	
34.16	-0.0216298	0.00544724	-0.0163969	-0.0138372	-0.00755931	
34.168	-0.0218641	0.00550618	-0.0165752	-0.0139878	-0.00764159	
34.172	-0.0219503	0.00552786	-0.0166409	-0.0140433	-0.00767189	
34.192	-0.0223431	0.00562665	-0.0169399	-0.014296	-0.00780994	
34.1956	-0.0223899	0.00563843	-0.0169756	-0.0143262	-0.00782642	
34.2	-0.022447	0.0056528	-0.0170192	-0.014363	-0.00784653	
34.2	-0.0224544	0.00565465	-0.0170248	-0.0143677	-0.00784911	
34.208	-0.0225495	0.00567857	-0.0170972	-0.014429	-0.00788258	
34.212	-0.0225655	0.00568258	-0.0171095	-0.0144393	-0.00788825	
34.232	-0.0226099	0.00569372	-0.0171437	-0.0144683	-0.00790409	
34.2356	-0.0225979	0.0056907	-0.0171347	-0.0144607	-0.00789993	
34.24	-0.022577	0.00568542	-0.0171188	-0.0144474	-0.00789263	
34.24	-0.0225797	0.0056861	-0.0171209	-0.0144491	-0.00789358	
34.248	-0.022535	0.00567484	-0.017087	-0.0144206	-0.00787798	
34.252	-0.0224814	0.00566135	-0.0170464	-0.0143862	-0.00785924	
34.272	-0.0221818	0.00558594	-0.016819	-0.0141943	-0.00775436	
34.2756	-0.0221124	0.00556845	-0.0167662	-0.0141497	-0.00773003	
34.28	-0.0220153	0.00554401	-0.0166925	-0.0140874	-0.007696	
34.28	-0.0220133	0.00554351	-0.016691	-0.0140862	-0.00769531	
34.288	-0.0218324	0.00549799	-0.0165536	-0.0139701	-0.00763193	
34.292	-0.021712	0.00546768	-0.0164621	-0.0138929	-0.00758974	
34.312	-0.0210832	0.00530941	-0.0159843	-0.0134895	-0.00736933	
34.3156	-0.0209593	0.00527823	-0.0158902	-0.01341	-0.0073259	
34.32	-0.0207902	0.00523566	-0.0157617	-0.0133015	-0.00726662	
34.32	-0.0207837	0.00523403	-0.0157567	-0.0132973	-0.00726434	
