t	xWAG	bWAG	
5.67797	3.37281	-0.00450363	
5.67921	3.37593	-0.00450435	
5.67943	3.37648	-0.00450447	
5.67971	3.37718	-0.00450463	
5.67971	3.37718	-0.00450464	
5.67971	3.37718	-0.00450464	
5.67976	3.37733	-0.00450467	
5.67979	3.3774	-0.00450469	
5.67994	3.37777	-0.00450477	
5.67997	3.37784	-0.00450479	
5.68	3.37792	-0.00450481	
5.68	3.37792	-0.00450481	
5.68	3.37792	-0.00450481	
5.68029	3.37866	-0.00450498	
5.68044	3.37903	-0.00450506	
5.68118	3.38088	-0.00450548	
5.68131	3.38121	-0.00450556	
5.68147	3.38162	-0.00450565	
5.68147	3.38162	-0.00450565	
5.68147	3.38162	-0.00450565	
5.68202	3.383	-0.00450597	
5.68229	3.38369	-0.00450612	
5.68366	3.38715	-0.0045069	
5.68391	3.38776	-0.00450703	
5.68421	3.38853	-0.00450721	
5.68421	3.38853	-0.00450721	
5.68421	3.38853	-0.00450721	
5.68486	3.39015	-0.00450757	
5.68518	3.39096	-0.00450775	
5.68679	3.39502	-0.00450864	
5.68707	3.39575	-0.0045088	
5.68743	3.39665	-0.00450899	
5.68743	3.39665	-0.004509	
5.68473	3.38982	-0.0045075	
5.68498	3.39047	-0.00450764	
5.68627	3.39371	-0.00450836	
5.6865	3.39429	-0.00450848	
5.68678	3.39501	-0.00450864	
5.68678	3.39501	-0.00450864	
5.68678	3.39501	-0.00450864	
5.68729	3.39631	-0.00450893	
5.68755	3.39696	-0.00450907	
5.68884	3.4002	-0.00450977	
5.68906	3.40078	-0.00450989	
5.68935	3.4015	-0.00451005	
5.68935	3.4015	-0.00451005	
5.68935	3.4015	-0.00451005	
5.68948	3.40183	-0.00451012	
5.68955	3.40199	-0.00451016	
5.68987	3.40281	-0.00451033	
5.68993	3.40296	-0.00451036	
5.69	3.40314	-0.0045104	
5.69	3.40314	-0.0045104	
5.69	3.40314	-0.0045104	
5.69056	3.40456	-0.00451071	
5.69084	3.40527	-0.00451086	
5.69225	3.40882	-0.00451161	
5.6925	3.40945	-0.00451174	
5.69281	3.41024	-0.0045119	
5.69281	3.41024	-0.00451191	
5.69281	3.41024	-0.00451191	
5.69337	3.41165	-0.0045122	
5.69365	3.41236	-0.00451235	
5.69505	3.41591	-0.00451308	
5.6953	3.41654	-0.0045132	
5.69561	3.41732	-0.00451336	
5.69561	3.41732	-0.00451337	
5.69561	3.41732	-0.00451337	
5.69607	3.4185	-0.00451361	
5.69631	3.41909	-0.00451373	
5.69747	3.42205	-0.00451433	
5.69768	3.42257	-0.00451443	
5.69794	3.42323	-0.00451456	
5.69794	3.42323	-0.00451457	
5.69794	3.42323	-0.00451457	
5.69835	3.42427	-0.00451477	
5.69856	3.42479	-0.00451488	
5.69959	3.42741	-0.0045154	
5.69977	3.42787	-0.00451548	
5.7	3.42846	-0.0045156	
5.7	3.42846	-0.0045156	
5.7	3.42846	-0.0045156	
5.70046	3.42963	-0.00451583	
5.70069	3.43021	-0.00451595	
5.70185	3.43314	-0.00451651	
5.70205	3.43366	-0.00451661	
5.70231	3.43432	-0.00451674	
5.70231	3.43432	-0.00451674	
5.70231	3.43432	-0.00451674	
5.70283	3.43564	-0.00451699	
5.70309	3.4363	-0.00451712	
5.70439	3.4396	-0.00451774	
5.70462	3.44019	-0.00451785	
5.70491	3.44092	-0.00451798	
5.70491	3.44092	-0.00451799	
5.70491	3.44092	-0.00451799	
5.70542	3.44222	-0.00451823	
5.70568	3.44287	-0.00451835	
5.70695	3.44612	-0.00451895	
5.70718	3.44669	-0.00451905	
5.70747	3.44742	-0.00451918	
5.70747	3.44742	-0.00451918	
5.70747	3.44742	-0.00451918	
5.70797	3.44871	-0.00451942	
5.70823	3.44935	-0.00451953	
5.70949	3.45257	-0.00452011	
5.70972	3.45315	-0.0045202	
5.71	3.45386	-0.00452033	
5.71	3.45386	-0.00452034	
5.71	3.45386	-0.00452034	
5.71045	3.45502	-0.00452054	
5.71068	3.4556	-0.00452064	
5.71181	3.45848	-0.00452114	
5.71202	3.459	-0.00452123	
5.71227	3.45964	-0.00452133	
5.71227	3.45964	-0.00452134	
5.71227	3.45964	-0.00452134	
5.71271	3.46078	-0.00452153	
5.71294	3.46135	-0.00452163	
5.71405	3.46419	-0.00452211	
5.71425	3.4647	-0.00452219	
5.7145	3.46533	-0.0045223	
5.7145	3.46533	-0.0045223	
5.7145	3.46533	-0.0045223	
5.71499	3.46659	-0.00452251	
5.71524	3.46722	-0.00452261	
5.71648	3.47037	-0.00452313	
5.7167	3.47093	-0.00452322	
5.71697	3.47163	-0.00452333	
5.71697	3.47163	-0.00452333	
5.71697	3.47163	-0.00452333	
5.71749	3.47295	-0.00452354	
5.71774	3.4736	-0.00452365	
5.71903	3.4769	-0.00452417	
5.71926	3.47748	-0.00452426	
5.71955	3.47822	-0.00452437	
5.71955	3.47822	-0.00452437	
5.71955	3.47822	-0.00452437	
5.71964	3.47845	-0.00452441	
5.71968	3.47856	-0.00452443	
5.71991	3.47914	-0.00452452	
5.71995	3.47924	-0.00452453	
5.72	3.47937	-0.00452455	
5.72	3.47937	-0.00452455	
5.72	3.47937	-0.00452455	
5.72045	3.48052	-0.00452473	
5.72068	3.48109	-0.00452482	
5.7218	3.48397	-0.00452525	
5.722	3.48448	-0.00452533	
5.72225	3.48512	-0.00452542	
5.72225	3.48512	-0.00452542	
5.72225	3.48512	-0.00452542	
5.72279	3.4865	-0.00452563	
5.72306	3.48719	-0.00452573	
5.72441	3.49064	-0.00452623	
5.72465	3.49125	-0.00452632	
5.72495	3.49202	-0.00452642	
5.72495	3.49202	-0.00452643	
5.72495	3.49202	-0.00452643	
5.7255	3.49343	-0.00452663	
5.72577	3.49413	-0.00452673	
5.72715	3.49765	-0.00452722	
5.72739	3.49828	-0.0045273	
5.7277	3.49906	-0.0045274	
5.7277	3.49906	-0.00452741	
5.7277	3.49906	-0.00452741	
5.72816	3.50024	-0.00452757	
5.72839	3.50083	-0.00452765	
5.72954	3.50378	-0.00452804	
5.72974	3.5043	-0.0045281	
5.73	3.50496	-0.00452819	
5.73	3.50496	-0.0045282	
5.73	3.50496	-0.0045282	
5.73043	3.50607	-0.00452834	
5.73065	3.50663	-0.00452841	
5.73174	3.50942	-0.00452877	
5.73193	3.50992	-0.00452883	
5.73217	3.51054	-0.00452891	
5.73217	3.51054	-0.00452891	
5.73217	3.51054	-0.00452891	
5.73266	3.51179	-0.00452907	
5.73291	3.51242	-0.00452914	
5.73413	3.51555	-0.00452952	
5.73434	3.51611	-0.00452959	
5.73462	3.51681	-0.00452967	
5.73462	3.51681	-0.00452968	
5.73462	3.51681	-0.00452968	
5.73514	3.51815	-0.00452984	
5.7354	3.51882	-0.00452991	
5.73671	3.52218	-0.0045303	
5.73694	3.52278	-0.00453037	
5.73723	3.52353	-0.00453045	
5.73723	3.52353	-0.00453046	
5.73723	3.52353	-0.00453046	
5.73774	3.52482	-0.0045306	
5.73799	3.52547	-0.00453067	
5.73924	3.5287	-0.00453102	
5.73947	3.52928	-0.00453108	
5.73975	3.53	-0.00453116	
5.73975	3.53	-0.00453116	
5.73975	3.53	-0.00453116	
5.7398	3.53013	-0.00453118	
5.73982	3.53019	-0.00453119	
5.73995	3.53052	-0.00453122	
5.73997	3.53057	-0.00453123	
5.74	3.53065	-0.00453123	
5.74	3.53065	-0.00453123	
5.74	3.53065	-0.00453123	
5.74025	3.53129	-0.0045313	
5.74038	3.53162	-0.00453134	
5.74101	3.53324	-0.0045315	
5.74112	3.53353	-0.00453153	
5.74126	3.53389	-0.00453157	
5.74126	3.53389	-0.00453157	
5.74126	3.53389	-0.00453157	
5.7418	3.53528	-0.00453171	
5.74207	3.53597	-0.00453178	
5.74342	3.53945	-0.00453213	
5.74366	3.54007	-0.00453219	
5.74396	3.54084	-0.00453226	
5.74396	3.54084	-0.00453226	
5.74396	3.54084	-0.00453226	
5.74458	3.54245	-0.00453242	
5.74489	3.54325	-0.00453249	
5.74645	3.54726	-0.00453286	
5.74673	3.54797	-0.00453292	
5.74707	3.54887	-0.00453299	
5.74707	3.54887	-0.004533	
5.74707	3.54887	-0.004533	
5.74758	3.55018	-0.00453312	
5.74784	3.55084	-0.00453317	
5.74911	3.55412	-0.00453345	
5.74934	3.55471	-0.00453349	
5.74962	3.55544	-0.00453354	
5.74962	3.55544	-0.00453356	
5.74747	3.54989	-0.00453309	
5.74767	3.5504	-0.00453313	
5.74865	3.55295	-0.00453335	
5.74883	3.5534	-0.00453338	
5.74905	3.55397	-0.00453343	
5.74905	3.55397	-0.00453344	
5.74905	3.55397	-0.00453344	
5.74924	3.55446	-0.00453348	
5.74933	3.55471	-0.0045335	
5.74981	3.55593	-0.0045336	
5.74989	3.55615	-0.00453361	
5.75	3.55642	-0.00453364	
5.75	3.55642	-0.00453364	
5.75	3.55642	-0.00453364	
5.75065	3.55812	-0.00453377	
5.75098	3.55896	-0.00453384	
5.75262	3.56319	-0.00453416	
5.75291	3.56394	-0.00453421	
5.75327	3.56488	-0.00453427	
5.75327	3.56488	-0.00453428	
5.75052	3.55777	-0.00453374	
5.75078	3.55844	-0.0045338	
5.75208	3.5618	-0.00453405	
5.75231	3.5624	-0.0045341	
5.7526	3.56315	-0.00453415	
5.7526	3.56315	-0.00453416	
5.7526	3.56315	-0.00453416	
5.75312	3.5645	-0.00453425	
5.75338	3.56517	-0.0045343	
5.75469	3.56853	-0.00453454	
5.75492	3.56913	-0.00453458	
5.75521	3.56988	-0.00453463	
5.75521	3.56988	-0.00453463	
5.75521	3.56988	-0.00453463	
5.75571	3.57118	-0.00453472	
5.75596	3.57183	-0.00453476	
5.75722	3.57508	-0.00453496	
5.75744	3.57566	-0.004535	
5.75772	3.57639	-0.00453504	
5.75772	3.57639	-0.00453505	
5.75772	3.57639	-0.00453505	
5.75817	3.57757	-0.00453512	
5.7584	3.57816	-0.00453515	
5.75954	3.58111	-0.00453532	
5.75975	3.58164	-0.00453535	
5.76	3.5823	-0.00453538	
5.76	3.5823	-0.00453539	
5.76	3.5823	-0.00453539	
5.76047	3.58352	-0.00453545	
5.76071	3.58414	-0.00453549	
5.76189	3.58721	-0.00453564	
5.76211	3.58776	-0.00453567	
5.76237	3.58844	-0.0045357	
5.76237	3.58844	-0.00453571	
5.76237	3.58844	-0.00453571	
5.76288	3.58978	-0.00453577	
5.76314	3.59045	-0.0045358	
5.76443	3.59379	-0.00453595	
5.76466	3.59439	-0.00453598	
5.76495	3.59513	-0.00453601	
5.76495	3.59513	-0.00453601	
5.76495	3.59513	-0.00453601	
5.76546	3.59647	-0.00453607	
5.76572	3.59714	-0.00453609	
5.76701	3.60048	-0.00453622	
5.76724	3.60108	-0.00453624	
5.76752	3.60182	-0.00453626	
5.76752	3.60182	-0.00453627	
5.76752	3.60182	-0.00453627	
5.76802	3.60311	-0.00453632	
5.76827	3.60375	-0.00453634	
5.7695	3.60697	-0.00453644	
5.76972	3.60755	-0.00453645	
5.77	3.60826	-0.00453647	
5.77	3.60826	-0.00453648	
5.77	3.60826	-0.00453648	
5.77046	3.60946	-0.00453651	
5.77069	3.61006	-0.00453653	
5.77185	3.61306	-0.00453661	
5.77205	3.6136	-0.00453662	
5.77231	3.61427	-0.00453663	
5.77231	3.61427	-0.00453664	
5.77231	3.61427	-0.00453664	
5.77277	3.61548	-0.00453667	
5.77301	3.61609	-0.00453668	
5.77417	3.61913	-0.00453674	
5.77438	3.61967	-0.00453675	
5.77464	3.62034	-0.00453676	
5.77464	3.62034	-0.00453676	
5.77464	3.62034	-0.00453676	
5.77514	3.62165	-0.00453679	
5.77539	3.62231	-0.0045368	
5.77665	3.62558	-0.00453684	
5.77687	3.62616	-0.00453685	
5.77715	3.62689	-0.00453685	
5.77715	3.62689	-0.00453686	
5.77715	3.62689	-0.00453686	
5.77767	3.62823	-0.00453687	
5.77792	3.6289	-0.00453688	
5.77921	3.63225	-0.0045369	
5.77944	3.63285	-0.0045369	
5.77972	3.6336	-0.00453691	
5.77972	3.6336	-0.00453691	
5.77972	3.6336	-0.00453691	
5.77978	3.63374	-0.00453691	
5.77981	3.63381	-0.00453691	
5.77994	3.63417	-0.00453691	
5.77997	3.63424	-0.00453692	
5.78	3.63432	-0.00453692	
5.78	3.63432	-0.00453692	
5.78	3.63432	-0.00453692	
5.78028	3.63504	-0.00453692	
5.78042	3.6354	-0.00453692	
5.78111	3.63721	-0.00453692	
5.78123	3.63753	-0.00453692	
5.78138	3.63793	-0.00453692	
5.78138	3.63793	-0.00453692	
5.78138	3.63793	-0.00453692	
5.78194	3.63939	-0.00453693	
5.78222	3.64012	-0.00453692	
5.78362	3.64378	-0.00453691	
5.78387	3.64443	-0.00453691	
5.78418	3.64524	-0.00453691	
5.78418	3.64524	-0.00453691	
5.78418	3.64524	-0.00453691	
5.78483	3.64693	-0.0045369	
5.78515	3.64778	-0.00453689	
5.78677	3.65202	-0.00453684	
5.78706	3.65278	-0.00453683	
5.78742	3.65372	-0.00453682	
5.78742	3.65372	-0.00453682	
5.78469	3.64658	-0.0045369	
5.78495	3.64725	-0.00453689	
5.78623	3.65061	-0.00453686	
5.78646	3.6512	-0.00453685	
5.78675	3.65195	-0.00453684	
5.78675	3.65195	-0.00453685	
5.78675	3.65195	-0.00453685	
5.78726	3.65329	-0.00453683	
5.78752	3.65396	-0.00453682	
5.7888	3.65732	-0.00453677	
5.78903	3.65792	-0.00453676	
5.78931	3.65866	-0.00453674	
5.78931	3.65866	-0.00453674	
5.78931	3.65866	-0.00453674	
5.78945	3.65902	-0.00453674	
5.78952	3.6592	-0.00453673	
5.78986	3.66011	-0.00453672	
5.78992	3.66027	-0.00453671	
5.79	3.66047	-0.00453671	
5.79	3.66047	-0.00453671	
5.79	3.66047	-0.00453671	
5.79058	3.66197	-0.00453668	
5.79086	3.66273	-0.00453666	
5.7923	3.6665	-0.00453657	
5.79256	3.66717	-0.00453656	
5.79288	3.66801	-0.00453653	
5.79288	3.66801	-0.00453654	
5.79288	3.66801	-0.00453654	
5.79348	3.66958	-0.00453649	
5.79378	3.67037	-0.00453647	
5.79528	3.6743	-0.00453635	
5.79554	3.675	-0.00453632	
5.79588	3.67588	-0.00453629	
5.79588	3.67588	-0.0045363	
5.79335	3.66925	-0.0045365	
5.79359	3.66988	-0.00453648	
5.79478	3.673	-0.00453639	
5.79499	3.67355	-0.00453637	
5.79525	3.67425	-0.00453635	
5.79525	3.67425	-0.00453635	
5.79525	3.67425	-0.00453635	
5.79573	3.67549	-0.00453631	
5.79597	3.67612	-0.00453629	
5.79716	3.67924	-0.00453618	
5.79737	3.6798	-0.00453616	
5.79763	3.68049	-0.00453613	
5.79763	3.68049	-0.00453614	
5.79763	3.68049	-0.00453614	
5.79811	3.68173	-0.00453609	
5.79834	3.68236	-0.00453606	
5.79953	3.68547	-0.00453594	
5.79974	3.68602	-0.00453591	
5.8	3.68671	-0.00453588	
5.8	3.68671	-0.00453589	
5.8	3.68671	-0.00453589	
5.80055	3.68815	-0.00453582	
5.80082	3.68887	-0.00453579	
5.80219	3.69247	-0.00453563	
5.80243	3.69311	-0.00453559	
5.80274	3.69391	-0.00453555	
5.80274	3.69391	-0.00453556	
5.80274	3.69391	-0.00453556	
5.80329	3.69537	-0.00453549	
5.80357	3.6961	-0.00453545	
5.80496	3.69975	-0.00453526	
5.8052	3.7004	-0.00453522	
5.80551	3.70121	-0.00453517	
5.80551	3.70121	-0.00453518	
5.80551	3.70121	-0.00453518	
5.80599	3.70248	-0.00453511	
5.80623	3.70311	-0.00453507	
5.80744	3.70629	-0.00453489	
5.80765	3.70686	-0.00453485	
5.80792	3.70756	-0.00453481	
5.80792	3.70756	-0.00453481	
5.80792	3.70756	-0.00453481	
5.80834	3.70866	-0.00453475	
5.80854	3.70921	-0.00453471	
5.80958	3.71195	-0.00453454	
5.80977	3.71244	-0.00453451	
5.81	3.71304	-0.00453447	
5.81	3.71304	-0.00453447	
5.81	3.71304	-0.00453447	
5.81046	3.71427	-0.0045344	
5.8107	3.71488	-0.00453435	
5.81186	3.71794	-0.00453415	
5.81206	3.71849	-0.00453411	
5.81232	3.71917	-0.00453406	
5.81232	3.71917	-0.00453407	
5.81232	3.71917	-0.00453407	
5.81287	3.72061	-0.00453397	
5.81314	3.72133	-0.00453392	
5.8145	3.72492	-0.00453366	
5.81474	3.72556	-0.00453361	
5.81504	3.72636	-0.00453355	
5.81504	3.72636	-0.00453355	
5.81504	3.72636	-0.00453355	
5.81557	3.72776	-0.00453345	
5.81584	3.72846	-0.00453339	
5.81716	3.73196	-0.00453312	
5.8174	3.73258	-0.00453307	
5.81769	3.73336	-0.00453301	
5.81769	3.73336	-0.00453301	
5.81769	3.73336	-0.00453301	
5.81815	3.73458	-0.00453292	
5.81838	3.73519	-0.00453287	
5.81954	3.73825	-0.00453261	
5.81974	3.73879	-0.00453257	
5.82	3.73947	-0.00453251	
5.82	3.73947	-0.00453251	
5.82	3.73947	-0.00453251	
5.82044	3.74065	-0.00453241	
5.82067	3.74124	-0.00453236	
5.82178	3.74418	-0.00453211	
5.82197	3.7447	-0.00453206	
5.82222	3.74535	-0.004532	
5.82222	3.74535	-0.00453201	
5.82222	3.74535	-0.00453201	
5.82272	3.74666	-0.00453189	
5.82296	3.74732	-0.00453183	
5.8242	3.7506	-0.00453154	
5.82442	3.75119	-0.00453148	
5.8247	3.75192	-0.00453141	
5.8247	3.75192	-0.00453142	
5.8247	3.75192	-0.00453142	
5.82523	3.75332	-0.00453129	
5.82549	3.75402	-0.00453122	
5.82682	3.75754	-0.00453089	
5.82705	3.75816	-0.00453082	
5.82735	3.75895	-0.00453075	
5.82735	3.75895	-0.00453075	
5.82735	3.75895	-0.00453075	
5.82788	3.76035	-0.00453061	
5.82814	3.76106	-0.00453054	
5.82947	3.76458	-0.00453019	
5.82971	3.76521	-0.00453013	
5.83	3.76599	-0.00453004	
5.83	3.76599	-0.00453005	
5.83	3.76599	-0.00453005	
5.83047	3.76723	-0.00452993	
5.8307	3.76785	-0.00452986	
5.83186	3.77094	-0.00452954	
5.83207	3.77149	-0.00452948	
5.83233	3.77218	-0.0045294	
5.83233	3.77218	-0.00452941	
5.83233	3.77218	-0.00452941	
5.83277	3.77334	-0.00452929	
5.83299	3.77393	-0.00452923	
5.83408	3.77684	-0.00452891	
5.83428	3.77736	-0.00452886	
5.83452	3.77801	-0.00452878	
5.83452	3.77801	-0.00452879	
5.83452	3.77801	-0.00452879	
5.83501	3.7793	-0.00452865	
5.83525	3.77995	-0.00452858	
5.83647	3.78319	-0.00452822	
5.83668	3.78376	-0.00452815	
5.83695	3.78448	-0.00452807	
5.83695	3.78448	-0.00452807	
5.83695	3.78448	-0.00452807	
5.83748	3.7859	-0.00452791	
5.83775	3.7866	-0.00452783	
5.83907	3.79014	-0.00452743	
5.83931	3.79077	-0.00452735	
5.8396	3.79155	-0.00452726	
5.8396	3.79155	-0.00452726	
5.8396	3.79155	-0.00452726	
5.83968	3.79176	-0.00452724	
5.83972	3.79187	-0.00452723	
5.83992	3.79239	-0.00452716	
5.83996	3.79249	-0.00452715	
5.84	3.79261	-0.00452714	
5.84	3.79261	-0.00452714	
5.84	3.79261	-0.00452714	
5.8404	3.79366	-0.00452702	
5.84059	3.79419	-0.00452695	
5.84158	3.79683	-0.00452664	
5.84176	3.79729	-0.00452659	
5.84198	3.79788	-0.00452652	
5.84198	3.79788	-0.00452652	
5.84198	3.79788	-0.00452652	
5.84255	3.79941	-0.00452633	
5.84284	3.80017	-0.00452624	
5.84426	3.80398	-0.00452578	
5.84452	3.80466	-0.00452569	
5.84483	3.80551	-0.00452559	
5.84483	3.80551	-0.00452559	
5.84483	3.80551	-0.00452559	
5.84546	3.80716	-0.00452538	
5.84577	3.80799	-0.00452528	
5.84732	3.81213	-0.00452476	
5.84759	3.81287	-0.00452466	
5.84794	3.81379	-0.00452454	
5.84794	3.81379	-0.00452455	
5.84794	3.81379	-0.00452455	
5.84835	3.81489	-0.00452441	
5.84855	3.81545	-0.00452434	
5.84959	3.81821	-0.00452398	
5.84977	3.8187	-0.00452391	
5.85	3.81931	-0.00452383	
5.85	3.81931	-0.00452384	
5.85	3.81931	-0.00452384	
5.8504	3.82039	-0.0045237	
5.85061	3.82093	-0.00452363	
5.85161	3.82363	-0.00452327	
5.85179	3.82411	-0.00452321	
5.85202	3.82471	-0.00452313	
5.85202	3.82471	-0.00452313	
5.85202	3.82471	-0.00452313	
5.85258	3.82622	-0.00452293	
5.85286	3.82698	-0.00452283	
5.85427	3.83075	-0.00452232	
5.85452	3.83142	-0.00452223	
5.85484	3.83226	-0.00452212	
5.85484	3.83226	-0.00452212	
5.85484	3.83226	-0.00452212	
5.85537	3.83368	-0.00452193	
5.85563	3.8344	-0.00452183	
5.85696	3.83796	-0.00452134	
5.8572	3.83859	-0.00452125	
5.85749	3.83939	-0.00452114	
5.85749	3.83939	-0.00452115	
5.85749	3.83939	-0.00452115	
5.85795	3.8406	-0.00452098	
5.85817	3.84121	-0.00452089	
5.8593	3.84424	-0.00452047	
5.85951	3.84478	-0.00452039	
5.85976	3.84546	-0.00452029	
5.85976	3.84546	-0.0045203	
5.85976	3.84546	-0.0045203	
5.85981	3.84559	-0.00452028	
5.85983	3.84566	-0.00452027	
5.85995	3.84598	-0.00452023	
5.85997	3.84604	-0.00452022	
5.86	3.84611	-0.00452021	
5.86	3.84611	-0.00452021	
5.86	3.84611	-0.00452021	
5.86024	3.84676	-0.00452012	
5.86036	3.84709	-0.00452007	
5.86097	3.84872	-0.00451984	
5.86108	3.84901	-0.0045198	
5.86121	3.84937	-0.00451975	
5.86121	3.84937	-0.00451975	
5.86121	3.84937	-0.00451975	
5.86177	3.85086	-0.00451954	
5.86204	3.8516	-0.00451943	
5.86342	3.85531	-0.0045189	
5.86367	3.85597	-0.00451881	
5.86397	3.85679	-0.00451869	
5.86397	3.85679	-0.00451869	
5.86397	3.85679	-0.00451869	
5.86461	3.85851	-0.00451844	
5.86493	3.85937	-0.00451832	
5.86653	3.86367	-0.00451769	
5.86682	3.86443	-0.00451758	
5.86717	3.86539	-0.00451743	
5.86717	3.86539	-0.00451744	
5.86717	3.86539	-0.00451744	
5.86768	3.86677	-0.00451724	
5.86794	3.86746	-0.00451714	
5.86922	3.87091	-0.00451662	
5.86945	3.87153	-0.00451652	
5.86974	3.8723	-0.00451641	
5.86974	3.8723	-0.00451642	
5.86756	3.86643	-0.00451729	
5.86775	3.86695	-0.00451721	
5.86872	3.86956	-0.00451683	
5.86889	3.87002	-0.00451675	
5.86911	3.8706	-0.00451667	
5.86911	3.8706	-0.00451667	
5.86911	3.8706	-0.00451667	
5.86928	3.87108	-0.0045166	
5.86937	3.87132	-0.00451657	
5.86982	3.87252	-0.00451639	
5.8699	3.87274	-0.00451636	
5.87	3.87301	-0.00451632	
5.87	3.87301	-0.00451632	
5.87	3.87301	-0.00451632	
5.87072	3.87495	-0.00451603	
5.87108	3.87593	-0.00451588	
5.87289	3.8808	-0.00451515	
5.87321	3.88167	-0.00451502	
5.87361	3.88275	-0.00451485	
5.87361	3.88275	-0.00451486	
5.87051	3.87439	-0.00451611	
5.87077	3.87509	-0.00451601	
5.87206	3.87856	-0.00451549	
5.87229	3.87917	-0.00451539	
5.87257	3.87994	-0.00451528	
5.87257	3.87994	-0.00451528	
5.87257	3.87994	-0.00451528	
5.87309	3.88133	-0.00451507	
5.87335	3.88203	-0.00451497	
5.87463	3.8855	-0.00451444	
5.87486	3.88612	-0.00451435	
5.87515	3.88689	-0.00451423	
5.87515	3.88689	-0.00451423	
5.87515	3.88689	-0.00451423	
5.87567	3.88829	-0.00451402	
5.87593	3.88899	-0.00451391	
5.87722	3.89249	-0.00451338	
5.87745	3.89311	-0.00451328	
5.87774	3.89389	-0.00451316	
5.87774	3.89389	-0.00451316	
5.87774	3.89389	-0.00451316	
5.87819	3.89511	-0.00451298	
5.87842	3.89572	-0.00451288	
5.87955	3.89877	-0.00451242	
5.87975	3.89931	-0.00451233	
5.88	3.89999	-0.00451222	
5.88	3.89999	-0.00451223	
5.88	3.89999	-0.00451223	
5.88048	3.9013	-0.00451203	
5.88072	3.90195	-0.00451193	
5.88193	3.90522	-0.00451142	
5.88215	3.9058	-0.00451133	
5.88242	3.90653	-0.00451122	
5.88242	3.90653	-0.00451122	
5.88242	3.90653	-0.00451122	
5.88296	3.908	-0.00451099	
5.88324	3.90874	-0.00451087	
5.8846	3.91244	-0.0045103	
5.88484	3.9131	-0.00451019	
5.88515	3.91392	-0.00451007	
5.88515	3.91392	-0.00451007	
5.88515	3.91392	-0.00451007	
5.88568	3.91536	-0.00450984	
5.88595	3.91609	-0.00450973	
5.88728	3.91969	-0.00450917	
5.88752	3.92033	-0.00450906	
5.88781	3.92114	-0.00450894	
5.88781	3.92114	-0.00450894	
5.88781	3.92114	-0.00450894	
5.88825	3.92232	-0.00450876	
5.88847	3.92292	-0.00450866	
5.88956	3.92588	-0.0045082	
5.88976	3.92641	-0.00450811	
5.89	3.92707	-0.00450801	
5.89	3.92707	-0.00450801	
5.89	3.92707	-0.00450801	
5.89045	3.92829	-0.00450782	
5.89067	3.9289	-0.00450773	
5.89179	3.93194	-0.00450725	
5.89199	3.93248	-0.00450716	
5.89224	3.93316	-0.00450705	
5.89224	3.93316	-0.00450706	
5.89224	3.93316	-0.00450706	
5.89278	3.93462	-0.00450683	
5.89305	3.93535	-0.00450671	
5.89439	3.939	-0.00450614	
5.89463	3.93965	-0.00450603	
5.89493	3.94046	-0.00450591	
5.89493	3.94046	-0.00450591	
5.89493	3.94046	-0.00450591	
5.89547	3.94194	-0.00450568	
5.89575	3.94268	-0.00450556	
5.89711	3.94638	-0.00450497	
5.89735	3.94704	-0.00450487	
5.89765	3.94786	-0.00450474	
5.89765	3.94786	-0.00450474	
5.89765	3.94786	-0.00450474	
5.89812	3.94914	-0.00450454	
5.89836	3.94978	-0.00450444	
5.89953	3.95297	-0.00450394	
5.89974	3.95354	-0.00450384	
5.9	3.95425	-0.00450373	
5.9	3.95425	-0.00450374	
5.9	3.95425	-0.00450374	
5.90044	3.95546	-0.00450355	
5.90067	3.95606	-0.00450345	
5.90178	3.95908	-0.00450298	
5.90197	3.95962	-0.00450289	
5.90222	3.9603	-0.00450278	
5.90222	3.9603	-0.00450279	
5.90222	3.9603	-0.00450279	
5.90271	3.96164	-0.00450258	
5.90296	3.96231	-0.00450247	
5.90419	3.96566	-0.00450194	
5.90441	3.96626	-0.00450185	
5.90468	3.967	-0.00450173	
5.90468	3.967	-0.00450173	
5.90468	3.967	-0.00450173	
5.90522	3.96846	-0.00450151	
5.90548	3.96919	-0.00450139	
5.90682	3.97284	-0.00450082	
5.90706	3.97349	-0.00450072	
5.90736	3.9743	-0.00450059	
5.90736	3.9743	-0.00450059	
5.90736	3.9743	-0.00450059	
5.90789	3.97574	-0.00450037	
5.90815	3.97646	-0.00450026	
5.90947	3.98007	-0.00449969	
5.90971	3.98071	-0.00449959	
5.91	3.98151	-0.00449946	
5.91	3.98151	-0.00449947	
5.91	3.98151	-0.00449947	
5.91047	3.9828	-0.00449927	
5.9107	3.98344	-0.00449917	
5.91188	3.98665	-0.00449867	
5.91209	3.98722	-0.00449858	
5.91235	3.98793	-0.00449847	
5.91235	3.98793	-0.00449848	
5.91235	3.98793	-0.00449848	
5.91279	3.98915	-0.00449829	
5.91302	3.98976	-0.00449819	
5.91413	3.9928	-0.00449772	
5.91433	3.99334	-0.00449764	
5.91457	3.99402	-0.00449753	
5.91457	3.99402	-0.00449754	
5.91457	3.99402	-0.00449754	
5.91506	3.99536	-0.00449733	
5.91531	3.99602	-0.00449723	
5.91653	3.99937	-0.00449672	
5.91675	3.99996	-0.00449663	
5.91702	4.00071	-0.00449651	
5.91702	4.00071	-0.00449651	
