t	a1	a2	da1	da2	
1.41	0.0216647	-0.00423375	-0.0783629	0.0433492	
1.412	0.021508	-0.00414706	-0.0783036	0.0429013	
1.413	0.0214298	-0.00410471	-0.0782699	0.0426743	
1.418	0.0210389	-0.00389424	-0.0780968	0.0415365	
1.41889	0.0209696	-0.00385751	-0.0780637	0.041333	
1.42	0.0208829	-0.00381172	-0.0780213	0.0410771	
1.42	0.0208827	-0.00381157	-0.0780212	0.0410763	
1.422	0.0207267	-0.00372942	-0.0779438	0.0406152	
1.423	0.0206488	-0.00368938	-0.0779011	0.0403817	
1.428	0.0202599	-0.00349044	-0.0776829	0.0392116	
1.42889	0.020191	-0.00345578	-0.0776419	0.0390025	
1.43	0.0201048	-0.00341259	-0.0775894	0.0387396	
1.43	0.0201046	-0.00341244	-0.0775893	0.0387388	
1.432	0.0199494	-0.00333497	-0.0774939	0.0382651	
1.433	0.019872	-0.00329729	-0.0774422	0.0380255	
1.438	0.0194855	-0.00311021	-0.0771792	0.0368251	
1.43889	0.0194171	-0.00307767	-0.0771302	0.0366107	
1.44	0.0193314	-0.00303713	-0.0770678	0.0363412	
1.44	0.0193312	-0.003037	-0.0770677	0.0363404	
1.442	0.0191771	-0.00296432	-0.0769545	0.0358549	
1.443	0.0191003	-0.00292907	-0.0768939	0.0356096	
1.448	0.0187166	-0.00275413	-0.0765864	0.0343807	
1.44889	0.0186487	-0.00272376	-0.0765295	0.0341614	
1.45	0.0185637	-0.00268595	-0.0764573	0.0338858	
1.45	0.0185635	-0.00268582	-0.0764571	0.033885	
1.452	0.0184106	-0.00261805	-0.0763261	0.0333884	
1.453	0.0183344	-0.00258529	-0.0762567	0.0331378	
1.458	0.0179541	-0.00242277	-0.0759051	0.0318824	
1.45889	0.0178868	-0.00239462	-0.0758404	0.0316585	
1.46	0.0178026	-0.00235959	-0.0757584	0.0313772	
1.46	0.0178024	-0.00235948	-0.0757582	0.0313763	
1.462	0.0176509	-0.00229672	-0.0756097	0.0308696	
1.463	0.0175754	-0.00226649	-0.0755314	0.030614	
1.468	0.0171988	-0.00211665	-0.0751362	0.0293341	
1.46889	0.0171322	-0.00209076	-0.0750638	0.029106	
1.47	0.0170488	-0.00205857	-0.0749721	0.0288194	
1.47	0.0170487	-0.00205846	-0.0749719	0.0288186	
1.472	0.0168987	-0.00200082	-0.074806	0.0283024	
1.473	0.0168241	-0.00197317	-0.0747191	0.0280422	
1.478	0.0164517	-0.00183624	-0.0742806	0.02674	
1.47889	0.0163858	-0.00181265	-0.0742006	0.0265079	
1.48	0.0163034	-0.00178336	-0.0740993	0.0262166	
1.48	0.0163032	-0.00178325	-0.0740991	0.0262157	
1.482	0.016155	-0.00173082	-0.073916	0.0256909	
1.483	0.0160813	-0.00170579	-0.0738206	0.0254266	
1.488	0.0157135	-0.00158199	-0.0733395	0.024104	
1.48889	0.0156485	-0.00156074	-0.0732519	0.0238685	
1.49	0.0155671	-0.00153438	-0.0731412	0.0235728	
1.49	0.015567	-0.00153428	-0.073141	0.0235719	
1.492	0.0154207	-0.00148714	-0.0729409	0.0230393	
1.493	0.015348	-0.00146477	-0.0728371	0.0227714	
1.498	0.0149852	-0.00135429	-0.0723139	0.0214305	
1.49889	0.0149211	-0.00133541	-0.0722188	0.0211919	
1.5	0.0148409	-0.00131202	-0.0720989	0.0208923	
1.5	0.0148407	-0.00131194	-0.0720986	0.0208914	
1.502	0.0146965	-0.00127016	-0.0718818	0.0203519	
1.503	0.0146249	-0.00125048	-0.0717697	0.0200807	
1.508	0.0142675	-0.00115349	-0.071205	0.0187237	
1.50889	0.0142044	-0.00113701	-0.0711027	0.0184823	
1.51	0.0141254	-0.00111664	-0.0709736	0.0181793	
1.51	0.0141253	-0.00111656	-0.0709733	0.0181784	
1.512	0.0139833	-0.00108021	-0.07074	0.0176329	
1.513	0.0139129	-0.00106326	-0.0706197	0.0173588	
1.518	0.0135613	-0.000979911	-0.0700143	0.0159879	
1.51889	0.0134993	-0.000965855	-0.0699047	0.0157441	
1.52	0.0134217	-0.000948529	-0.0697666	0.0154382	
1.52	0.0134215	-0.000948464	-0.0697663	0.0154373	
1.522	0.013282	-0.00091759	-0.0695169	0.0148866	
1.523	0.0132128	-0.000903391	-0.0693885	0.0146101	
1.528	0.0128675	-0.000833816	-0.0687431	0.0132274	
1.52889	0.0128066	-0.000822208	-0.0686265	0.0129817	
1.53	0.0127304	-0.000807953	-0.0684795	0.0126733	
1.53	0.0127302	-0.000807898	-0.0684792	0.0126724	
1.532	0.0125932	-0.000782553	-0.0682139	0.0121173	
1.533	0.0125254	-0.000771129	-0.0680777	0.0118389	
1.538	0.0121867	-0.000715431	-0.067393	0.0104466	
1.53889	0.012127	-0.000706288	-0.0672694	0.0101993	
1.54	0.0120523	-0.000695127	-0.0671138	0.00988905	
1.54	0.0120522	-0.000695081	-0.0671135	0.00988811	
1.542	0.0119179	-0.000675305	-0.0668326	0.0093296	
1.543	0.0118515	-0.000666673	-0.0666887	0.00904968	
1.548	0.0115199	-0.000624936	-0.0659655	0.00765001	
1.54889	0.0114614	-0.000618273	-0.0658352	0.0074015	
1.55	0.0113884	-0.000610222	-0.0656711	0.00708979	
1.55	0.0113882	-0.000610185	-0.0656708	0.00708884	
1.552	0.0112568	-0.000596008	-0.0653746	0.00652779	
1.553	0.0111918	-0.000590181	-0.0652232	0.00624678	
1.558	0.0108677	-0.000562468	-0.0644624	0.00484196	
1.55889	0.0108106	-0.000558295	-0.0643255	0.00459266	
1.56	0.0107392	-0.000553366	-0.0641531	0.00428	
1.56	0.010739	-0.000553339	-0.0641527	0.00427904	
1.562	0.0106107	-0.000544781	-0.0638417	0.00371633	
1.563	0.0105472	-0.000541768	-0.0636829	0.0034347	
1.568	0.0102309	-0.00052812	-0.0628854	0.00202695	
1.56889	0.0101752	-0.000526442	-0.062742	0.00177724	
1.57	0.0101055	-0.000524642	-0.0625616	0.00146413	
1.57	0.0101054	-0.000524625	-0.0625612	0.00146317	
1.572	0.00998025	-0.000521698	-0.0622357	0.000899691	
1.573	0.00991842	-0.000521503	-0.0620697	0.000617877	
1.578	0.00961021	-0.000521938	-0.0612365	-0.000790559	
1.57889	0.00955596	-0.000522757	-0.0610868	-0.00104027	
1.58	0.00948818	-0.000524089	-0.0608985	-0.00135334	
1.58	0.00948802	-0.000524081	-0.0608981	-0.0013543	
1.582	0.00936622	-0.00052679	-0.0605584	-0.00191766	
1.583	0.00930609	-0.000529411	-0.0603854	-0.00219921	
1.588	0.00900638	-0.000543924	-0.0595175	-0.0036061	
1.58889	0.00895366	-0.000547239	-0.0593617	-0.00385543	
1.59	0.0088878	-0.000551699	-0.0591657	-0.00416796	
1.59	0.00888765	-0.000551701	-0.0591653	-0.00416892	
1.592	0.00876932	-0.000560039	-0.0588119	-0.00473126	
1.593	0.00871095	-0.000565473	-0.0586322	-0.0050121	
1.598	0.00842009	-0.000594038	-0.0577304	-0.00641522	
1.59889	0.00836895	-0.000599843	-0.0575687	-0.00666376	
1.6	0.00830509	-0.000607423	-0.0573654	-0.00697526	
1.6	0.00830494	-0.000607435	-0.0573649	-0.00697622	
1.602	0.00819021	-0.000621387	-0.0569982	-0.00753665	
1.603	0.00813367	-0.000629625	-0.0568119	-0.00781634	
1.608	0.00785199	-0.000672193	-0.0558775	-0.00921347	
1.60889	0.0078025	-0.000680477	-0.05571	-0.00946083	
1.61	0.00774071	-0.000691165	-0.0554995	-0.0097708	
1.61	0.00774057	-0.000691186	-0.0554991	-0.00977175	
1.612	0.00762957	-0.00071073	-0.0551195	-0.0103294	
1.613	0.00757492	-0.000721756	-0.0549269	-0.0106075	
1.618	0.00730275	-0.000778257	-0.0539609	-0.0119964	
1.61889	0.00725496	-0.000789007	-0.0537879	-0.0122422	
1.62	0.00719531	-0.000802785	-0.0535704	-0.0125501	
1.62	0.00719517	-0.000802816	-0.0535699	-0.0125511	
1.622	0.00708803	-0.000827918	-0.0531779	-0.0131051	
1.623	0.00703534	-0.000841716	-0.0529792	-0.0133811	
1.628	0.00677298	-0.000912055	-0.0519828	-0.0147596	
1.62889	0.00672695	-0.000925254	-0.0518044	-0.0150035	
1.63	0.0066695	-0.0009421	-0.0515803	-0.0153089	
1.63	0.00666937	-0.00094214	-0.0515798	-0.0153099	
1.632	0.00656621	-0.00097276	-0.0511759	-0.0158593	
1.633	0.00651554	-0.000989306	-0.0509712	-0.0161328	
1.638	0.00626329	-0.00107337	-0.0499456	-0.0174988	
1.63889	0.00621907	-0.00108899	-0.0497621	-0.0177403	
1.64	0.0061639	-0.00110888	-0.0495316	-0.0180427	
1.64	0.00616377	-0.00110893	-0.0495311	-0.0180437	
1.642	0.00606471	-0.00114502	-0.0491156	-0.0185877	
1.643	0.00601611	-0.00116429	-0.0489053	-0.0188583	
1.648	0.00577426	-0.00126194	-0.0478516	-0.0202095	
1.64889	0.0057319	-0.00127996	-0.0476632	-0.0204483	
1.65	0.00567906	-0.00130286	-0.0474266	-0.0207473	
1.65	0.00567894	-0.00130292	-0.047426	-0.0207482	
1.652	0.00558409	-0.00134441	-0.0469996	-0.0212859	
1.653	0.00553762	-0.00136637	-0.0467839	-0.0215533	
1.658	0.00530644	-0.00147745	-0.0457034	-0.0228876	
1.65889	0.00526599	-0.00149785	-0.0455103	-0.0231233	
1.66	0.00521555	-0.00152371	-0.0452678	-0.0234183	
1.66	0.00521543	-0.00152378	-0.0452672	-0.0234192	
1.662	0.00512489	-0.00157062	-0.0448303	-0.0239498	
1.663	0.00508061	-0.00159523	-0.0446095	-0.0242134	
1.668	0.00486036	-0.00171957	-0.0435034	-0.0255287	
1.66889	0.00482186	-0.0017423	-0.0433058	-0.0257609	
1.67	0.00477388	-0.0017711	-0.0430577	-0.0260516	
1.67	0.00477376	-0.00177117	-0.0430572	-0.0260525	
1.672	0.00468765	-0.00182328	-0.0426102	-0.0265751	
1.673	0.0046456	-0.00185051	-0.0423846	-0.0268345	
1.678	0.00443654	-0.00198789	-0.0412542	-0.0281288	
1.67889	0.00440003	-0.00201293	-0.0410524	-0.0283571	
1.68	0.00435455	-0.00204461	-0.0407991	-0.0286429	
1.68	0.00435445	-0.00204469	-0.0407985	-0.0286438	
1.682	0.00427285	-0.00210198	-0.0403421	-0.0291576	
1.683	0.00423308	-0.00213178	-0.0401118	-0.0294124	
1.688	0.00403543	-0.00228199	-0.0389585	-0.0306836	
1.68889	0.00400097	-0.00230929	-0.0387527	-0.0309078	
1.69	0.00395805	-0.0023438	-0.0384944	-0.0311882	
1.69	0.00395795	-0.0023439	-0.0384938	-0.0311891	
1.692	0.00388096	-0.00240628	-0.0380285	-0.0316933	
1.693	0.00384351	-0.0024386	-0.0377938	-0.0319432	
1.698	0.00365751	-0.0026014	-0.036619	-0.0331893	
1.69889	0.00362512	-0.00263092	-0.0364094	-0.0334088	
1.7	0.00358481	-0.0026682	-0.0361464	-0.0336836	
1.7	0.00358471	-0.00266831	-0.0361458	-0.0336844	
1.702	0.00351242	-0.00273568	-0.0356721	-0.0341782	
1.703	0.00347734	-0.00277047	-0.0354334	-0.0344227	
1.708	0.00330319	-0.0029456	-0.0342383	-0.0356417	
1.70889	0.00327292	-0.00297729	-0.0340253	-0.0358564	
1.71	0.00323526	-0.00301729	-0.0337579	-0.0361249	
1.71	0.00323517	-0.00301741	-0.0337573	-0.0361258	
1.712	0.00316765	-0.00308966	-0.0332757	-0.0366084	
1.713	0.00313498	-0.00312687	-0.0330332	-0.0368471	
1.718	0.00297287	-0.00331404	-0.0318194	-0.0380371	
1.71889	0.00294475	-0.00334786	-0.031603	-0.0382466	
1.72	0.00290978	-0.00339051	-0.0313316	-0.0385085	
1.72	0.00290969	-0.00339063	-0.031331	-0.0385093	
1.722	0.00284703	-0.00346765	-0.0308422	-0.03898	
1.723	0.0028168	-0.00350722	-0.0305962	-0.0392126	
1.728	0.00266692	-0.00370614	-0.0293649	-0.0403717	
1.72889	0.00264097	-0.00374202	-0.0291456	-0.0405756	
1.73	0.00260874	-0.00378726	-0.0288704	-0.0408305	
1.73	0.00260866	-0.00378739	-0.0288698	-0.0408313	
1.732	0.00255092	-0.00386905	-0.0283743	-0.0412893	
1.733	0.00252317	-0.00391091	-0.0281251	-0.0415154	
1.738	0.00238568	-0.00412126	-0.0268779	-0.0426418	
1.73889	0.00236194	-0.00415915	-0.0266558	-0.0428398	
1.74	0.00233248	-0.0042069	-0.0263772	-0.0430873	
1.74	0.0023324	-0.00420704	-0.0263766	-0.0430881	
1.742	0.00227965	-0.00429322	-0.0258749	-0.0435327	
1.743	0.0022544	-0.0043373	-0.0256228	-0.0437519	
1.748	0.00212946	-0.00455875	-0.0243611	-0.0448439	
1.74889	0.00210796	-0.00459859	-0.0241365	-0.0450356	
1.75	0.00208129	-0.00464877	-0.0238548	-0.0452753	
1.75	0.00208123	-0.00464892	-0.0238542	-0.0452761	
1.752	0.00203352	-0.00473947	-0.023347	-0.0457066	
1.753	0.00201081	-0.00478572	-0.0230923	-0.0459186	
1.758	0.00189855	-0.0050179	-0.0218176	-0.0469744	
1.75889	0.0018793	-0.00505963	-0.0215907	-0.0471597	
1.76	0.00185547	-0.00511217	-0.0213063	-0.0473911	
1.76	0.00185541	-0.00511232	-0.0213057	-0.0473919	
1.762	0.0018128	-0.0052071	-0.0207936	-0.0478076	
1.763	0.00179264	-0.00525543	-0.0205365	-0.0480121	
1.768	0.00169319	-0.00549799	-0.0192503	-0.04903	
1.76889	0.00167622	-0.00554153	-0.0190215	-0.0492085	
1.77	0.00165524	-0.00559635	-0.0187346	-0.0494314	
1.77	0.00165519	-0.0055965	-0.018734	-0.0494321	
1.772	0.00161772	-0.00569537	-0.0182175	-0.0498324	
1.773	0.00160015	-0.0057457	-0.0179584	-0.050029	
1.778	0.00151361	-0.00599824	-0.0166621	-0.0510076	
1.77889	0.00149894	-0.00604353	-0.0164317	-0.051179	
1.78	0.00148084	-0.00610053	-0.0161427	-0.051393	
1.78	0.00148079	-0.0061007	-0.0161421	-0.0513937	
1.782	0.00144851	-0.00620349	-0.0156219	-0.0517779	
1.783	0.00143354	-0.00625575	-0.015361	-0.0519663	
1.788	0.00136001	-0.00651787	-0.0140563	-0.0529039	
1.78889	0.00134765	-0.00656484	-0.0138244	-0.0530679	
1.79	0.00133245	-0.00662393	-0.0135337	-0.0532727	
1.79	0.00133241	-0.00662411	-0.013533	-0.0532734	
1.792	0.00130534	-0.00673065	-0.0130097	-0.0536409	
1.793	0.00129298	-0.00678475	-0.0127474	-0.0538209	
1.798	0.00123254	-0.00705604	-0.0114357	-0.054716	
1.79889	0.0012225	-0.00710461	-0.0112026	-0.0548725	
1.8	0.00121021	-0.00716571	-0.0109105	-0.0550677	
1.8	0.00121018	-0.00716589	-0.0109098	-0.0550683	
1.802	0.00118836	-0.00727602	-0.010384	-0.0554186	
1.803	0.00117864	-0.00733188	-0.0101206	-0.0555898	
1.808	0.00113133	-0.0076119	-0.00880342	-0.0564411	
1.80889	0.00112363	-0.007662	-0.00856946	-0.0565897	
1.81	0.00111427	-0.00772499	-0.00827627	-0.0567751	
1.81	0.00111425	-0.00772518	-0.00827561	-0.0567757	
1.812	0.0010977	-0.00783873	-0.00774786	-0.0571082	
1.813	0.00109061	-0.00789625	-0.00748363	-0.0572704	
1.818	0.0010565	-0.00818456	-0.00616256	-0.0580765	
1.81889	0.00105114	-0.00823611	-0.00592799	-0.058217	
1.82	0.00104472	-0.00830091	-0.00563406	-0.0583922	
1.82	0.0010447	-0.0083011	-0.0056334	-0.0583927	
1.822	0.00103343	-0.00841788	-0.00510436	-0.0587069	
1.823	0.00102899	-0.00847698	-0.00483962	-0.0588599	
1.828	0.0010081	-0.00877312	-0.00351618	-0.0596195	
1.82889	0.00100509	-0.00882603	-0.00328127	-0.0597517	
1.83	0.00100161	-0.00889253	-0.00298695	-0.0599165	
1.83	0.00100159	-0.00889272	-0.00298628	-0.059917	
1.832	0.000995622	-0.00901256	-0.00245658	-0.0602124	
1.833	0.000993828	-0.00907314	-0.00219164	-0.0603558	
1.838	0.000986183	-0.00937664	-0.000867369	-0.0610678	
1.83889	0.000985521	-0.00943082	-0.000632391	-0.0611915	
1.84	0.000984983	-0.00949892	-0.00033802	-0.0613456	
1.84	0.000984977	-0.00949912	-0.000337355	-0.0613461	
1.842	0.000984302	-0.00962181	0.000192406	-0.0616222	
1.843	0.000985156	-0.00968378	0.00045723	-0.0617559	
1.848	0.000990752	-0.00999415	0.00178079	-0.0624191	
1.84889	0.000992439	-0.0100495	0.00201556	-0.0625341	
1.85	0.000994844	-0.0101191	0.00230964	-0.0626772	
1.85	0.000994844	-0.0101193	0.0023103	-0.0626777	
1.852	0.000999464	-0.0102447	0.0028395	-0.0629342	
1.853	0.00100297	-0.0103079	0.00310391	-0.0630579	
1.858	0.00102179	-0.0106247	0.00442521	-0.0636713	
1.85889	0.00102582	-0.0106812	0.0046595	-0.0637775	
1.86	0.00103116	-0.0107521	0.00495294	-0.0639094	
1.86	0.00103117	-0.0107523	0.00495361	-0.0639099	
1.862	0.00104108	-0.0108802	0.00548163	-0.0641462	
1.863	0.00104722	-0.0109446	0.0057453	-0.0642598	
1.868	0.00107923	-0.0112672	0.00706282	-0.0648225	
1.86889	0.00108561	-0.0113247	0.00729635	-0.0649195	
1.87	0.00109388	-0.011397	0.00758881	-0.0650401	
1.87	0.00109389	-0.0113972	0.00758948	-0.0650406	
1.872	0.00110907	-0.0115273	0.0081157	-0.0652564	
1.873	0.00111784	-0.0115928	0.00837834	-0.0653597	
1.878	0.00116301	-0.0119208	0.00969053	-0.0658708	
1.87889	0.00117171	-0.0119792	0.00992304	-0.0659586	
1.88	0.0011829	-0.0120526	0.0102142	-0.0660677	
1.88	0.00118292	-0.0120528	0.0102148	-0.066068	
1.882	0.00120335	-0.0121849	0.0107387	-0.0662631	
1.883	0.00121475	-0.0122515	0.011	-0.0663559	
1.888	0.001273	-0.0125843	0.0123053	-0.0668145	
1.88889	0.00128402	-0.0126436	0.0125365	-0.0668931	
1.89	0.00129812	-0.012718	0.012826	-0.0669904	
1.89	0.00129814	-0.0127182	0.0128267	-0.0669907	
1.892	0.0013238	-0.0128522	0.0133475	-0.0671647	
1.893	0.00133779	-0.0129196	0.0136071	-0.0672469	
1.898	0.00140906	-0.0132567	0.0149041	-0.0676524	
1.89889	0.00142239	-0.0133167	0.0151337	-0.0677214	
1.9	0.00143937	-0.013392	0.0154212	-0.0678069	
1.9	0.0014394	-0.0133923	0.0154219	-0.0678072	
1.902	0.00147024	-0.0135279	0.0159391	-0.0679598	
1.903	0.00148683	-0.013596	0.0161968	-0.0680312	
1.908	0.00157102	-0.013937	0.0174839	-0.0683829	
1.90889	0.00158663	-0.0139976	0.0177117	-0.0684424	
1.91	0.00160648	-0.0140737	0.0179969	-0.0685159	
1.91	0.00160652	-0.014074	0.0179975	-0.0685161	
1.912	0.00164251	-0.014211	0.0185105	-0.0686471	
1.913	0.00166166	-0.0142798	0.0187659	-0.0687077	
1.918	0.00175867	-0.014624	0.0200416	-0.069005	
1.91889	0.00177655	-0.0146852	0.0202674	-0.0690549	
1.92	0.00179923	-0.014762	0.0205499	-0.0691162	
1.92	0.00179928	-0.0147622	0.0205505	-0.0691165	
1.922	0.00184038	-0.0149005	0.0210587	-0.0692256	
1.923	0.00186207	-0.0149698	0.0213116	-0.0692752	
1.928	0.00197177	-0.0153167	0.0225744	-0.0695178	
1.92889	0.0019919	-0.0153784	0.0227978	-0.0695579	
1.93	0.00201739	-0.0154557	0.0230773	-0.069607	
1.93	0.00201744	-0.0154559	0.023078	-0.0696072	
1.932	0.0020636	-0.0155952	0.0235807	-0.0696944	
1.933	0.00208781	-0.015665	0.0238308	-0.069733	
1.938	0.00221006	-0.016014	0.0250793	-0.0699204	
1.93889	0.00223241	-0.016076	0.0253001	-0.0699508	
1.94	0.00226068	-0.0161538	0.0255763	-0.0699876	
1.94	0.00226074	-0.016154	0.0255769	-0.0699877	
1.942	0.00231189	-0.016294	0.0260737	-0.0700528	
1.943	0.00233859	-0.0163641	0.0263206	-0.0700803	
1.948	0.00247325	-0.0167148	0.0275534	-0.0702123	
1.94889	0.00249779	-0.016777	0.0277713	-0.0702328	
1.95	0.00252881	-0.0168551	0.0280439	-0.0702572	
1.95	0.00252887	-0.0168553	0.0280445	-0.0702574	
1.952	0.00258496	-0.0169958	0.0285347	-0.0703002	
1.953	0.00261411	-0.0170662	0.0287782	-0.0703166	
1.958	0.00276102	-0.0174179	0.0299938	-0.0703929	
1.95889	0.00278772	-0.0174803	0.0302085	-0.0704035	
1.96	0.00282144	-0.0175585	0.0304772	-0.0704156	
1.96	0.00282152	-0.0175588	0.0304778	-0.0704157	
1.962	0.00288247	-0.0176996	0.0309608	-0.0704362	
1.963	0.00291404	-0.0177701	0.0312007	-0.0704415	
1.968	0.00307301	-0.0181223	0.0323976	-0.0704621	
1.96889	0.00310184	-0.0181847	0.032609	-0.0704628	
1.97	0.00313823	-0.018263	0.0328734	-0.0704625	
1.97	0.00313831	-0.0182633	0.032874	-0.0704626	
1.972	0.00320405	-0.0184042	0.0333494	-0.0704608	
1.973	0.003238	-0.0184747	0.0335852	-0.0704549	
1.978	0.00340884	-0.0188268	0.0347622	-0.0704197	
1.97889	0.00343977	-0.0188892	0.03497	-0.0704105	
1.98	0.00347878	-0.0189674	0.0352298	-0.0703978	
1.98	0.00347886	-0.0189677	0.0352304	-0.0703978	
1.982	0.00354932	-0.0191085	0.0356975	-0.0703738	
1.983	0.0035856	-0.0191788	0.0359291	-0.0703567	
1.988	0.00376811	-0.0195303	0.0370847	-0.0702658	
1.98889	0.0038011	-0.0195926	0.0372886	-0.0702468	
1.99	0.00384268	-0.0196706	0.0375436	-0.0702217	
1.99	0.00384277	-0.0196709	0.0375442	-0.0702217	
1.992	0.00391786	-0.0198113	0.0380025	-0.0701753	
1.993	0.00395644	-0.0198814	0.0382296	-0.0701472	
1.998	0.00415039	-0.0202317	0.0393625	-0.0700008	
1.99889	0.00418539	-0.0202937	0.0395623	-0.0699719	
2	0.0042295	-0.0203715	0.0398121	-0.0699345	
2	0.00422959	-0.0203717	0.0398127	-0.0699344	
2.002	0.00430922	-0.0205116	0.0402617	-0.0698659	
2.003	0.00435004	-0.0205814	0.040484	-0.0698266	
2.008	0.0045552	-0.0209299	0.041593	-0.0696249	
2.00889	0.00459219	-0.0209916	0.0417885	-0.0695862	
2.01	0.00463877	-0.0210689	0.0420328	-0.0695366	
2.01	0.00463887	-0.0210692	0.0420334	-0.0695364	
2.012	0.00472293	-0.0212082	0.0424725	-0.0694458	
2.013	0.00476595	-0.0212776	0.0426898	-0.0693956	
2.018	0.00498208	-0.0216238	0.0437735	-0.0691389	
2.01889	0.005021	-0.0216851	0.0439644	-0.0690905	
2.02	0.00506999	-0.0217619	0.044203	-0.0690286	
2.02	0.00507009	-0.0217621	0.0442036	-0.0690285	
2.022	0.0051585	-0.0219001	0.0446324	-0.0689159	
2.023	0.00520367	-0.0219689	0.0448444	-0.0688547	
2.028	0.0054305	-0.0223123	0.0459016	-0.0685435	
2.02889	0.0054713	-0.0223731	0.0460877	-0.0684855	
2.03	0.00552265	-0.0224491	0.0463203	-0.0684115	
2.03	0.00552276	-0.0224494	0.0463209	-0.0684113	
2.032	0.0056154	-0.0225862	0.0467389	-0.068277	
2.033	0.00566266	-0.0226543	0.0469454	-0.068205	
2.038	0.00589993	-0.0229943	0.0479747	-0.0678397	
2.03889	0.00594257	-0.0230544	0.0481559	-0.0677721	
2.04	0.00599621	-0.0231297	0.0483822	-0.0676862	
2.04	0.00599633	-0.02313	0.0483828	-0.067686	
2.042	0.00609309	-0.0232653	0.0487894	-0.0675301	
2.043	0.00614239	-0.0233327	0.0489902	-0.0674474	
2.048	0.0063898	-0.0236688	0.0499906	-0.0670286	
2.04889	0.00643423	-0.0237282	0.0501666	-0.0669516	
2.05	0.0064901	-0.0238025	0.0503864	-0.0668538	
2.05	0.00649022	-0.0238027	0.0503869	-0.0668536	
2.052	0.006591	-0.0239364	0.0507818	-0.0666765	
2.053	0.00664227	-0.0240029	0.0509766	-0.0665832	
2.058	0.00689954	-0.0243346	0.0519469	-0.0661116	
2.05889	0.0069457	-0.0243931	0.0521175	-0.0660252	
2.06	0.00700374	-0.0244664	0.0523305	-0.0659158	
2.06	0.00700386	-0.0244667	0.052331	-0.0659155	
2.062	0.00710853	-0.0245985	0.0527137	-0.0657174	
2.063	0.00716172	-0.024664	0.0529022	-0.0656136	
2.068	0.00742854	-0.0249907	0.0538414	-0.06509	
2.06889	0.00747637	-0.0250483	0.0540064	-0.0649945	
2.07	0.0075365	-0.0251205	0.0542123	-0.0648735	
2.07	0.00753664	-0.0251207	0.0542128	-0.0648732	
2.072	0.00764506	-0.0252505	0.0545828	-0.0646544	
2.073	0.00770011	-0.0253148	0.0547649	-0.0645404	
2.078	0.00797616	-0.025636	0.0556718	-0.0639656	
2.07889	0.00802561	-0.0256927	0.055831	-0.063861	
2.08	0.00808777	-0.0257636	0.0560297	-0.0637287	
2.08	0.00808791	-0.0257638	0.0560302	-0.0637284	
2.082	0.00819997	-0.0258913	0.0563871	-0.0634893	
2.083	0.0082568	-0.0259544	0.0565625	-0.0633652	
2.088	0.00854175	-0.0262696	0.0574361	-0.0627401	
2.08889	0.00859277	-0.0263252	0.0575894	-0.0626266	
2.09	0.00865688	-0.0263947	0.0577806	-0.0624833	
2.09	0.00865702	-0.0263949	0.057781	-0.0624829	
2.092	0.00877258	-0.0265199	0.0581244	-0.0622238	
2.093	0.00883113	-0.0265818	0.058293	-0.0620899	
2.098	0.00912465	-0.0268905	0.0591323	-0.0614154	
2.09889	0.00917717	-0.0269449	0.0592794	-0.0612933	
2.1	0.00924315	-0.0270129	0.0594629	-0.0611391	
2.1	0.0092433	-0.0270131	0.0594634	-0.0611387	
2.102	0.00936223	-0.0271354	0.0597929	-0.0608601	
2.103	0.00942243	-0.0271959	0.0599544	-0.0607164	
2.108	0.00972416	-0.0274976	0.0607585	-0.0599938	
2.10889	0.00977812	-0.0275507	0.0608993	-0.0598632	
2.11	0.0098459	-0.0276172	0.0610749	-0.0596983	
2.11	0.00984605	-0.0276174	0.0610753	-0.0596979	
2.112	0.0099682	-0.0277368	0.0613905	-0.0594002	
2.113	0.01003	-0.0277958	0.0615448	-0.0592471	
2.118	0.0103396	-0.0280901	0.0623127	-0.0584774	
2.11889	0.0103949	-0.0281418	0.062447	-0.0583385	
2.12	0.0104644	-0.0282066	0.0626145	-0.0581633	
2.12	0.0104646	-0.0282068	0.0626149	-0.0581628	
2.122	0.0105898	-0.0283231	0.0629155	-0.0578465	
2.123	0.0106531	-0.0283805	0.0630624	-0.0576843	
2.128	0.0109702	-0.0286669	0.0637933	-0.0568687	
2.12889	0.0110268	-0.0287172	0.063921	-0.0567217	
2.13	0.0110979	-0.0287801	0.0640801	-0.0565365	
2.13	0.0110981	-0.0287803	0.0640805	-0.0565359	
2.132	0.0112263	-0.0288934	0.0643661	-0.0562015	
2.133	0.011291	-0.0289492	0.0645055	-0.0560303	
2.138	0.0116152	-0.0292271	0.0651985	-0.0551702	
2.13889	0.0116731	-0.029276	0.0653194	-0.0550154	
2.14	0.0117458	-0.029337	0.0654701	-0.0548204	
2.14	0.0117459	-0.0293372	0.0654704	-0.0548198	
2.142	0.0118769	-0.0294468	0.0657408	-0.0544678	
2.143	0.0119429	-0.0295009	0.0658724	-0.054288	
2.148	0.0122739	-0.02977	0.0665267	-0.0533847	
2.14889	0.012333	-0.0298172	0.0666408	-0.0532223	
2.15	0.0124071	-0.0298763	0.0667828	-0.0530178	
2.15	0.0124073	-0.0298764	0.0667831	-0.0530172	
2.152	0.0125408	-0.0299825	0.0670379	-0.0526482	
