t	a1	a2	da1	da2	
20.8789	0.0280473	-0.0152667	0.0495939	-0.0440801	
20.88	0.0281023	-0.0153158	0.0495368	-0.0441273	
20.88	0.0281025	-0.0153159	0.0495367	-0.0441275	
20.882	0.0282015	-0.0154042	0.0494335	-0.0442116	
20.883	0.0282508	-0.0154485	0.0493793	-0.0442505	
20.888	0.028497	-0.0156702	0.0491055	-0.0444413	
20.8889	0.0285405	-0.0157096	0.0490554	-0.0444733	
20.89	0.028595	-0.015759	0.048992	-0.0445126	
20.89	0.0285951	-0.0157592	0.0489919	-0.0445128	
20.892	0.0286931	-0.0158482	0.0488772	-0.0445827	
20.893	0.0287419	-0.0158929	0.0488173	-0.0446145	
20.898	0.0289852	-0.0161163	0.048515	-0.0447698	
20.8989	0.0290282	-0.016156	0.0484599	-0.0447955	
20.9	0.029082	-0.0162058	0.0483903	-0.0448269	
20.9	0.0290821	-0.0162059	0.0483901	-0.044827	
20.902	0.0291789	-0.0162956	0.0482641	-0.0448827	
20.903	0.029227	-0.0163405	0.0481986	-0.0449074	
20.908	0.0294671	-0.0165653	0.0478683	-0.0450269	
20.9089	0.0295096	-0.0166052	0.0478082	-0.0450462	
20.91	0.0295626	-0.0166553	0.0477323	-0.0450696	
20.91	0.0295628	-0.0166555	0.0477322	-0.0450697	
20.912	0.0296582	-0.0167456	0.047595	-0.0451111	
20.913	0.0297057	-0.0167908	0.0475239	-0.0451286	
20.918	0.0299423	-0.0170166	0.0471659	-0.0452122	
20.9189	0.0299841	-0.0170567	0.0471009	-0.0452251	
20.92	0.0300364	-0.0171069	0.0470189	-0.0452405	
20.92	0.0300366	-0.0171071	0.0470187	-0.0452406	
20.922	0.0301306	-0.0171976	0.0468706	-0.0452676	
20.923	0.0301773	-0.0172429	0.046794	-0.0452778	
20.928	0.0304103	-0.0174693	0.0464087	-0.0453254	
20.9289	0.0304514	-0.0175095	0.0463389	-0.045332	
20.93	0.0305028	-0.0175599	0.0462509	-0.0453394	
20.93	0.030503	-0.01756	0.0462507	-0.0453394	
20.932	0.0305955	-0.0176507	0.0460917	-0.045352	
20.933	0.0306414	-0.0176961	0.0460098	-0.045355	
20.938	0.0308703	-0.0179228	0.0455977	-0.0453665	
20.9389	0.0309107	-0.0179631	0.0455232	-0.0453666	
20.94	0.0309613	-0.0180135	0.0454292	-0.045366	
20.94	0.0309614	-0.0180136	0.045429	-0.045366	
20.942	0.0310523	-0.0181044	0.0452594	-0.0453641	
20.943	0.0310973	-0.0181497	0.0451722	-0.0453599	
20.948	0.031322	-0.0183764	0.0447337	-0.0453353	
20.9489	0.0313617	-0.0184166	0.0446546	-0.045329	
20.95	0.0314112	-0.018467	0.0445548	-0.0453204	
20.95	0.0314114	-0.0184671	0.0445546	-0.0453204	
20.952	0.0315005	-0.0185578	0.0443745	-0.0453041	
20.953	0.0315446	-0.018603	0.0442821	-0.0452927	
20.958	0.0317648	-0.0188293	0.0438179	-0.045232	
20.9589	0.0318037	-0.0188694	0.0437341	-0.0452194	
20.96	0.0318522	-0.0189196	0.0436287	-0.0452028	
20.96	0.0318523	-0.0189198	0.0436285	-0.0452027	
20.962	0.0319396	-0.0190102	0.0434381	-0.045172	
20.963	0.0319828	-0.0190553	0.0433407	-0.0451534	
20.968	0.0321982	-0.0192808	0.0428511	-0.0450568	
20.9689	0.0322362	-0.0193207	0.0427629	-0.0450378	
20.97	0.0322837	-0.0193708	0.0426519	-0.0450132	
20.97	0.0322838	-0.0193709	0.0426517	-0.0450132	
20.972	0.0323691	-0.019461	0.0424513	-0.0449681	
20.973	0.0324113	-0.0195059	0.0423489	-0.0449423	
20.978	0.0326217	-0.0197302	0.0418346	-0.0448101	
20.9789	0.0326588	-0.0197699	0.0417421	-0.0447847	
20.98	0.0327051	-0.0198197	0.0416257	-0.0447522	
20.98	0.0327052	-0.0198198	0.0416254	-0.0447521	
20.982	0.0327884	-0.0199093	0.0414153	-0.0446928	
20.983	0.0328296	-0.0199539	0.041308	-0.0446599	
20.988	0.0330348	-0.0201768	0.0407697	-0.0444921	
20.9889	0.0330709	-0.0202162	0.0406729	-0.0444605	
20.99	0.033116	-0.0202656	0.0405511	-0.0444201	
20.99	0.0331161	-0.0202657	0.0405508	-0.04442	
20.992	0.0331972	-0.0203546	0.0403312	-0.0443465	
20.993	0.0332373	-0.0203988	0.0402192	-0.0443066	
20.998	0.0334369	-0.0206198	0.0396574	-0.0441035	
20.9989	0.0334721	-0.0206589	0.0395565	-0.0440657	
21	0.0335159	-0.0207078	0.0394295	-0.0440175	
21	0.033516	-0.020708	0.0394293	-0.0440173	
21.002	0.0335949	-0.020796	0.0392003	-0.0439298	
21.003	0.0336338	-0.0208398	0.0390838	-0.0438829	
21.008	0.0338277	-0.0210586	0.0384991	-0.043645	
21.0089	0.0338618	-0.0210973	0.0383942	-0.043601	
21.01	0.0339044	-0.0211457	0.0382622	-0.043545	
21.01	0.0339045	-0.0211459	0.038262	-0.0435449	
21.012	0.0339811	-0.0212329	0.038024	-0.0434435	
21.013	0.0340188	-0.0212763	0.037903	-0.0433897	
21.018	0.0342068	-0.0214925	0.0372962	-0.0431173	
21.0189	0.0342398	-0.0215307	0.0371874	-0.0430671	
21.02	0.034281	-0.0215785	0.0370506	-0.0430036	
21.02	0.0342811	-0.0215787	0.0370503	-0.0430034	
21.022	0.0343552	-0.0216647	0.0368036	-0.0428883	
21.023	0.0343917	-0.0217074	0.0366783	-0.0428276	
21.028	0.0345735	-0.0219207	0.0360501	-0.0425212	
21.0289	0.0346055	-0.0219584	0.0359375	-0.0424651	
21.03	0.0346453	-0.0220056	0.035796	-0.042394	
21.03	0.0346454	-0.0220057	0.0357957	-0.0423938	
21.032	0.034717	-0.0220905	0.0355406	-0.0422651	
21.033	0.0347522	-0.0221326	0.0354112	-0.0421978	
21.038	0.0349276	-0.0223427	0.0347622	-0.0418578	
21.0389	0.0349584	-0.0223798	0.034646	-0.0417958	
21.04	0.0349968	-0.0224262	0.0344999	-0.0417173	
21.04	0.0349969	-0.0224263	0.0344996	-0.0417171	
21.042	0.0350659	-0.0225097	0.0342364	-0.0415751	
21.043	0.0350998	-0.0225511	0.0341029	-0.0415011	
21.048	0.0352686	-0.0227577	0.033434	-0.0411282	
21.0489	0.0352982	-0.0227941	0.0333143	-0.0410603	
21.05	0.0353352	-0.0228397	0.0331639	-0.0409746	
21.05	0.0353353	-0.0228398	0.0331636	-0.0409743	
21.052	0.0354016	-0.0229218	0.0328925	-0.0408193	
21.053	0.0354341	-0.0229624	0.0327552	-0.0407388	
21.058	0.0355962	-0.023165	0.0320672	-0.0403335	
21.0589	0.0356246	-0.0232007	0.0319441	-0.04026	
21.06	0.03566	-0.0232454	0.0317895	-0.0401671	
21.06	0.0356601	-0.0232456	0.0317892	-0.0401668	
21.062	0.0357236	-0.0233259	0.0315106	-0.0399989	
21.063	0.0357548	-0.0233657	0.0313696	-0.0399121	
21.068	0.0359099	-0.0235641	0.0306632	-0.0394751	
21.0689	0.035937	-0.0235991	0.030537	-0.039396	
21.07	0.0359708	-0.0236428	0.0303784	-0.0392961	
21.07	0.0359709	-0.0236429	0.030378	-0.0392958	
21.072	0.0360317	-0.0237215	0.0300922	-0.0391153	
21.073	0.0360614	-0.0237604	0.0299477	-0.0390223	
21.078	0.0362093	-0.0239543	0.0292238	-0.0385543	
21.0789	0.0362352	-0.0239885	0.0290945	-0.0384697	
21.08	0.0362674	-0.0240312	0.0289321	-0.038363	
21.08	0.0362675	-0.0240313	0.0289317	-0.0383627	
21.082	0.0363254	-0.024108	0.0286391	-0.03817	
21.083	0.0363536	-0.0241459	0.0284912	-0.0380709	
21.088	0.0364942	-0.024335	0.0277506	-0.0375727	
21.0889	0.0365188	-0.0243683	0.0276184	-0.0374828	
21.09	0.0365494	-0.0244099	0.0274523	-0.0373695	
21.09	0.0365494	-0.02441	0.027452	-0.0373691	
21.092	0.0366044	-0.0244847	0.0271528	-0.0371645	
21.093	0.0366311	-0.0245216	0.0270018	-0.0370595	
21.098	0.0367642	-0.0247056	0.0262454	-0.0365319	
21.0989	0.0367874	-0.0247379	0.0261104	-0.0364368	
21.1	0.0368164	-0.0247783	0.0259409	-0.0363169	
21.1	0.0368164	-0.0247785	0.0259405	-0.0363166	
21.102	0.0368683	-0.0248511	0.0256352	-0.0361003	
21.103	0.0368936	-0.0248869	0.0254812	-0.0359896	
21.108	0.037019	-0.0250655	0.0247099	-0.0354334	
21.1089	0.0370409	-0.0250968	0.0245723	-0.0353333	
21.11	0.0370681	-0.025136	0.0243995	-0.0352072	
21.11	0.0370682	-0.0251361	0.0243992	-0.0352069	
21.112	0.037117	-0.0252066	0.024088	-0.0349793	
21.113	0.0371407	-0.0252412	0.0239312	-0.034863	
21.118	0.0372583	-0.0254141	0.0231459	-0.0342792	
21.1189	0.0372788	-0.0254444	0.0230058	-0.0341742	
21.12	0.0373043	-0.0254823	0.0228301	-0.0340421	
21.12	0.0373043	-0.0254824	0.0228297	-0.0340417	
21.122	0.03735	-0.0255505	0.0225131	-0.0338032	
21.123	0.0373721	-0.025584	0.0223536	-0.0336816	
21.128	0.0374819	-0.0257509	0.0215552	-0.033071	
21.1289	0.0375009	-0.0257801	0.0214129	-0.0329614	
21.13	0.0375246	-0.0258167	0.0212343	-0.0328234	
21.13	0.0375247	-0.0258168	0.0212339	-0.032823	
21.132	0.0375671	-0.0258824	0.0209122	-0.032574	
21.133	0.0375876	-0.0259147	0.0207503	-0.0324472	
21.138	0.0376894	-0.0260753	0.0199398	-0.0318109	
21.1389	0.037707	-0.0261035	0.0197953	-0.0316968	
21.14	0.0377289	-0.0261386	0.0196141	-0.0315531	
21.14	0.0377289	-0.0261387	0.0196137	-0.0315527	
21.142	0.0377682	-0.0262018	0.0192874	-0.0312936	
21.143	0.037787	-0.0262328	0.0191232	-0.0311618	
21.148	0.0378806	-0.0263869	0.0183014	-0.0305008	
21.1489	0.0378967	-0.0264139	0.018155	-0.0303824	
21.15	0.0379168	-0.0264476	0.0179714	-0.0302333	
21.15	0.0379169	-0.0264477	0.017971	-0.0302329	
21.152	0.0379528	-0.0265081	0.0176404	-0.0299641	
21.153	0.03797	-0.0265378	0.0174741	-0.0298276	
21.158	0.0380553	-0.0266852	0.0166421	-0.0291429	
21.1589	0.03807	-0.0267109	0.016494	-0.0290203	
21.16	0.0380882	-0.0267431	0.0163082	-0.0288661	
21.16	0.0380883	-0.0267432	0.0163078	-0.0288657	
21.162	0.0381209	-0.0268009	0.0159732	-0.0285876	
21.163	0.0381364	-0.0268292	0.015805	-0.0284466	
21.168	0.0382134	-0.0269696	0.0149638	-0.0277394	
21.1689	0.0382266	-0.0269941	0.014814	-0.0276128	
21.17	0.0382429	-0.0270247	0.0146263	-0.0274537	
21.17	0.038243	-0.0270248	0.0146258	-0.0274532	
21.172	0.0382722	-0.0270798	0.0142877	-0.0271664	
21.173	0.0382861	-0.0271066	0.0141179	-0.027021	
21.178	0.0383545	-0.0272398	0.0132684	-0.0262924	
21.1789	0.0383662	-0.0272631	0.0131172	-0.0261622	
21.18	0.0383807	-0.027292	0.0129277	-0.0259984	
21.18	0.0383807	-0.0272921	0.0129273	-0.0259979	
21.182	0.0384066	-0.0273441	0.012586	-0.0257027	
21.183	0.0384188	-0.0273695	0.0124148	-0.0255532	
21.188	0.0384787	-0.0274953	0.0115579	-0.0248044	
21.1889	0.0384889	-0.0275173	0.0114055	-0.0246706	
21.19	0.0385014	-0.0275446	0.0112145	-0.0245024	
21.19	0.0385015	-0.0275447	0.0112141	-0.0245019	
21.192	0.0385239	-0.0275937	0.0108701	-0.0241988	
21.193	0.0385343	-0.0276175	0.0106975	-0.0240456	
21.198	0.0385856	-0.0277358	0.00983441	-0.0232777	
21.1989	0.0385943	-0.0277563	0.00968097	-0.0231406	
21.2	0.0386049	-0.027782	0.0094886	-0.0229683	
21.2	0.038605	-0.027782	0.00948817	-0.0229678	
21.202	0.038624	-0.027828	0.00914187	-0.0226573	
21.203	0.0386327	-0.0278503	0.00896823	-0.0225004	
21.208	0.0386753	-0.0279608	0.00809987	-0.0217148	
21.2089	0.0386824	-0.0279799	0.00794554	-0.0215746	
21.21	0.0386912	-0.0280038	0.0077521	-0.0213984	
21.21	0.0386912	-0.0280039	0.00775166	-0.0213979	
21.212	0.0387067	-0.0280467	0.00740343	-0.0210805	
21.213	0.0387137	-0.0280674	0.00722893	-0.0209203	
21.218	0.0387476	-0.02817	0.00635633	-0.0201181	
21.2189	0.0387532	-0.0281877	0.0062013	-0.019975	
21.22	0.03876	-0.0282098	0.006007	-0.0197953	
21.22	0.03876	-0.0282099	0.00600656	-0.0197948	
21.222	0.038772	-0.0282495	0.00565682	-0.019471	
21.223	0.0387772	-0.0282685	0.00548166	-0.0193077	
21.228	0.0388024	-0.028363	0.00460583	-0.0184903	
21.2289	0.0388064	-0.0283793	0.00445029	-0.0183446	
21.23	0.0388113	-0.0283996	0.00425537	-0.0181616	
21.23	0.0388113	-0.0283997	0.00425493	-0.018161	
21.232	0.0388198	-0.028436	0.00390408	-0.0178314	
21.233	0.0388233	-0.0284534	0.00372846	-0.0176653	
21.238	0.0388397	-0.0285397	0.00285045	-0.0168339	
21.2389	0.0388422	-0.0285545	0.00269457	-0.0166857	
21.24	0.0388451	-0.028573	0.00249925	-0.0164998	
21.24	0.0388451	-0.028573	0.00249881	-0.0164992	
21.242	0.0388501	-0.028606	0.00214727	-0.0161642	
21.243	0.0388518	-0.0286218	0.0019714	-0.0159956	
21.248	0.0388594	-0.0286996	0.00109223	-0.0151515	
21.2489	0.0388603	-0.028713	0.000936195	-0.0150012	
21.25	0.0388613	-0.0287295	0.000740712	-0.0148126	
21.25	0.0388613	-0.0287296	0.00074027	-0.014812	
21.252	0.0388627	-0.0287592	0.000388458	-0.0144722	
21.253	0.0388627	-0.0287733	0.000212536	-0.0143013	
21.258	0.0388616	-0.0288426	-0.000666762	-0.013446	
21.2589	0.0388609	-0.0288545	-0.00082276	-0.0132937	
21.26	0.0388599	-0.0288691	-0.00101818	-0.0131027	
21.26	0.0388599	-0.0288692	-0.00101862	-0.0131021	
21.262	0.0388578	-0.0288954	-0.0013703	-0.012758	
21.263	0.038856	-0.0289077	-0.00154606	-0.0125851	
21.268	0.0388461	-0.0289685	-0.00242445	-0.0117199	
21.2689	0.0388439	-0.0289788	-0.00258023	-0.011566	
21.27	0.0388409	-0.0289915	-0.00277536	-0.0113728	
21.27	0.0388409	-0.0289916	-0.00277581	-0.0113722	
21.272	0.0388353	-0.0290143	-0.00312693	-0.0110244	
21.273	0.0388318	-0.0290249	-0.00330233	-0.0108498	
21.278	0.0388131	-0.029077	-0.00417878	-0.00997603	
21.2789	0.0388093	-0.0290857	-0.00433416	-0.0098207	
21.28	0.0388044	-0.0290965	-0.00452877	-0.00962577	
21.28	0.0388044	-0.0290966	-0.00452921	-0.00962517	
21.282	0.0387953	-0.0291158	-0.00487938	-0.00927423	
21.283	0.03879	-0.0291247	-0.0050542	-0.0090981	
21.288	0.0387625	-0.0291679	-0.00592768	-0.00821722	
21.2889	0.0387572	-0.0291751	-0.00608249	-0.00806069	
21.29	0.0387503	-0.029184	-0.00627635	-0.0078643	
21.29	0.0387503	-0.029184	-0.00627679	-0.0078637	
21.292	0.0387378	-0.0291998	-0.00662558	-0.00751015	
21.293	0.0387307	-0.0292068	-0.00679962	-0.00733285	
21.298	0.0386945	-0.0292413	-0.00766911	-0.00644624	
21.2989	0.0386877	-0.0292469	-0.00782316	-0.00628876	
21.3	0.0386789	-0.0292538	-0.00801604	-0.00609122	
21.3	0.0386789	-0.0292538	-0.00801648	-0.00609062	
21.302	0.0386628	-0.029266	-0.00836349	-0.00573503	
21.303	0.038654	-0.0292713	-0.00853655	-0.00555684	
21.308	0.0386092	-0.0292968	-0.00940103	-0.0046659	
21.3089	0.0386008	-0.0293009	-0.00955412	-0.00450774	
21.31	0.0385901	-0.0293058	-0.0097458	-0.00430936	
21.31	0.03859	-0.0293058	-0.00974624	-0.00430875	
21.312	0.0385705	-0.0293144	-0.0100911	-0.00395169	
21.313	0.03856	-0.0293179	-0.0102629	-0.00377289	
21.318	0.0385066	-0.0293346	-0.0111214	-0.00287906	
21.3189	0.0384966	-0.029337	-0.0112734	-0.00272045	
21.32	0.038484	-0.0293399	-0.0114636	-0.00252156	
21.32	0.038484	-0.02934	-0.011464	-0.00252095	
21.322	0.038461	-0.029345	-0.0118063	-0.00216298	
21.323	0.0384488	-0.0293467	-0.0119768	-0.00198386	
21.328	0.0383868	-0.0293544	-0.0128282	-0.00108854	
21.3289	0.0383754	-0.0293553	-0.0129788	-0.000929752	
21.33	0.0383608	-0.0293562	-0.0131674	-0.00073065	
21.33	0.0383608	-0.0293562	-0.0131679	-0.000730037	
21.332	0.0383345	-0.0293577	-0.0135071	-0.000371735	
21.333	0.0383205	-0.0293576	-0.013676	-0.000192573	
21.338	0.0382501	-0.0293563	-0.0145194	0.000702794	
21.3389	0.0382371	-0.0293556	-0.0146686	0.000861519	
21.34	0.0382207	-0.0293546	-0.0148553	0.00106051	
21.34	0.0382207	-0.0293546	-0.0148557	0.00106112	
21.342	0.038191	-0.0293524	-0.0151916	0.00141919	
21.343	0.0381753	-0.0293506	-0.0153587	0.0015981	
21.348	0.0380965	-0.0293403	-0.016193	0.0024921	
21.3489	0.038082	-0.0293381	-0.0163406	0.00265051	
21.35	0.0380638	-0.029335	-0.0165252	0.00284907	
21.35	0.0380637	-0.029335	-0.0165256	0.00284968	
21.352	0.0380307	-0.0293293	-0.0168577	0.00320695	
21.353	0.0380134	-0.0293257	-0.0170228	0.00338533	
21.358	0.0379263	-0.0293065	-0.0178472	0.00427654	
21.3589	0.0379104	-0.0293026	-0.0179929	0.00443438	
21.36	0.0378903	-0.0292976	-0.0181752	0.00463219	
21.36	0.0378902	-0.0292976	-0.0181757	0.0046328	
21.362	0.0378539	-0.0292883	-0.0185035	0.00498869	
21.363	0.037835	-0.0292829	-0.0186665	0.00516627	
21.368	0.0377396	-0.0292548	-0.0194799	0.00605327	
21.3689	0.0377223	-0.0292494	-0.0196236	0.00621029	
21.37	0.0377003	-0.0292424	-0.0198034	0.00640704	
21.37	0.0377003	-0.0292424	-0.0198038	0.00640765	
21.372	0.0376607	-0.0292296	-0.0201271	0.00676161	
21.373	0.0376402	-0.0292224	-0.0202877	0.00693808	
21.378	0.0375367	-0.0291855	-0.0210892	0.00781947	
21.3789	0.037518	-0.0291785	-0.0212308	0.00797542	
21.38	0.0374943	-0.0291695	-0.0214078	0.0081708	
21.38	0.0374942	-0.0291695	-0.0214082	0.00817141	
21.382	0.0374514	-0.0291531	-0.0217266	0.00852287	
21.383	0.0374293	-0.0291442	-0.0218847	0.00869797	
21.388	0.0373179	-0.0290985	-0.0226733	0.00957234	
21.3889	0.0372977	-0.0290899	-0.0228125	0.00972697	
21.39	0.0372723	-0.029079	-0.0229866	0.00992068	
21.39	0.0372722	-0.029079	-0.022987	0.00992128	
21.392	0.0372262	-0.0290592	-0.0233001	0.0102697	
21.393	0.0372026	-0.0290484	-0.0234554	0.0104431	
21.398	0.0370834	-0.0289941	-0.0242302	0.0113091	
21.3989	0.0370618	-0.028984	-0.024367	0.0114622	
21.4	0.0370346	-0.0289711	-0.0245379	0.0116539	
21.4	0.0370346	-0.0289711	-0.0245383	0.0116545	
21.402	0.0369855	-0.0289478	-0.0248457	0.0119993	
21.403	0.0369603	-0.0289354	-0.0249981	0.0121708	
21.408	0.0368334	-0.0288724	-0.0257583	0.013027	
21.4089	0.0368105	-0.0288608	-0.0258923	0.0131783	
21.41	0.0367816	-0.028846	-0.02606	0.0133677	
21.41	0.0367816	-0.028846	-0.0260604	0.0133683	
21.412	0.0367294	-0.0288192	-0.0263617	0.0137089	
21.413	0.0367027	-0.0288051	-0.026511	0.0138782	
21.418	0.0365683	-0.0287336	-0.0272556	0.0147233	
21.4189	0.0365441	-0.0287205	-0.0273869	0.0148725	
21.42	0.0365135	-0.0287039	-0.027551	0.0150594	
21.42	0.0365135	-0.0287038	-0.0275513	0.0150599	
21.422	0.0364584	-0.0286737	-0.0278463	0.0153959	
21.423	0.0364302	-0.0286579	-0.0279923	0.0155627	
21.428	0.0362884	-0.028578	-0.0287205	0.0163953	
21.4289	0.0362629	-0.0285634	-0.0288488	0.0165423	
21.43	0.0362307	-0.0285449	-0.0290091	0.0167262	
21.43	0.0362306	-0.0285449	-0.0290095	0.0167268	
21.432	0.0361726	-0.0285114	-0.0292978	0.0170575	
21.433	0.036143	-0.0284939	-0.0294403	0.0172216	
21.438	0.035994	-0.0284058	-0.0301512	0.0180405	
21.4389	0.0359672	-0.0283897	-0.0302764	0.0181849	
21.44	0.0359335	-0.0283694	-0.0304328	0.0183657	
21.44	0.0359334	-0.0283694	-0.0304332	0.0183662	
21.442	0.0358725	-0.0283326	-0.0307143	0.0186912	
21.443	0.0358415	-0.0283135	-0.0308533	0.0188523	
21.448	0.0356855	-0.0282173	-0.031546	0.0196561	
21.4489	0.0356574	-0.0281998	-0.031668	0.0197977	
21.45	0.0356222	-0.0281777	-0.0318203	0.019975	
21.45	0.0356221	-0.0281776	-0.0318207	0.0199756	
21.452	0.0355585	-0.0281377	-0.0320945	0.0202943	
21.453	0.035526	-0.028117	-0.0322296	0.0204522	
21.458	0.0353632	-0.0280128	-0.0329034	0.0212396	
21.4589	0.035334	-0.0279939	-0.033022	0.0213783	
21.46	0.0352972	-0.02797	-0.0331701	0.0215518	
21.46	0.0352971	-0.02797	-0.0331704	0.0215524	
21.462	0.0352308	-0.0279269	-0.0334365	0.0218643	
21.463	0.035197	-0.0279046	-0.0335677	0.0220187	
21.468	0.0350275	-0.0277926	-0.0342218	0.0227885	
21.4689	0.0349971	-0.0277723	-0.0343368	0.022924	
21.47	0.0349589	-0.0277468	-0.0344804	0.0230936	
21.47	0.0349588	-0.0277467	-0.0344808	0.0230941	
21.472	0.0348899	-0.0277005	-0.0347388	0.0233988	
21.473	0.0348548	-0.0276767	-0.034866	0.0235494	
21.478	0.0346789	-0.0275571	-0.0354996	0.0243004	
21.4789	0.0346474	-0.0275355	-0.0356109	0.0244326	
21.48	0.0346077	-0.0275083	-0.03575	0.0245978	
21.48	0.0346076	-0.0275082	-0.0357503	0.0245983	
21.482	0.0345361	-0.027459	-0.036	0.0248953	
21.483	0.0344998	-0.0274337	-0.0361229	0.0250419	
21.488	0.0343177	-0.0273067	-0.0367354	0.0257729	
21.4889	0.0342851	-0.0272838	-0.0368429	0.0259014	
21.49	0.034244	-0.0272549	-0.0369771	0.0260621	
21.49	0.034244	-0.0272549	-0.0369774	0.0260627	
21.492	0.03417	-0.0272027	-0.0372185	0.0263514	
21.493	0.0341325	-0.027176	-0.0373371	0.0264938	
21.498	0.0339443	-0.0270418	-0.0379276	0.0272037	
21.4989	0.0339107	-0.0270176	-0.0380312	0.0273284	
21.5	0.0338683	-0.0269872	-0.0381605	0.0274843	
21.5	0.0338682	-0.0269871	-0.0381608	0.0274848	
21.502	0.0337919	-0.0269321	-0.0383931	0.0277648	
21.503	0.0337532	-0.026904	-0.0385071	0.0279029	
21.508	0.0335593	-0.0267628	-0.039075	0.0285904	
21.5089	0.0335246	-0.0267374	-0.0391746	0.0287112	
21.51	0.033481	-0.0267054	-0.0392988	0.028862	
21.51	0.0334809	-0.0267053	-0.0392991	0.0288625	
21.512	0.0334023	-0.0266476	-0.0395222	0.0291334	
21.513	0.0333625	-0.0266181	-0.0396316	0.0292668	
21.518	0.033163	-0.0264702	-0.0401763	0.0299311	
21.5189	0.0331273	-0.0264436	-0.0402717	0.0300476	
21.52	0.0330825	-0.0264101	-0.0403907	0.0301931	
21.52	0.0330824	-0.02641	-0.0403909	0.0301936	
21.522	0.0330016	-0.0263496	-0.0406046	0.030455	
21.523	0.0329607	-0.0263188	-0.0407092	0.0305835	
21.528	0.0327559	-0.0261643	-0.04123	0.0312234	
21.5289	0.0327193	-0.0261366	-0.0413211	0.0313355	
21.53	0.0326733	-0.0261017	-0.0414348	0.0314756	
21.53	0.0326732	-0.0261016	-0.0414351	0.031476	
21.532	0.0325904	-0.0260387	-0.041639	0.0317275	
21.533	0.0325485	-0.0260066	-0.0417388	0.0318509	
21.538	0.0323386	-0.0258459	-0.0422351	0.0324654	
21.5389	0.0323011	-0.025817	-0.0423219	0.032573	
21.54	0.032254	-0.0257808	-0.04243	0.0327073	
21.54	0.0322539	-0.0257806	-0.0424303	0.0327077	
21.542	0.032169	-0.0257152	-0.0426243	0.0329488	
21.543	0.0321261	-0.025682	-0.0427191	0.033067	
21.548	0.0319114	-0.0255152	-0.0431904	0.0336551	
21.5489	0.031873	-0.0254853	-0.0432727	0.033758	
21.55	0.0318249	-0.0254477	-0.0433752	0.0338863	
21.55	0.0318248	-0.0254476	-0.0433754	0.0338868	
21.552	0.031738	-0.0253799	-0.0435594	0.0341172	
21.553	0.0316942	-0.0253454	-0.0436491	0.0342299	
21.558	0.0314749	-0.0251729	-0.0440947	0.0347907	
21.5589	0.0314358	-0.0251421	-0.0441724	0.0348887	
21.56	0.0313866	-0.0251032	-0.0442692	0.0350109	
21.56	0.0313865	-0.0251031	-0.0442695	0.0350113	
21.562	0.031298	-0.0250331	-0.0444431	0.0352307	
21.563	0.0312533	-0.0249976	-0.0445275	0.0353378	
21.568	0.0310297	-0.0248196	-0.0449471	0.0358704	
21.5689	0.0309898	-0.0247877	-0.0450202	0.0359633	
21.57	0.0309397	-0.0247477	-0.0451111	0.0360792	
21.57	0.0309396	-0.0247476	-0.0451113	0.0360796	
21.572	0.0308494	-0.0246754	-0.0452744	0.0362875	
21.573	0.0308039	-0.0246389	-0.0453536	0.0363889	
21.578	0.0305762	-0.0244557	-0.0457466	0.0368925	
21.5789	0.0305355	-0.024423	-0.0458149	0.0369803	
21.58	0.0304846	-0.0243818	-0.0458999	0.0370896	
21.58	0.0304845	-0.0243817	-0.0459001	0.03709	
21.582	0.0303927	-0.0243075	-0.0460525	0.0372862	
21.583	0.0303464	-0.02427	-0.0461262	0.0373816	
21.588	0.0301149	-0.0240819	-0.0464922	0.0378554	
21.5889	0.0300736	-0.0240483	-0.0465557	0.0379378	
21.59	0.0300219	-0.0240061	-0.0466347	0.0380405	
21.59	0.0300218	-0.024006	-0.0466348	0.0380409	
21.592	0.0299285	-0.0239299	-0.0467763	0.038225	
21.593	0.0298815	-0.0238915	-0.0468446	0.0383143	
21.598	0.0296465	-0.0236988	-0.0471831	0.0387576	
21.5989	0.0296046	-0.0236644	-0.0472418	0.0388346	
21.6	0.0295521	-0.0236212	-0.0473146	0.0389304	
21.6	0.029552	-0.0236211	-0.0473148	0.0389307	
21.602	0.0294573	-0.0235432	-0.0474452	0.0391025	
21.603	0.0294097	-0.0235039	-0.0475079	0.0391856	
21.608	0.0291714	-0.023307	-0.0478186	0.0395977	
21.6089	0.029129	-0.0232719	-0.0478723	0.0396691	
21.61	0.0290758	-0.0232277	-0.0479389	0.0397579	
21.61	0.0290756	-0.0232276	-0.0479391	0.0397582	
21.612	0.0289798	-0.0231481	-0.0480583	0.0399174	
21.613	0.0289316	-0.0231079	-0.0481154	0.0399941	
21.618	0.0286903	-0.0229071	-0.048398	0.0403744	
21.6189	0.0286474	-0.0228713	-0.0484466	0.0404401	
21.62	0.0285935	-0.0228263	-0.0485069	0.0405218	
21.62	0.0285934	-0.0228261	-0.0485071	0.0405221	
21.622	0.0284963	-0.0227451	-0.048615	0.0406684	
21.623	0.0284476	-0.0227042	-0.0486664	0.0407386	
21.628	0.0282037	-0.0224997	-0.0489205	0.0410864	
21.6289	0.0281603	-0.0224633	-0.048964	0.0411464	
21.63	0.0281058	-0.0224175	-0.049018	0.0412208	
21.63	0.0281057	-0.0224174	-0.0490181	0.0412211	
