 % t	theta1	theta2	theta3	
0.784	0.47737	-1.22771	2.50398	
0.785	0.481403	-1.23304	2.50315	
0.786	0.485432	-1.23836	2.50231	
0.787	0.489459	-1.24367	2.50147	
0.788	0.493483	-1.24897	2.50062	
0.789	0.497504	-1.25427	2.49977	
0.79	0.501523	-1.25956	2.49891	
0.791	0.505539	-1.26484	2.49805	
0.792	0.509553	-1.27011	2.49719	
0.793	0.513564	-1.27538	2.49632	
0.794	0.517573	-1.28064	2.49544	
0.795	0.521579	-1.28589	2.49456	
0.796	0.525583	-1.29113	2.49367	
0.797	0.529585	-1.29637	2.49278	
0.798	0.533584	-1.3016	2.49189	
0.799	0.537581	-1.30682	2.49099	
0.8	0.541575	-1.31203	2.49009	
0.801	0.545568	-1.31724	2.48918	
0.802	0.549558	-1.32244	2.48827	
0.803	0.553546	-1.32763	2.48735	
0.804	0.557532	-1.33282	2.48643	
0.805	0.561516	-1.33799	2.48551	
0.806	0.565497	-1.34316	2.48458	
0.807	0.569477	-1.34832	2.48364	
0.808	0.573455	-1.35348	2.48271	
0.809	0.57743	-1.35863	2.48177	
0.81	0.581404	-1.36377	2.48082	
0.811	0.585376	-1.3689	2.47987	
0.812	0.589345	-1.37402	2.47892	
0.813	0.593313	-1.37914	2.47796	
0.814	0.597279	-1.38425	2.47699	
0.815	0.601244	-1.38936	2.47603	
0.816	0.605206	-1.39445	2.47506	
0.817	0.609167	-1.39954	2.47408	
0.818	0.613126	-1.40462	2.47311	
0.819	0.617083	-1.4097	2.47212	
0.82	0.621039	-1.41476	2.47114	
0.821	0.624992	-1.41982	2.47015	
0.822	0.628945	-1.42487	2.46916	
0.823	0.632895	-1.42992	2.46816	
0.824	0.636844	-1.43496	2.46716	
0.825	0.640792	-1.43999	2.46615	
0.826	0.644738	-1.44501	2.46515	
0.827	0.648682	-1.45002	2.46413	
0.828	0.652625	-1.45503	2.46312	
0.829	0.656567	-1.46003	2.4621	
0.83	0.660507	-1.46503	2.46108	
0.831	0.664445	-1.47001	2.46005	
0.832	0.668383	-1.47499	2.45902	
0.833	0.672319	-1.47997	2.45799	
0.834	0.676253	-1.48493	2.45695	
0.835	0.680186	-1.48989	2.45591	
0.836	0.684118	-1.49484	2.45487	
0.837	0.688049	-1.49978	2.45382	
0.838	0.691978	-1.50472	2.45277	
0.839	0.695906	-1.50965	2.45172	
0.84	0.699833	-1.51457	2.45066	
0.841	0.703759	-1.51949	2.4496	
0.842	0.707684	-1.52439	2.44854	
0.843	0.711607	-1.5293	2.44747	
0.844	0.715529	-1.53419	2.4464	
0.845	0.719451	-1.53908	2.44533	
0.846	0.723371	-1.54396	2.44425	
0.847	0.72729	-1.54883	2.44318	
0.848	0.731208	-1.55369	2.44209	
0.849	0.735125	-1.55855	2.44101	
0.85	0.73904	-1.5634	2.43992	
0.851	0.742955	-1.56825	2.43883	
0.852	0.746869	-1.57308	2.43774	
0.853	0.750782	-1.57791	2.43664	
0.854	0.754694	-1.58274	2.43554	
0.855	0.758605	-1.58755	2.43444	
