t	a1	a2	da1	da2	
0.912	0.0473013	-0.0340206	0.00226262	0.0340783	
0.913	0.0473034	-0.0339864	0.00199091	0.034329	
0.914	0.0473053	-0.0339519	0.00171899	0.0345791	
0.915	0.0473069	-0.0339172	0.00144684	0.0348286	
0.916	0.0473082	-0.0338822	0.00117446	0.0350776	
0.917	0.0473092	-0.033847	0.000901825	0.035326	
0.918	0.04731	-0.0338116	0.000628943	0.0355738	
0.919	0.0473105	-0.0337759	0.000355819	0.0358211	
0.92	0.0473107	-0.03374	8.24709e-05	0.0360678	
0.921	0.0473106	-0.0337038	-0.000191081	0.036314	
0.922	0.0473103	-0.0336673	-0.000464806	0.0365595	
0.923	0.0473097	-0.0336306	-0.000738672	0.0368045	
0.924	0.0473088	-0.0335937	-0.00101264	0.0370488	
0.925	0.0473077	-0.0335565	-0.00128666	0.0372926	
0.926	0.0473062	-0.0335191	-0.00156069	0.0375358	
0.927	0.0473045	-0.0334815	-0.00183469	0.0377784	
0.928	0.0473026	-0.0334436	-0.00210861	0.0380203	
0.929	0.0473003	-0.0334054	-0.0023824	0.0382617	
0.93	0.0472978	-0.0333671	-0.00265602	0.0385025	
0.931	0.047295	-0.0333284	-0.00292943	0.0387426	
0.932	0.047292	-0.0332896	-0.00320259	0.0389821	
0.933	0.0472886	-0.0332505	-0.00347549	0.039221	
0.934	0.047285	-0.0332111	-0.00374809	0.0394592	
0.935	0.0472811	-0.0331715	-0.00402039	0.0396968	
0.936	0.047277	-0.0331317	-0.00429237	0.0399338	
0.937	0.0472725	-0.0330917	-0.00456403	0.0401701	
0.938	0.0472678	-0.0330514	-0.00483539	0.0404058	
0.939	0.0472629	-0.0330109	-0.00510646	0.0406408	
0.94	0.0472576	-0.0329701	-0.00537725	0.0408752	
0.941	0.0472521	-0.0329291	-0.00564779	0.0411089	
0.942	0.0472463	-0.0328879	-0.00591813	0.041342	
0.943	0.0472403	-0.0328464	-0.00618828	0.0415744	
0.944	0.0472339	-0.0328047	-0.00645829	0.0418061	
0.945	0.0472274	-0.0327628	-0.0067282	0.0420372	
0.946	0.0472205	-0.0327207	-0.00699805	0.0422676	
0.947	0.0472134	-0.0326783	-0.00726788	0.0424973	
0.948	0.047206	-0.0326357	-0.00753771	0.0427263	
0.949	0.0471983	-0.0325928	-0.0078076	0.0429546	
0.95	0.0471903	-0.0325498	-0.00807755	0.0431823	
0.951	0.0471821	-0.0325065	-0.0083476	0.0434093	
0.952	0.0471736	-0.032463	-0.00861776	0.0436355	
0.953	0.0471649	-0.0324192	-0.00888803	0.0438611	
0.954	0.0471559	-0.0323752	-0.00915843	0.044086	
0.955	0.0471466	-0.032331	-0.00942895	0.0443102	
0.956	0.047137	-0.0322866	-0.00969957	0.0445337	
0.957	0.0471272	-0.032242	-0.00997027	0.0447564	
0.958	0.0471171	-0.0321971	-0.010241	0.0449785	
0.959	0.0471067	-0.032152	-0.0105118	0.0451998	
0.96	0.047096	-0.0321067	-0.0107826	0.0454204	
0.961	0.0470851	-0.0320612	-0.0110533	0.0456403	
0.962	0.0470739	-0.0320154	-0.011324	0.0458594	
0.963	0.0470625	-0.0319694	-0.0115945	0.0460778	
0.964	0.0470508	-0.0319233	-0.0118648	0.0462955	
0.965	0.0470388	-0.0318769	-0.0121349	0.0465124	
0.966	0.0470265	-0.0318302	-0.0124048	0.0467286	
0.967	0.0470139	-0.0317834	-0.0126743	0.0469441	
0.968	0.0470011	-0.0317363	-0.0129435	0.0471587	
0.969	0.0469881	-0.0316891	-0.0132123	0.0473727	
0.97	0.0469747	-0.0316416	-0.0134807	0.0475858	
0.971	0.0469611	-0.0315939	-0.0137488	0.0477982	
0.972	0.0469472	-0.031546	-0.0140164	0.0480099	
0.973	0.0469331	-0.0314979	-0.0142836	0.0482208	
0.974	0.0469186	-0.0314496	-0.0145503	0.0484309	
0.975	0.046904	-0.031401	-0.0148167	0.0486402	
0.976	0.046889	-0.0313523	-0.0150827	0.0488487	
0.977	0.0468738	-0.0313033	-0.0153483	0.0490565	
0.978	0.0468583	-0.0312542	-0.0156136	0.0492634	
0.979	0.0468426	-0.0312048	-0.0158786	0.0494696	
0.98	0.0468266	-0.0311552	-0.0161433	0.049675	
0.981	0.0468103	-0.0311055	-0.0164078	0.0498796	
0.982	0.0467937	-0.0310555	-0.0166722	0.0500834	
0.983	0.0467769	-0.0310053	-0.0169363	0.0502864	
0.984	0.0467599	-0.0309549	-0.0172004	0.0504886	
0.985	0.0467425	-0.0309043	-0.0174643	0.05069	
0.986	0.0467249	-0.0308535	-0.0177282	0.0508906	
0.987	0.0467071	-0.0308025	-0.0179921	0.0510903	
0.988	0.046689	-0.0307513	-0.0182559	0.0512893	
0.989	0.0466706	-0.0307	-0.0185198	0.0514874	
0.99	0.0466519	-0.0306484	-0.0187836	0.0516847	
0.991	0.046633	-0.0305966	-0.0190475	0.0518812	
0.992	0.0466138	-0.0305446	-0.0193113	0.0520769	
0.993	0.0465944	-0.0304924	-0.0195751	0.0522717	
0.994	0.0465747	-0.0304401	-0.0198388	0.0524657	
0.995	0.0465547	-0.0303875	-0.0201025	0.0526589	
0.996	0.0465345	-0.0303347	-0.020366	0.0528512	
0.997	0.046514	-0.0302818	-0.0206294	0.0530427	
0.998	0.0464932	-0.0302287	-0.0208926	0.0532334	
0.999	0.0464722	-0.0301753	-0.0211555	0.0534231	
